173.86850053937434,694.7098166127292,7.952157497303128
350.94130269569496,552.473512450266,8.195940810943716
533.2121346455064,412.3570647516033,10.629577090167569
686.6768739286271,243.1736533167108,10.981429536127994
242.67883075777323,725.4522435300689,4.695587413889406
282.79542624249973,758.3253707687082,6.536624023548058
433.45705521472394,585.6606246514222,0.9539877300613497
641.3038893690579,460.15574762316334,4.813483146067416
668.2919020715631,475.00527306967984,3.6167608286252353
806.5536238981391,273.7278403525955,4.969270323212537
405.24190922043556,789.1410543456137,47.98712599226542
445.3127757851005,830.7097773075633,26.41261321704126
595.3334708002367,670.4448010614835,24.95513797493321
737.9814220982921,496.03042872080863,21.170163820146392
769.3622088006903,516.8120362381363,17.714365832614323
875.3844614561277,300.2620936780138,16.2011075691649
337.7489748846745,798.2087070732957,9.627338544336238
495.194172763445,635.4500064176614,13.735207290463356
653.583407881727,474.6908988182118,17.97518715570413
783.4445785776998,284.68442712906057,16.69106672519754
