['SINGLE_MIDDLE'],['SINGLE_DOUBLE'],['SINGLE_ACROSS'],['DOUBLE_ACROSS'],['BRANCH_ACROSS'],['BRANCH_MIDDLE'],['TRANSFER_DOUBLE']
3.6613525953620353e-06,3.5953629312753574e-07,0.022725578740367385,0.02005639438391025,0.006776130854103109,-0.0007037323168528232,-0.0036112521421954352
-2.1242171389395053e-06,-4.240809285363718e-06,0.013470179045811138,0.008428879580889365,0.009614574779954841,-0.0012919927118330119,0.02142929090842227
-1.0333887818152732e-06,-1.3950713662073216e-06,0.0098516095388007,-0.0008940862853661173,0.008020330710370612,-0.001127311751481495,0.007461864094877611
-1.7485996096007466e-07,8.232034762821786e-07,0.008827442203376201,0.0003789358715691777,0.006095797627619899,0.0015411598754110703,-9.336299568430697e-05
-1.8391078711612454e-07,-1.193488997572046e-07,0.007859861525802703,0.0007392310161733057,0.005859982968853727,-0.0005414852234063288,0.00014698105839421635
8.409704020098813e-08,9.845750249794071e-07,0.006251219381043882,-0.008259634614526579,0.00512348469219419,-0.008900452636447334,0.002087041502883773
-3.6875125910850085e-06,-4.2413574389640353e-07,0.004108863132718434,-0.020148256308710942,0.0030817427128012422,-0.020370960174335127,0.002219820259319143
