['SINGLE_MIDDLE'],['SINGLE_DOUBLE'],['SINGLE_ACROSS'],['DOUBLE_ACROSS'],['BRANCH_ACROSS'],['BRANCH_MIDDLE'],['TRANSFER_DOUBLE']
-4.962648419076705e-06,3.113788847341919e-07,0.004574447534931165,0.00019417676408839407,0.0068400652608275525,-0.00016614949034990162,-0.00023700768307311187
-8.410998530225593e-07,6.404028036433082e-10,0.004551553608374048,-1.8301793008816941e-06,0.0017431432246467406,-0.00032884601139733966,0.0002808824963770859
6.957357982856825e-07,7.514743902371998e-07,-0.020899871604444224,-2.721942025495239e-05,-0.03298341400236281,-0.0004025779044791349,-0.00274857776164359
-1.934792517255198e-06,-4.3090778849071585e-06,-0.034938246249657315,-0.00019104724569752059,-0.036534058240477,-0.001394776688257871,-0.02290877445843726
8.499250491498398e-06,-1.232259651787887e-06,-0.03410797983380219,2.7083376136115315e-05,-0.01833780903234644,-0.0005975723972721599,0.003114071518318347
3.435200053503423e-07,1.8998564317576265e-06,0.0026464847039392725,-9.031016127024704e-06,0.0051044484383095555,-0.0004957461392131806,0.002267198076742019
5.288784346458637e-06,1.6346050469357616e-06,0.009581165022087534,-0.0001496373317719313,0.004841466535686174,-0.0005859960878782816,0.0008046550775174127
