['SINGLE_MIDDLE'],['SINGLE_DOUBLE'],['SINGLE_ACROSS'],['DOUBLE_ACROSS'],['BRANCH_ACROSS'],['BRANCH_MIDDLE'],['TRANSFER_DOUBLE']
8.470784238310528e-08,3.9255559215966043e-07,0.004453543842899132,0.0029452650837721375,0.003350966923640264,-0.00037299511284191495,0.00044292937891816876
8.681296004234124e-08,1.3516781445249077e-08,0.004463724794000537,0.002385233754767699,0.0036946030127722857,-0.0005099303203218021,0.0027644059118096054
1.1189115438026077e-07,-1.0637412068887962e-06,0.0035685375581699804,9.728348879996785e-05,0.0030113256190590354,-0.0004550480200361706,0.002212625033266406
1.148206185277245e-07,7.627970426048666e-07,0.0033273355041242053,2.9566066360799595e-05,0.0020061927611880128,-0.000260458315739586,-0.00017995894645037714
-4.3079699485016796e-08,-8.887828311857207e-07,0.0024276424824055246,-3.2727928282759566e-05,0.0017240440732418183,-0.0005004689949633568,-0.0003405291189011686
-3.1766586499135e-08,7.655400389121317e-07,0.0017840564430719622,-0.0025118013955586983,0.0013875343691275325,-0.003072520104916825,0.00037105880575709935
-9.464436549359938e-08,1.2397965723032762e-06,0.0014174308612194355,-0.0031082795851480084,0.0009131916467646923,-0.0033687726380625376,0.00047981371829182586
