['SINGLE_MIDDLE'],['SINGLE_DOUBLE'],['SINGLE_ACROSS'],['DOUBLE_ACROSS'],['BRANCH_ACROSS'],['BRANCH_MIDDLE'],['TRANSFER_DOUBLE'],['CYTOSOL']
-1.4404287688434601e-05,5.7623516732258896e-08,0.011441062563608006,0.00029699175433499283,0.00483691756831978,-0.0007039103414364023,-0.0007212111390652436,-6.6782143304098914e-15
-1.8378672328043706e-06,3.0747718043130567e-07,0.011768320224529498,-5.505824915924412e-05,0.008580927253098492,-0.0013797660196732304,-0.0007706801189566701,-1.045738684557369e-14
2.1096776192380113e-06,1.0063965129330024e-06,0.0006116379182853803,-7.98487914358245e-05,-0.001447535551345936,-0.0018029250911932647,9.864164276014285e-05,-7.517972002104493e-15
-5.49721565053764e-06,-9.156077266028126e-06,-0.005491951780686936,-0.0006386515235193734,-0.005364693785554984,-0.003676817202375802,0.006246407380838062,-2.3945399567795602e-15
2.6065111440416145e-05,-3.061056345911991e-06,-0.002675581122620124,7.932952669421462e-05,0.002882538407880014,-0.0018882406580652726,0.004772063106798249,3.219001611271518e-15
7.699066477701631e-07,3.7453074867731753e-06,0.011942238382708949,6.0188682596460136e-05,0.01314474101549084,-0.0009441818475904752,0.00499847737402121,7.295120043515974e-15
1.6035403958298786e-05,2.1984634062013696e-06,0.01341677845390797,-0.00019241654718963545,0.012134484522724755,-0.0008957064428624015,0.0023381956635566757,7.152700962946379e-15
