Node,Azi_[RAD],Ele_[RAD]
"[228.38964747598425, 119.35840278251726, 106]",-0.0579948281698747,-0.1035985688763634
"[182.42770669885863, 230.37416742880487, 71]",-0.0579948281698747,-0.1035985688763634
"[142.82972695241187, 373.2097372284875, 66]",-0.0579948281698747,-0.1035985688763634
"[217.78304575818584, 110.16601462709195, 92]",-0.0579948281698747,-0.1035985688763634
"[214.24751185225318, 127.84368415675544, 85]",-0.0579948281698747,-0.1035985688763634
"[154.14343545139673, 336.44018460678717, 75]",-0.0579948281698747,-0.1035985688763634
"[150.60790154546385, 364.01734907306263, 62]",-0.0579948281698747,-0.1035985688763634
"[197.9840558849628, 207.74675043083562, 87]",-0.0579948281698747,-0.1035985688763634
"[154.14343545139673, 323.71226254542944, 49]",-0.0579948281698747,-0.1035985688763634
"[173.94242532462, 265.72950648813276, 67]",-0.0579948281698747,-0.1035985688763634
"[232.63228816310357, 95.31677222217468, 107]",-0.0579948281698747,-0.1035985688763634
"[156.26475579495627, 339.97571851272005, 60]",-0.0579948281698747,-0.1035985688763634
"[153.43632867021006, 339.97571851272005, 73]",-0.0579948281698747,-0.1035985688763634
"[169.69978463750067, 294.01377773559443, 68]",-0.0579948281698747,-0.1035985688763634
"[229.0967542571707, 93.19545187861468, 98]",-0.0579948281698747,-0.1035985688763634
"[214.95461863343962, 134.20764518743454, 102]",-0.0579948281698747,-0.1035985688763634
"[200.812483009709, 207.74675043083562, 85]",-0.0579948281698747,-0.1035985688763634
"[199.39826944733568, 216.23203180507426, 85]",-0.0579948281698747,-0.1035985688763634
"[161.21450326326226, 278.45742854949003, 62]",-0.0579948281698747,-0.1035985688763634
"[226.97543391361114, 45.81929753911618, 100]",-0.0579948281698747,-0.1035985688763634
"[154.8505422325834, 294.7208845167811, 54]",-0.0579948281698747,-0.1035985688763634
"[226.97543391361114, 52.89036535098148, 105]",-0.0579948281698747,-0.1035985688763634
"[156.97186257614294, 339.2686117315334, 64]",-0.0579948281698747,-0.1035985688763634
"[210.71197794632053, 145.5213536864194, 85]",-0.0579948281698747,-0.1035985688763634
"[209.29776438394742, 120.06550956370393, 93]",-0.0579948281698747,-0.1035985688763634
"[195.86273554140303, 246.63762339609548, 86]",-0.0579948281698747,-0.1035985688763634
"[171.82110498106022, 287.64981670491534, 83]",-0.0579948281698747,-0.1035985688763634
"[149.19368798309097, 284.8213895801691, 56]",-0.0579948281698747,-0.1035985688763634
"[222.02568644530538, 87.5385976291227, 99]",-0.0579948281698747,-0.1035985688763634
"[157.67896935732938, 332.9046507008543, 79]",-0.0579948281698747,-0.1035985688763634
"[206.46933725920144, 189.36197411998546, 85]",-0.0579948281698747,-0.1035985688763634
"[175.3566388869931, 275.6290014247443, 71]",-0.0579948281698747,-0.1035985688763634
"[209.2977643839472, 137.03607231218075, 97]",-0.0579948281698747,-0.1035985688763634
"[142.82972695241187, 357.65338804238354, 58]",-0.0579948281698747,-0.1035985688763634
"[158.38607613851605, 356.23917448001066, 74]",-0.0579948281698747,-0.1035985688763634
"[189.49877451072416, 117.23708243895771, 15]",0.0752555498285668,-0.1449450181277086
"[196.56984232258947, 118.65129600133059, 15]",0.0752555498285668,-0.1449450181277086
"[202.93380335326856, 136.32896553099454, 15]",0.0752555498285668,-0.1449450181277086
"[195.1556287602166, 134.20764518743454, 25]",-0.0330015279649534,-0.0726767145117285
"[195.8627355414028, 129.25789771912878, 25]",-0.0330015279649534,-0.0726767145117285
"[186.67034738597795, 264.3152929257594, 29]",-0.1295108033818515,0.0012446507386111
"[193.0343084166568, 190.06908090117213, 22]",-0.1295108033818515,0.0012446507386111
"[190.91298807309727, 165.32034355964242, 44]",-0.1295108033818515,0.0012446507386111
"[186.67034738597795, 223.30309961693956, 21]",-0.1295108033818515,0.0012446507386111
"[181.01349313648552, 210.57517755558183, 31]",-0.1295108033818515,0.0012446507386111
"[190.2058812919106, 214.11071146151426, 32]",-0.1295108033818515,0.0012446507386111
"[188.08456094835105, 219.06045892982002, 40]",-0.1295108033818515,0.0012446507386111
"[169.69978463750067, 291.1853506108482, 12]",-0.1295108033818515,0.0012446507386111
"[198.69116266614924, 130.6721112815021, 41]",-0.1295108033818515,0.0012446507386111
"[181.7205999176722, 242.39498270897639, 19]",-0.1295108033818515,0.0012446507386111
"[201.51958979089545, 122.18682990726302, 38]",-0.1295108033818515,0.0012446507386111
"[181.7205999176722, 250.88026408321502, 37]",-0.1295108033818515,0.0012446507386111
"[204.34801691564167, 163.19902321608333, 45]",-0.1295108033818515,0.0012446507386111
"[190.91298807309704, 142.69292656167318, 39]",-0.1295108033818515,0.0012446507386111
"[210.00487116513386, 143.40003334285984, 42]",-0.1295108033818515,0.0012446507386111
"[192.32720163547037, 180.87669274574682, 33]",-0.1295108033818515,0.0012446507386111
"[178.89217279292575, 198.5543622754103, 11]",-0.1295108033818515,0.0012446507386111
"[180.30638635529886, 224.01020639812623, 40]",-0.1295108033818515,0.0012446507386111
"[184.5490270424184, 240.9807691466035, 31]",-0.1295108033818515,0.0012446507386111
"[182.42770669885863, 245.9305166149088, 22]",-0.1295108033818515,0.0012446507386111
"[190.91298807309704, 274.21478786237094, 28]",-0.1295108033818515,0.0012446507386111
"[188.7916677295375, 226.83863352287244, 19]",-0.1295108033818515,0.0012446507386111
"[178.89217279292598, 197.14014871303743, 12]",-0.1295108033818515,0.0012446507386111
"[192.32720163547037, 199.26146905659698, 25]",-0.1295108033818515,0.0012446507386111
"[197.27694910377613, 226.83863352287244, 44]",-0.1295108033818515,0.0012446507386111
"[193.0343084166568, 216.93913858626092, 27]",-0.1295108033818515,0.0012446507386111
"[184.5490270424184, 211.2822843367685, 35]",-0.1295108033818515,0.0012446507386111
"[188.08456094835105, 224.71731317931244, 16]",-0.1295108033818515,0.0012446507386111
"[148.4865812019043, 261.4868658010132, 97]",-0.0442501492324059,-0.1062716422818722
"[158.38607613851605, 316.6411947335637, 108]",-0.0442501492324059,-0.1062716422818722
"[161.21450326326203, 327.95490323254853, 107]",-0.0442501492324059,-0.1062716422818722
"[156.97186257614294, 267.14372005050564, 101]",-0.0442501492324059,-0.1062716422818722
"[145.6581540771581, 380.28080504035324, 86]",-0.0442501492324059,-0.1062716422818722
"[147.07236763953142, 335.0259710444143, 108]",-0.0442501492324059,-0.1062716422818722
"[157.67896935732938, 344.21835919983914, 108]",-0.0442501492324059,-0.1062716422818722
"[145.6581540771581, 315.2269811711908, 94]",-0.0442501492324059,-0.1062716422818722
"[135.75865914054657, 357.65338804238354, 85]",-0.0442501492324059,-0.1062716422818722
"[155.55764901376983, 281.2858556742367, 97]",-0.0442501492324059,-0.1062716422818722
"[444.7643225190677, 54.30457891335482, 97]",0.0636419872651956,-0.174620436362769
"[441.22878861313484, 62.08275350640679, 93]",0.0636419872651956,-0.174620436362769
"[422.13690552109847, 229.66706064761865, 91]",0.0636419872651956,-0.174620436362769
"[392.43842071126346, 337.14729138797384, 55]",0.0636419872651956,-0.174620436362769
"[380.41760543109194, 291.1853506108482, 53]",0.0636419872651956,-0.174620436362769
"[433.4506140200831, 149.0568875923518, 85]",0.0636419872651956,-0.174620436362769
"[409.4089834597405, 232.49548777236487, 72]",0.0636419872651956,-0.174620436362769
"[430.62218689533665, 158.9563825289638, 82]",0.0636419872651956,-0.174620436362769
"[386.78156646177104, 364.01734907306263, 61]",0.0636419872651956,-0.174620436362769
"[402.337915647875, 257.95133189508033, 64]",0.0636419872651956,-0.174620436362769
"[403.0450224290614, 310.98434048407125, 79]",0.0636419872651956,-0.174620436362769
"[433.45061402008287, 194.31172158829122, 85]",0.0636419872651956,-0.174620436362769
"[443.35010895669484, 134.9147519686212, 103]",0.0636419872651956,-0.174620436362769
"[443.3501089566946, 100.97362647166665, 87]",0.0636419872651956,-0.174620436362769
"[404.4592359914345, 291.1853506108482, 81]",0.0636419872651956,-0.174620436362769
"[451.1282835497468, 104.50916037759953, 105]",0.0636419872651956,-0.174620436362769
"[412.2374105844865, 253.70869120796124, 78]",0.0636419872651956,-0.174620436362769
"[444.0572157378813, 81.88174337963028, 96]",0.0636419872651956,-0.174620436362769
"[390.31710036770346, 354.8249609176373, 72]",0.0636419872651956,-0.174620436362769
"[416.48005127160604, 235.32391489711108, 92]",0.0636419872651956,-0.174620436362769
"[382.5389257746515, 338.5615049503467, 70]",0.0636419872651956,-0.174620436362769
"[432.74350723889665, 219.06045892982047, 85]",0.0636419872651956,-0.174620436362769
"[451.83539033093325, 95.31677222217422, 107]",0.0636419872651956,-0.174620436362769
"[434.8648275824562, 143.40003334285984, 87]",0.0636419872651956,-0.174620436362769
"[431.3292936765233, 233.20259455355108, 89]",0.0636419872651956,-0.174620436362769
"[393.1455274924497, 301.08484554745974, 60]",0.0636419872651956,-0.174620436362769
"[449.00696320618727, 105.2162671587862, 107]",0.0636419872651956,-0.174620436362769
"[450.42117676856014, 62.789860287593456, 105]",0.0636419872651956,-0.174620436362769
"[429.2079733329638, 160.37059609133712, 80]",0.0636419872651956,-0.174620436362769
"[393.85263427363634, 311.6914472652579, 65]",0.0636419872651956,-0.174620436362769
"[391.0242071488901, 269.2650403940652, 58]",0.0636419872651956,-0.174620436362769
"[437.6932547072024, 119.35840278251726, 85]",0.0636419872651956,-0.174620436362769
"[446.8856428626275, 79.05331625488361, 105]",0.0636419872651956,-0.174620436362769
"[432.03640045771, 192.89750802591834, 77]",0.0636419872651956,-0.174620436362769
"[441.9358953943215, 144.81424690523272, 94]",0.0636419872651956,-0.174620436362769
"[36.05660299324336, 614.3331496131004, 50]",0.0883331695634158,-0.0254006130717431
"[86.96829123867474, 438.9706678788366, 63]",0.0883331695634158,-0.0254006130717431
"[60.80534033477261, 507.5600256539319, 50]",0.0883331695634158,-0.0254006130717431
"[85.55407767630163, 455.9412306273134, 61]",0.0883331695634158,-0.0254006130717431
"[51.6129521793473, 526.6519087459683, 47]",0.0883331695634158,-0.0254006130717431
"[35.34949621205669, 544.3295782756322, 33]",0.0883331695634158,-0.0254006130717431
"[74.24036917731678, 440.3848814412095, 49]",0.0883331695634158,-0.0254006130717431
"[41.00635046154912, 517.4595205905434, 35]",0.0883331695634158,-0.0254006130717431
"[46.663204711041544, 525.9448019647821, 37]",0.0883331695634158,-0.0254006130717431
"[48.07741827341465, 510.3884527786777, 33]",0.0883331695634158,-0.0254006130717431
"[89.08961158223428, 449.5772695966348, 62]",0.0883331695634158,-0.0254006130717431
"[44.541884367482, 533.722976557834, 36]",0.0883331695634158,-0.0254006130717431
"[76.36168952087655, 460.89097809561963, 63]",0.0883331695634158,-0.0254006130717431
"[72.119048833757, 470.79047303223115, 58]",0.0883331695634158,-0.0254006130717431
"[50.1987386169742, 523.8234816212225, 51]",0.0883331695634158,-0.0254006130717431
"[43.83477758629533, 599.4839072081832, 51]",0.0883331695634158,-0.0254006130717431
"[38.88503011798957, 598.7768004269965, 49]",0.0883331695634158,-0.0254006130717431
"[42.420564023922, 586.755985146825, 43]",0.0883331695634158,-0.0254006130717431
"[45.24899114866844, 548.5722189627513, 48]",0.0883331695634158,-0.0254006130717431
"[28.9855351813776, 653.931129359547, 53]",0.0883331695634158,-0.0254006130717431
"[23.328680931885174, 662.4164107337856, 47]",0.0883331695634158,-0.0254006130717431
"[29.692641962564267, 664.5377310773451, 55]",0.0883331695634158,-0.0254006130717431
"[79.19011664562277, 459.47676453324675, 54]",0.0883331695634158,-0.0254006130717431
"[45.24899114866844, 564.1285681488553, 39]",0.0883331695634158,-0.0254006130717431
"[65.75508780307837, 501.1960646232528, 54]",0.0883331695634158,-0.0254006130717431
"[73.53326239613034, 487.7610357807084, 60]",0.0883331695634158,-0.0254006130717431
"[41.00635046154912, 557.05750033699, 46]",0.0883331695634158,-0.0254006130717431
"[63.633767459518594, 551.400646087498, 54]",0.0883331695634158,-0.0254006130717431
"[412.94451736567316, 155.4208486230309, 3]",-0.0036131660891211,-0.1757991528406823
"[432.03640045771, 81.17463659844361, 13]",-0.0036131660891211,-0.1757991528406823
"[412.94451736567316, 151.17820793591181, 5]",-0.0036131660891211,-0.1757991528406823
"[422.136905521098, 153.29952827947136, 7]",-0.0036131660891211,-0.1757991528406823
"[427.7937597705909, 140.57160621811363, 7]",-0.0036131660891211,-0.1757991528406823
"[89.79671836342095, 610.0905089259813, 108]",0.0605741745389617,-0.0618426283830908
"[42.420564023922, 624.9397513308986, 69]",0.0605741745389617,-0.0618426283830908
"[83.43275733274186, 538.6727240261398, 96]",0.0605741745389617,-0.0618426283830908
"[51.6129521793473, 612.9189360507271, 69]",0.0605741745389617,-0.0618426283830908
"[79.19011664562277, 486.34682221833555, 96]",0.0605741745389617,-0.0618426283830908
"[60.09823355358594, 523.8234816212225, 70]",0.0605741745389617,-0.0618426283830908
"[90.50382514460762, 609.3834021447947, 105]",0.0605741745389617,-0.0618426283830908
"[76.36168952087655, 508.9742392163048, 87]",0.0605741745389617,-0.0618426283830908
"[8.479438526967897, 711.2067786356574, 69]",0.0605741745389617,-0.0618426283830908
"[42.420564023922, 648.9813818912412, 64]",0.0605741745389617,-0.0618426283830908
"[86.26118445748807, 535.8442969013936, 108]",0.0605741745389617,-0.0618426283830908
"[53.02716574172041, 610.0905089259813, 74]",0.0605741745389617,-0.0618426283830908
"[90.50382514460762, 504.7315985291857, 92]",0.0605741745389617,-0.0618426283830908
"[67.87640814663791, 562.7143545864824, 82]",0.0605741745389617,-0.0618426283830908
"[78.4830098644361, 496.9534239361333, 72]",0.0605741745389617,-0.0618426283830908
"[49.49163183578776, 640.4961005170026, 82]",0.0605741745389617,-0.0618426283830908
"[93.3322522693536, 537.2585104637665, 106]",0.0605741745389617,-0.0618426283830908
"[67.16930136545147, 485.6397154371489, 70]",0.0605741745389617,-0.0618426283830908
"[95.45357261291315, 502.61027818562616, 96]",0.0605741745389617,-0.0618426283830908
"[77.06879630206299, 487.0539289995222, 80]",0.0605741745389617,-0.0618426283830908
"[80.60433020799564, 557.05750033699, 95]",0.0605741745389617,-0.0618426283830908
"[71.4119420525708, 512.5097731222377, 79]",0.0605741745389617,-0.0618426283830908
"[81.31143698918231, 463.0122984391792, 74]",0.0605741745389617,-0.0618426283830908
"[68.58351492782458, 464.4265120015525, 72]",0.0605741745389617,-0.0618426283830908
"[87.67539801986118, 524.5305884024092, 101]",0.0605741745389617,-0.0618426283830908
"[82.72565055155565, 450.28437637782145, 81]",0.0605741745389617,-0.0618426283830908
"[91.9180387069805, 486.3468222183351, 92]",0.0605741745389617,-0.0618426283830908
"[75.65458273968989, 570.4925291795344, 83]",0.0605741745389617,-0.0618426283830908
"[72.82615561494367, 563.421461367669, 96]",0.0605741745389617,-0.0618426283830908
"[50.1987386169742, 642.6174208605626, 72]",0.0605741745389617,-0.0618426283830908
"[69.29062170901102, 593.8270529586907, 81]",0.0605741745389617,-0.0618426283830908
"[89.79671836342095, 580.3920241161463, 106]",0.0605741745389617,-0.0618426283830908
"[79.19011664562277, 452.405696721381, 86]",0.0605741745389617,-0.0618426283830908
"[99.69621330003247, 529.4803358707145, 108]",0.0605741745389617,-0.0618426283830908
"[89.08961158223428, 476.4473272817236, 91]",0.0605741745389617,-0.0618426283830908
"[69.99772849019746, 552.1077528686842, 77]",0.0605741745389617,-0.0618426283830908
"[69.99772849019746, 595.9483733022503, 94]",0.0605741745389617,-0.0618426283830908
"[82.72565055155519, 487.05392899952176, 99]",0.0605741745389617,-0.0618426283830908
"[53.02716574172041, 604.4336546764889, 63]",0.0605741745389617,-0.0618426283830908
"[410.11609024092695, 224.7173131793129, 34]",-0.0415226112750255,-0.0594658932879778
