Node,Azi_[RAD],Ele_[RAD]
"[111.15555440869987, 136.22551335291146, 41.587246425180766]",-0.3579318381862177,-0.0403363942192703
"[157.9867234948953, 153.7281598343548, 42.29362321259038]",-0.3579318381862177,-0.0403363942192703
"[204.81789258109075, 171.2308063157982, 43.0]",-0.3579318381862177,-0.0403363942192703
"[251.6490616672862, 188.73345279724157, 43.70637678740962]",-0.3579318381862177,-0.0403363942192703
"[298.48023075348164, 206.23609927868492, 44.412753574819234]",-0.3579318381862177,-0.0403363942192703
"[100.54895269090169, 40.76609789272757, 102.58724642518077]",-0.3579318381862177,-0.0403363942192703
"[147.38012177709712, 58.268744374170936, 103.29362321259039]",-0.3579318381862177,-0.0403363942192703
"[194.21129086329256, 75.7713908556143, 104.0]",-0.3579318381862177,-0.0403363942192703
"[241.042459949488, 93.27403733705766, 104.70637678740961]",-0.3579318381862177,-0.0403363942192703
"[287.87362903568345, 110.77668381850103, 105.41275357481923]",-0.3579318381862177,-0.0403363942192703
"[112.5697679710732, 341.28647989701005, 76.58724642518077]",-0.3579318381862177,-0.0403363942192703
"[159.40093705726864, 358.78912637845343, 77.29362321259039]",-0.3579318381862177,-0.0403363942192703
"[206.23210614346408, 376.2917728598968, 78.0]",-0.3579318381862177,-0.0403363942192703
"[253.06327522965952, 393.7944193413402, 78.70637678740961]",-0.3579318381862177,-0.0403363942192703
"[299.89444431585497, 411.29706582278357, 79.41275357481923]",-0.3579318381862177,-0.0403363942192703
"[121.05504934531184, 331.38698496039854, 85.58724642518077]",-0.3579318381862177,-0.0403363942192703
"[167.88621843150727, 348.8896314418419, 86.29362321259039]",-0.3579318381862177,-0.0403363942192703
"[214.71738751770272, 366.3922779232853, 87.0]",-0.3579318381862177,-0.0403363942192703
"[261.54855660389813, 383.89492440472867, 87.70637678740961]",-0.3579318381862177,-0.0403363942192703
"[308.3797256900936, 401.39757088617205, 88.41275357481923]",-0.3579318381862177,-0.0403363942192703
"[111.15555440869987, -68.83545319118738, 53.587246425180766]",-0.3579318381862177,-0.0403363942192703
"[157.9867234948953, -51.33280670974402, 54.29362321259038]",-0.3579318381862177,-0.0403363942192703
"[204.81789258109075, -33.830160228300656, 55.0]",-0.3579318381862177,-0.0403363942192703
"[251.6490616672862, -16.327513746857292, 55.70637678740962]",-0.3579318381862177,-0.0403363942192703
"[298.48023075348164, 1.1751327345860716, 56.412753574819234]",-0.3579318381862177,-0.0403363942192703
"[118.22662222056563, 95.21332004409183, 30.587246425180766]",-0.3579318381862177,-0.0403363942192703
"[165.05779130676106, 112.7159665255352, 31.293623212590383]",-0.3579318381862177,-0.0403363942192703
"[211.8889603929565, 130.21861300697856, 32.0]",-0.3579318381862177,-0.0403363942192703
"[258.7201294791519, 147.72125948842194, 32.70637678740962]",-0.3579318381862177,-0.0403363942192703
"[305.5512985653474, 165.22390596986529, 33.412753574819234]",-0.3579318381862177,-0.0403363942192703
"[107.62002050276745, 317.95195611785414, 78.58724642518077]",-0.3579318381862177,-0.0403363942192703
"[154.45118958896288, 335.4546025992975, 79.29362321259039]",-0.3579318381862177,-0.0403363942192703
"[201.28235867515832, 352.9572490807409, 80.0]",-0.3579318381862177,-0.0403363942192703
"[248.11352776135377, 370.4598955621843, 80.70637678740961]",-0.3579318381862177,-0.0403363942192703
"[294.9446968475492, 387.96254204362765, 81.41275357481923]",-0.3579318381862177,-0.0403363942192703
"[113.98398153344608, 52.78691317289886, 26.587246425180766]",-0.3579318381862177,-0.0403363942192703
"[160.8151506196415, 70.28955965434223, 27.293623212590383]",-0.3579318381862177,-0.0403363942192703
"[207.64631970583696, 87.79220613578559, 28.0]",-0.3579318381862177,-0.0403363942192703
"[254.4774887920324, 105.29485261722895, 28.706376787409617]",-0.3579318381862177,-0.0403363942192703
"[301.30865787822785, 122.79749909867232, 29.412753574819234]",-0.3579318381862177,-0.0403363942192703
"[131.66165106311, 135.51840657172502, 24.587246425180766]",-0.3579318381862177,-0.0403363942192703
"[178.49282014930546, 153.02105305316837, 25.293623212590383]",-0.3579318381862177,-0.0403363942192703
"[225.3239892355009, 170.52369953461175, 26.0]",-0.3579318381862177,-0.0403363942192703
"[272.1551583216963, 188.02634601605513, 26.706376787409617]",-0.3579318381862177,-0.0403363942192703
"[318.9863274078918, 205.52899249749848, 27.412753574819234]",-0.3579318381862177,-0.0403363942192703
"[115.39819509581942, 270.57580177835564, 54.587246425180766]",-0.3579318381862177,-0.0403363942192703
"[162.22936418201485, 288.078448259799, 55.29362321259038]",-0.3579318381862177,-0.0403363942192703
"[209.0605332682103, 305.5810947412424, 56.0]",-0.3579318381862177,-0.0403363942192703
"[255.89170235440574, 323.0837412226858, 56.70637678740962]",-0.3579318381862177,-0.0403363942192703
"[302.7228714406012, 340.58638770412915, 57.412753574819234]",-0.3579318381862177,-0.0403363942192703
"[97.72052556615547, 54.90823351645864, 90.58724642518077]",-0.3579318381862177,-0.0403363942192703
"[144.5516946523509, 72.410879997902, 91.29362321259039]",-0.3579318381862177,-0.0403363942192703
"[191.38286373854635, 89.91352647934536, 92.0]",-0.3579318381862177,-0.0403363942192703
"[238.2140328247418, 107.41617296078873, 92.70637678740961]",-0.3579318381862177,-0.0403363942192703
"[285.04520191093724, 124.91881944223209, 93.41275357481923]",-0.3579318381862177,-0.0403363942192703
"[113.98398153344608, 238.04888984377445, 37.587246425180766]",-0.3579318381862177,-0.0403363942192703
"[160.8151506196415, 255.5515363252178, 38.29362321259038]",-0.3579318381862177,-0.0403363942192703
"[207.64631970583696, 273.0541828066612, 39.0]",-0.3579318381862177,-0.0403363942192703
"[254.4774887920324, 290.55682928810455, 39.70637678740962]",-0.3579318381862177,-0.0403363942192703
"[301.30865787822785, 308.05947576954793, 40.412753574819234]",-0.3579318381862177,-0.0403363942192703
"[104.08448659683457, 170.1666388498658, 93.58724642518077]",-0.3579318381862177,-0.0403363942192703
"[150.91565568303, 187.66928533130914, 94.29362321259039]",-0.3579318381862177,-0.0403363942192703
"[197.74682476922544, 205.17193181275252, 95.0]",-0.3579318381862177,-0.0403363942192703
"[244.57799385542089, 222.6745782941959, 95.70637678740961]",-0.3579318381862177,-0.0403363942192703
"[291.40916294161633, 240.17722477563925, 96.41275357481923]",-0.3579318381862177,-0.0403363942192703
"[103.3773798156479, 231.68492881309535, 92.58724642518077]",-0.3579318381862177,-0.0403363942192703
"[150.20854890184333, 249.1875752945387, 93.29362321259039]",-0.3579318381862177,-0.0403363942192703
"[197.03971798803877, 266.6902217759821, 94.0]",-0.3579318381862177,-0.0403363942192703
"[243.87088707423422, 284.19286825742546, 94.70637678740961]",-0.3579318381862177,-0.0403363942192703
"[290.70205616042966, 301.69551473886884, 95.41275357481923]",-0.3579318381862177,-0.0403363942192703
"[118.22662222056563, 218.24989997055096, 45.587246425180766]",-0.3579318381862177,-0.0403363942192703
"[165.05779130676106, 235.7525464519943, 46.29362321259038]",-0.3579318381862177,-0.0403363942192703
"[211.8889603929565, 253.25519293343768, 47.0]",-0.3579318381862177,-0.0403363942192703
"[258.7201294791519, 270.75783941488106, 47.70637678740962]",-0.3579318381862177,-0.0403363942192703
"[305.5512985653474, 288.26048589632444, 48.412753574819234]",-0.3579318381862177,-0.0403363942192703
"[112.5697679710732, 216.83568640817785, 78.58724642518077]",-0.3579318381862177,-0.0403363942192703
"[159.40093705726864, 234.3383328896212, 79.29362321259039]",-0.3579318381862177,-0.0403363942192703
"[206.23210614346408, 251.84097937106458, 80.0]",-0.3579318381862177,-0.0403363942192703
