,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,858,3726,2,"[1407.288513150832, 693.8577563070317, 85.98201825013419]",-0.2371468890475577,-1e-10
1,938,78093,29,"[1464.9572688973403, 466.58051297811585, 88.76271880962442]",-0.08323260572175498,-0.3607662004216611
2,1021,143623,53,"[1517.6138014106375, 204.7159020491147, 94.08414390452782]",0.023967897764457288,-0.10320837542336674
3,1053,57806,22,"[1486.4985641628896, 546.8426460921012, 128.5649759540532]",0.017495046444892675,-0.009169672049770691
4,1124,129060,48,"[1628.6966604679994, 373.7350689601736, 125.50139470013947]",0.13706324931491753,0.014678946005850717
5,1141,67366,25,"[1716.0740729744975, 107.21785470415342, 83.04098506665083]",0.005955363529988051,-0.04552724610549109
6,1174,6524,3,"[1650.1773451870017, 11.02053954629062, 113.98068669527896]",-0.3433374720841164,0.3545768496529157
7,1204,4618,2,"[1687.904937202252, 23.236682546556953, 137.13533997401473]",-0.003493028727575176,0.07168697040158166
8,1234,27713,11,"[1699.8984952910187, 85.20232381914624, 116.99909789629416]",0.11357651644168998,-0.19086463296100106
9,1263,142660,52,"[1825.2460185055377, 270.55826440487874, 120.73837095191364]",0.09556436551600084,0.04076432050660767
10,1323,5915,3,"[1924.3467455621303, 12.583431952662721, 74.86441251056635]",-0.2934212442325596,1e-10
11,1360,144472,53,"[1989.357757904646, 129.79868763497424, 113.26017498200343]",0.0732730296849213,0.04465368060514768
12,1448,16829,7,"[2062.5129241190803, 615.578168637471, 134.47780616792443]",0.07883814148403331,0.048389688955990925
13,1454,80165,30,"[2067.246491611052, 599.6546123620034, 100.00686084949791]",0.15314843221925534,-0.20254467113812197
