Node,Azi_[RAD],Ele_[RAD]
"[204.81789258109075, 171.2308063157982, 43]",-0.3579318381862177,-0.0403363942192703
"[194.21129086329256, 75.7713908556143, 104]",-0.3579318381862177,-0.0403363942192703
"[206.23210614346408, 376.2917728598968, 78]",-0.3579318381862177,-0.0403363942192703
"[214.71738751770272, 366.3922779232853, 87]",-0.3579318381862177,-0.0403363942192703
"[204.81789258109075, -33.830160228300656, 55]",-0.3579318381862177,-0.0403363942192703
"[211.8889603929565, 130.21861300697856, 32]",-0.3579318381862177,-0.0403363942192703
"[201.28235867515832, 352.9572490807409, 80]",-0.3579318381862177,-0.0403363942192703
"[207.64631970583696, 87.79220613578559, 28]",-0.3579318381862177,-0.0403363942192703
"[225.3239892355009, 170.52369953461175, 26]",-0.3579318381862177,-0.0403363942192703
"[209.0605332682103, 305.5810947412424, 56]",-0.3579318381862177,-0.0403363942192703
"[191.38286373854635, 89.91352647934536, 92]",-0.3579318381862177,-0.0403363942192703
"[207.64631970583696, 273.0541828066612, 39]",-0.3579318381862177,-0.0403363942192703
"[197.74682476922544, 205.17193181275252, 95]",-0.3579318381862177,-0.0403363942192703
"[197.03971798803877, 266.6902217759821, 94]",-0.3579318381862177,-0.0403363942192703
"[211.8889603929565, 253.25519293343768, 47]",-0.3579318381862177,-0.0403363942192703
"[206.23210614346408, 251.84097937106458, 80]",-0.3579318381862177,-0.0403363942192703
"[199.868145112785, 75.7713908556143, 37]",-0.3579318381862177,-0.0403363942192703
"[213.30317395532938, 232.0419894978413, 31]",-0.3579318381862177,-0.0403363942192703
"[206.23210614346408, 87.79220613578559, 25]",-0.3579318381862177,-0.0403363942192703
"[193.5041840821059, 56.679507763577476, 42]",-0.3579318381862177,-0.0403363942192703
"[194.21129086329256, 200.22218434444676, 92]",-0.3579318381862177,-0.0403363942192703
"[222.4955621107547, 303.4597743976826, 43]",-0.3579318381862177,-0.0403363942192703
"[199.868145112785, -67.06417894406832, 75]",-0.3579318381862177,-0.0403363942192703
"[192.79707730091968, 184.6658351583426, 99]",-0.3579318381862177,-0.0403363942192703
"[194.91839764447923, 189.61558262664857, 52]",-0.3579318381862177,-0.0403363942192703
"[208.35342648702363, 22.03127548543671, 75]",-0.3579318381862177,-0.0403363942192703
"[214.71738751770272, 169.81659275342508, 27]",-0.3579318381862177,-0.0403363942192703
"[206.93921292465075, 331.7440456451445, 74]",-0.3579318381862177,-0.0403363942192703
"[182.1904755831215, 70.82164338730854, 110]",-0.3579318381862177,-0.0403363942192703
"[194.21129086329256, 166.28105884749243, 139]",-0.3579318381862177,-0.0403363942192703
"[218.9600282048218, 251.8409793710648, 45]",-0.3579318381862177,-0.0403363942192703
"[224.61688245431424, 222.1424945612298, 26]",-0.3579318381862177,-0.0403363942192703
"[201.989465456345, 186.78715550190236, 49]",-0.3579318381862177,-0.0403363942192703
"[214.01028073651605, 75.7713908556143, 77]",-0.3579318381862177,-0.0403363942192703
"[206.23210614346408, 335.2795795510774, 71]",-0.3579318381862177,-0.0403363942192703
"[206.23210614346408, 281.5394641808996, 48]",-0.3579318381862177,-0.0403363942192703
"[218.25292142363514, 102.6414485407031, 30]",-0.3579318381862177,-0.0403363942192703
"[189.2615433949868, 58.09372132595081, 110]",-0.3579318381862177,-0.0403363942192703
"[216.1316010800756, 256.0836200581839, 37]",-0.3579318381862177,-0.0403363942192703
"[187.14022305142726, 150.72470966138826, 125]",-0.3579318381862177,-0.0403363942192703
"[201.98946545634453, -33.830160228300656, 50]",-0.3579318381862177,-0.0403363942192703
"[194.21129086329256, 179.0089809088504, 85]",-0.3579318381862177,-0.0403363942192703
"[206.23210614346408, 333.86536598870407, 69]",-0.3579318381862177,-0.0403363942192703
"[205.5249993622774, 269.5186489007283, 100]",-0.3579318381862177,-0.0403363942192703
"[202.6965722375312, 275.1755031502207, 88]",-0.3579318381862177,-0.0403363942192703
"[202.6965722375312, 307.70241508480194, 88]",-0.3579318381862177,-0.0403363942192703
"[211.18185361176984, 167.69527240986554, 39]",-0.3579318381862177,-0.0403363942192703
"[205.5249993622774, 39.001838233913986, 29]",-0.3579318381862177,-0.0403363942192703
"[216.1316010800756, 169.81659275342508, 32]",-0.3579318381862177,-0.0403363942192703
"[194.91839764447923, 56.679507763577476, 93]",-0.3579318381862177,-0.0403363942192703
"[201.989465456345, 292.85317267988444, 60]",-0.3579318381862177,-0.0403363942192703
"[192.79707730091968, 263.86179465123587, 92]",-0.3579318381862177,-0.0403363942192703
"[199.16103833159832, 349.42171517480824, 79]",-0.3579318381862177,-0.0403363942192703
"[200.57525189397165, 70.82164338730854, 45]",-0.3579318381862177,-0.0403363942192703
"[197.74682476922544, 49.60843995171217, 42]",-0.3579318381862177,-0.0403363942192703
"[193.5041840821059, 171.2308063157982, 127]",-0.3579318381862177,-0.0403363942192703
"[194.91839764447923, 14.253100892384737, 77]",-0.3579318381862177,-0.0403363942192703
