n,a,e
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0997720319292765,-0.0064894077401975
8.0,0.0,0.0
9.0,0.0,0.0
10.0,0.0,0.0
11.0,0.0,0.0
12.0,-0.1445004324195675,-0.0687107088235462
13.0,0.0,0.0
14.0,0.0,0.0
15.0,-0.0924532024503813,-0.0766309934331924
16.0,-0.0186164258204232,-0.1633007531780949
17.0,0.0,0.0
18.0,0.0238618726668465,-0.0110155180260656
19.0,0.0590568396872685,-0.0943809116738878
20.0,0.0590568396872685,-0.0943809116738878
21.0,0.0,0.0
22.0,-0.0544019933818389,-0.0891164612938598
23.0,0.0,0.0
24.0,0.0,0.0
25.0,-0.0544019933818389,-0.0891164612938598
26.0,0.0,0.0
27.0,0.0,0.0
28.0,0.0,0.0
29.0,0.0,0.0
30.0,0.0,0.0
31.0,0.0,0.0
32.0,0.0,0.0
33.0,0.1195666658624955,0.0877906489690193
34.0,0.0997720319292765,-0.0064894077401975
35.0,0.0,0.0
36.0,0.0699232483936391,-0.1669350920463506
37.0,0.0,0.0
38.0,0.0997720319292765,-0.0064894077401975
39.0,0.0997720319292765,-0.0064894077401975
40.0,0.0,0.0
41.0,0.0997720319292765,-0.0064894077401975
42.0,-0.079850231166203,-0.1501430951855668
43.0,0.0,0.0
44.0,0.0,0.0
45.0,-0.079850231166203,-0.1501430951855668
46.0,-0.079850231166203,-0.1501430951855668
47.0,0.0,0.0
48.0,0.0,0.0
49.0,0.0,0.0
50.0,0.0,0.0
51.0,0.0,0.0
52.0,0.0,0.0
53.0,0.0,0.0
54.0,0.0,0.0
55.0,0.0,0.0
56.0,0.0,0.0
57.0,0.0,0.0
58.0,0.0,0.0
59.0,0.0,0.0
60.0,0.0,0.0
61.0,0.0,0.0
62.0,0.0,0.0
63.0,0.0,0.0
64.0,0.0,0.0
65.0,0.0,0.0
66.0,0.0,0.0
67.0,0.0,0.0
68.0,0.0,0.0
69.0,0.0,0.0
70.0,0.0,0.0
71.0,0.0,0.0
72.0,0.054077905641461,0.0004070126310708
73.0,0.0,0.0
74.0,0.0,0.0
75.0,0.054077905641461,0.0004070126310708
76.0,0.0997720319292765,-0.0064894077401975
77.0,0.0,0.0
78.0,0.0,0.0
79.0,-0.0544019933818389,-0.0891164612938598
80.0,0.0,0.0
81.0,-0.0924532024503813,-0.0766309934331924
82.0,0.0,0.0
83.0,0.0,0.0
84.0,0.0,0.0
85.0,-0.0924532024503813,-0.0766309934331924
86.0,0.0,0.0
87.0,-0.0544019933818389,-0.0891164612938598
88.0,-0.0544019933818389,-0.0891164612938598
89.0,0.0238618726668465,-0.0110155180260656
90.0,0.0348650727310789,-0.0535552901455352
91.0,0.0,0.0
92.0,0.0,0.0
93.0,0.0,0.0
94.0,0.0,0.0
95.0,-0.0544019933818389,-0.0891164612938598
96.0,-0.0186164258204232,-0.1633007531780949
97.0,-0.0924532024503813,-0.0766309934331924
98.0,-0.0924532024503813,-0.0766309934331924
99.0,0.0348650727310789,-0.0535552901455352
100.0,0.0348650727310789,-0.0535552901455352
101.0,0.0,0.0
102.0,0.0,0.0
103.0,0.0,0.0
104.0,0.0485624023938962,-0.1715739377230331
105.0,0.0,0.0
106.0,-0.0544019933818389,-0.0891164612938598
107.0,0.0,0.0
108.0,0.0,0.0
109.0,0.0,0.0
110.0,0.0997720319292765,-0.0064894077401975
111.0,0.132094003517721,-0.2199777979175537
112.0,-0.079850231166203,-0.1501430951855668
113.0,0.0997720319292765,-0.0064894077401975
114.0,0.0,0.0
115.0,0.1497628916810773,0.0650407730769809
116.0,0.0,0.0
117.0,0.0,0.0
118.0,0.0,0.0
119.0,-0.079850231166203,-0.1501430951855668
120.0,-0.079850231166203,-0.1501430951855668
121.0,-0.079850231166203,-0.1501430951855668
122.0,0.0997720319292765,-0.0064894077401975
123.0,0.0997720319292765,-0.0064894077401975
124.0,0.0997720319292765,-0.0064894077401975
125.0,0.1497628916810773,0.0650407730769809
126.0,0.0,0.0
127.0,0.0,0.0
128.0,0.0,0.0
129.0,0.0,0.0
130.0,0.0,0.0
131.0,0.0,0.0
132.0,0.0,0.0
133.0,0.0997720319292765,-0.0064894077401975
134.0,0.1294592720335017,-0.0897442010766655
135.0,0.0997720319292765,-0.0064894077401975
136.0,0.1497628916810773,0.0650407730769809
137.0,0.132094003517721,-0.2199777979175537
138.0,0.0,0.0
139.0,-0.079850231166203,-0.1501430951855668
140.0,0.0,0.0
141.0,0.132094003517721,-0.2199777979175537
142.0,0.0,0.0
143.0,0.0,0.0
144.0,0.0,0.0
145.0,0.0,0.0
146.0,0.0,0.0
147.0,0.0,0.0
148.0,0.0,0.0
149.0,0.0,0.0
150.0,0.0,0.0
151.0,0.0,0.0
152.0,0.0,0.0
153.0,0.0,0.0
154.0,0.0,0.0
155.0,0.0,0.0
156.0,0.0,0.0
157.0,0.0,0.0
158.0,0.0,0.0
159.0,0.0,0.0
160.0,0.0,0.0
161.0,0.0,0.0
162.0,0.0,0.0
163.0,-0.0435148047322685,-0.0880553060854518
164.0,0.0,0.0
165.0,0.0,0.0
166.0,0.0,0.0
167.0,0.0,0.0
168.0,0.0,0.0
169.0,0.0,0.0
170.0,0.0,0.0
171.0,0.0,0.0
172.0,0.0,0.0
173.0,0.0,0.0
174.0,0.0,0.0
175.0,0.0,0.0
176.0,0.0958915007356831,0.0150003632814732
177.0,0.109725770333044,0.0276251791057572
178.0,0.0997720319292765,-0.0064894077401975
179.0,0.0590568396872685,-0.0943809116738878
180.0,0.1014317039009437,0.032315094819272
181.0,0.1497628916810773,0.0650407730769809
182.0,0.0,0.0
183.0,0.1014317039009437,0.032315094819272
184.0,0.1014317039009437,0.032315094819272
185.0,0.0590568396872685,-0.0943809116738878
186.0,0.0,0.0
187.0,-0.0580036106516058,0.0927200676877057
188.0,0.0997720319292765,-0.0064894077401975
189.0,0.0997720319292765,-0.0064894077401975
190.0,0.054077905641461,0.0004070126310708
191.0,0.1497628916810773,0.0650407730769809
192.0,0.1497628916810773,0.0650407730769809
193.0,0.1497628916810773,0.0650407730769809
194.0,0.0590568396872685,-0.0943809116738878
195.0,0.1497628916810773,0.0650407730769809
196.0,0.0,0.0
197.0,0.0,0.0
198.0,0.109725770333044,0.0276251791057572
199.0,0.0958915007356831,0.0150003632814732
200.0,0.0958915007356831,0.0150003632814732
201.0,0.109725770333044,0.0276251791057572
202.0,0.1497628916810773,0.0650407730769809
203.0,0.0132716491792054,-0.0900385280095704
204.0,0.1014317039009437,0.032315094819272
205.0,0.1014317039009437,0.032315094819272
206.0,-0.0240644561947715,0.0065999531317906
207.0,0.0132716491792054,-0.0900385280095704
208.0,0.0958915007356831,0.0150003632814732
209.0,-0.0435148047322685,-0.0880553060854518
210.0,0.0,0.0
211.0,0.0,0.0
212.0,-0.0435148047322685,-0.0880553060854518
213.0,-0.0182019541566391,-0.2905111581811622
214.0,0.0,0.0
215.0,0.0,0.0
216.0,0.0,0.0
217.0,0.0,0.0
218.0,0.0,0.0
219.0,-0.0544019933818389,-0.0891164612938598
220.0,0.0,0.0
221.0,0.0,0.0
222.0,0.0,0.0
223.0,0.0,0.0
224.0,-0.0544019933818389,-0.0891164612938598
225.0,0.0,0.0
226.0,-0.062144701162715,0.0845115185398865
227.0,0.0,0.0
228.0,0.0,0.0
229.0,0.0,0.0
230.0,-0.079850231166203,-0.1501430951855668
231.0,-0.079850231166203,-0.1501430951855668
232.0,0.0,0.0
233.0,0.0,0.0
234.0,0.0,0.0
235.0,0.0,0.0
236.0,0.0,0.0
237.0,0.0485624023938962,-0.1715739377230331
238.0,0.0,0.0
239.0,0.0,0.0
240.0,0.0288055021527229,-0.2310016381753392
241.0,0.0,0.0
242.0,0.0,0.0
243.0,-0.079850231166203,-0.1501430951855668
244.0,0.0,0.0
245.0,0.0,0.0
246.0,0.0,0.0
247.0,0.0,0.0
248.0,0.0,0.0
249.0,0.0,0.0
250.0,-0.062144701162715,0.0845115185398865
251.0,-0.062144701162715,0.0845115185398865
252.0,0.0,0.0
253.0,-0.0435148047322685,-0.0880553060854518
254.0,0.0,0.0
255.0,-0.0435148047322685,-0.0880553060854518
256.0,0.0,0.0
257.0,0.0,0.0
258.0,0.0,0.0
259.0,0.0,0.0
260.0,0.0,0.0
261.0,0.0,0.0
262.0,0.0,0.0
263.0,0.0,0.0
264.0,-0.0435148047322685,-0.0880553060854518
265.0,-0.0435148047322685,-0.0880553060854518
266.0,0.0,0.0
267.0,0.0,0.0
268.0,0.0,0.0
269.0,0.0,0.0
270.0,0.0,0.0
271.0,0.0,0.0
272.0,0.0,0.0
273.0,0.0,0.0
274.0,0.0,0.0
275.0,0.0,0.0
276.0,0.0,0.0
277.0,-0.0182019541566391,-0.2905111581811622
278.0,0.0,0.0
279.0,0.0288055021527229,-0.2310016381753392
280.0,0.0,0.0
281.0,0.0,0.0
282.0,-0.1358425564673869,0.0022618246823276
283.0,-0.0570923261759337,0.1289622950362562
284.0,0.1195666658624955,0.0877906489690193
285.0,0.0189565218498065,-0.1466244318225377
286.0,0.0189565218498065,-0.1466244318225377
287.0,-0.1279025125993973,0.0638543047908736
288.0,0.1217743480278057,-0.0866716264611764
289.0,0.0,0.0
290.0,0.0,0.0
291.0,-0.0570923261759337,0.1289622950362562
292.0,-0.0924532024503813,-0.0766309934331924
293.0,0.054077905641461,0.0004070126310708
294.0,0.1217743480278057,-0.0866716264611764
295.0,0.0238618726668465,-0.0110155180260656
296.0,0.185060015732505,0.065706063670753
297.0,0.0,0.0
298.0,-0.1445004324195675,-0.0687107088235462
299.0,-0.0048349136061616,-0.2670499482655177
300.0,0.0238618726668465,-0.0110155180260656
301.0,0.0238618726668465,-0.0110155180260656
302.0,0.0,0.0
303.0,0.0,0.0
304.0,0.0,0.0
305.0,0.0,0.0
306.0,0.0997720319292765,-0.0064894077401975
307.0,0.054077905641461,0.0004070126310708
308.0,0.054077905641461,0.0004070126310708
309.0,-0.0186164258204232,-0.1633007531780949
310.0,0.0,0.0
311.0,-0.1279025125993973,0.0638543047908736
312.0,0.0,0.0
313.0,0.0,0.0
314.0,0.0,0.0
315.0,0.0,0.0
316.0,0.0699232483936391,-0.1669350920463506
317.0,0.0,0.0
318.0,0.1217743480278057,-0.0866716264611764
319.0,0.054077905641461,0.0004070126310708
320.0,0.1195666658624955,0.0877906489690193
321.0,0.1195666658624955,0.0877906489690193
322.0,0.054077905641461,0.0004070126310708
323.0,-0.0048349136061616,-0.2670499482655177
324.0,-0.0048349136061616,-0.2670499482655177
325.0,-0.1358425564673869,0.0022618246823276
326.0,0.0,0.0
327.0,0.0,0.0
328.0,0.0189565218498065,-0.1466244318225377
329.0,0.1217743480278057,-0.0866716264611764
330.0,0.0,0.0
331.0,0.0132716491792054,-0.0900385280095704
332.0,0.0,0.0
333.0,0.0,0.0
334.0,0.0,0.0
335.0,0.0,0.0
336.0,0.054077905641461,0.0004070126310708
337.0,0.0189565218498065,-0.1466244318225377
338.0,0.0189565218498065,-0.1466244318225377
339.0,-0.1279025125993973,0.0638543047908736
340.0,-0.1279025125993973,0.0638543047908736
341.0,-0.0570923261759337,0.1289622950362562
342.0,0.0,0.0
343.0,-0.0570923261759337,0.1289622950362562
344.0,-0.0264169181944238,-0.0873841378735652
345.0,-0.0570923261759337,0.1289622950362562
346.0,-0.0570923261759337,0.1289622950362562
347.0,0.185060015732505,0.065706063670753
348.0,0.185060015732505,0.065706063670753
349.0,0.054077905641461,0.0004070126310708
350.0,0.1217743480278057,-0.0866716264611764
351.0,0.1217743480278057,-0.0866716264611764
352.0,0.0,0.0
353.0,0.0,0.0
354.0,0.0,0.0
355.0,-0.0267304437567605,-0.0816980092062913
356.0,0.0,0.0
357.0,0.0,0.0
358.0,-0.0448037586700276,0.0803150505189999
359.0,0.0288055021527229,-0.2310016381753392
360.0,-0.1279025125993973,0.0638543047908736
361.0,-0.0544019933818389,-0.0891164612938598
362.0,-0.062144701162715,0.0845115185398865
363.0,-0.0048349136061616,-0.2670499482655177
364.0,-0.1272442553258231,-0.0826727026645703
365.0,0.1929351725484908,-0.0638391964528608
366.0,0.1217743480278057,-0.0866716264611764
367.0,0.0,0.0
368.0,-0.0120589810564581,-0.2466758125687379
369.0,0.1217743480278057,-0.0866716264611764
370.0,-0.033928434457063,-0.0946541098010365
371.0,0.0288055021527229,-0.2310016381753392
372.0,-0.1809050459481306,-0.0721974860877082
373.0,-0.1279025125993973,0.0638543047908736
374.0,-0.1279025125993973,0.0638543047908736
375.0,0.0,0.0
376.0,0.1606075695580405,-0.1926760632544993
377.0,0.0,0.0
378.0,0.1606075695580405,-0.1926760632544993
379.0,0.1606075695580405,-0.1926760632544993
380.0,0.0,0.0
381.0,0.0,0.0
382.0,0.1014317039009437,0.032315094819272
383.0,0.1014317039009437,0.032315094819272
384.0,-0.0264169181944238,-0.0873841378735652
385.0,-0.0366586290249371,0.0162498687293249
386.0,0.0,0.0
387.0,-0.0544019933818389,-0.0891164612938598
388.0,-0.0924532024503813,-0.0766309934331924
389.0,-0.0267304437567605,-0.0816980092062913
390.0,0.0,0.0
391.0,-0.062144701162715,0.0845115185398865
392.0,-0.0544019933818389,-0.0891164612938598
393.0,-0.0924532024503813,-0.0766309934331924
394.0,0.0,0.0
395.0,0.1929351725484908,-0.0638391964528608
396.0,-0.0120589810564581,-0.2466758125687379
397.0,0.1217743480278057,-0.0866716264611764
398.0,0.0,0.0
399.0,0.0,0.0
400.0,0.1217743480278057,-0.0866716264611764
401.0,0.0,0.0
402.0,-0.079850231166203,-0.1501430951855668
403.0,0.0,0.0
404.0,0.0,0.0
405.0,0.0,0.0
406.0,0.1401651657378796,-0.098119167136131
407.0,0.0997720319292765,-0.0064894077401975
408.0,0.0997720319292765,-0.0064894077401975
409.0,0.054077905641461,0.0004070126310708
410.0,0.1497628916810773,0.0650407730769809
411.0,0.013995202098226,-0.0373625206889816
412.0,0.0,0.0
413.0,0.0306521450696644,0.0769554851551312
414.0,0.013995202098226,-0.0373625206889816
415.0,-0.0002640637895371,-0.0154695247528483
416.0,0.0,0.0
417.0,0.1014317039009437,0.032315094819272
418.0,-0.0048349136061616,-0.2670499482655177
419.0,-0.062144701162715,0.0845115185398865
420.0,-0.0435148047322685,-0.0880553060854518
421.0,-0.0240644561947715,0.0065999531317906
422.0,0.0958915007356831,0.0150003632814732
423.0,0.0,0.0
424.0,0.0,0.0
425.0,-0.0435148047322685,-0.0880553060854518
