,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,51,3753,2,"[5.881961097788436, 3175.0223820943247, 178.16520117239543]",0.5213670876084388,0.025963765459189343
1,61,5656,3,"[5.722949080622348, 3485.173974540311, 199.91407355021215]",0.25761511015035415,-0.10994171364978549
2,80,60085,22,"[41.53517516851127, 2891.936406757094, 151.77638345676957]",0.3001023458079262,-0.05340399558414212
3,98,50226,19,"[52.10223788476088, 2846.8150360371123, 187.02900887986303]",0.13816311762999098,-0.13812611024256982
4,101,20806,8,"[27.899452081130445, 3146.9754397769875, 164.21046813419207]",0.275206461754057,-0.010300094267135854
5,160,8624,4,"[128.54557050092765, 3094.938891465677, 206.35180890538032]",0.17088520944005733,-1e-10
6,172,13388,5,"[138.70354048401555, 3471.466387809979, 145.8562892142217]",0.10007162178122932,0.1534105221170425
7,178,33412,13,"[145.26011612594277, 3218.6634442715194, 199.20639291272596]",0.2139363547869425,0.1623052183578596
8,189,65818,24,"[170.332036828831, 3331.1466772007657, 182.2943875535568]",0.17712035518646702,0.41348194626894236
9,196,27291,10,"[166.09911692499358, 3013.683778535048, 175.9247370928145]",0.2332405277327084,-0.026135607244734457
10,214,40413,15,"[205.69452898819688, 3468.8312919110185, 174.55855788978795]",0.18392023600117827,0.2741463371009237
11,227,7604,3,"[256.3112835349816, 2812.756180957391, 146.7676223040505]",0.05226626332706051,-0.02471720149692031
12,244,10791,4,"[208.91928458900935, 3041.9047354276713, 157.84867018811974]",0.18190087713196829,-0.039694680614088165
13,249,6011,3,"[205.92147729163202, 2958.5027449675595, 145.58376310098154]",0.45500699815253964,-0.047287973195572396
14,330,24835,10,"[325.9838936984095, 3056.0114757398833, 198.24175558687335]",0.020409657605229493,0.037583571783021866
15,331,50204,19,"[340.2804159031153, 2874.7584256234563, 184.78846307067167]",0.2538457180177584,-0.10129902792803296
16,332,86271,32,"[388.0795980109191, 3338.6581122277476, 160.97612175586235]",0.23217628762090092,0.24744696353925896
17,337,20301,8,"[345.9572927441998, 3196.701837347914, 167.99389192650608]",0.11451831996902484,0.16061481174709288
18,339,42535,16,"[364.9441166098507, 3171.704384624427, 188.13715763488892]",0.1987808181606766,0.22675367839220084
19,379,6221,3,"[399.1130043401382, 2862.616138884424, 161.15094036328566]",0.4229314025205518,0.07415762727975779
20,408,33996,13,"[472.4994705259442, 3474.720467113778, 166.48020355335922]",0.12094714952825589,0.45373090488745393
21,437,12170,5,"[495.7493015612161, 3465.629498767461, 195.88529170090385]",0.26912030902073736,0.20831890893419833
22,446,27903,11,"[516.0894527470165, 2916.0023294986204, 194.21528151094864]",0.2701163566665566,0.17997007149098748
23,447,24530,9,"[526.0944965348552, 3041.4863432531592, 165.04219323277619]",0.16556786909735516,0.13395076066072703
24,448,66892,25,"[594.1280422173055, 3220.163666806195, 154.18187526161574]",0.22130205164822603,0.14037541143300852
25,453,46731,18,"[554.4264834906165, 3028.913676146455, 186.59660610729495]",0.2031159685179147,0.17022125861728238
26,460,2755,2,"[530.6134301270417, 2954.2631578947367, 208.67150635208714]",0.2245479426718049,-1e-10
27,478,18440,7,"[559.3554229934924, 3140.762093275488, 160.22933839479393]",0.10200432970405068,0.15979483093950486
28,496,16757,7,"[587.7373634898848, 3203.897714388017, 203.79286268425136]",0.36414325451635704,0.033862956143464726
29,519,5721,3,"[618.5631882538017, 3291.4334906484883, 205.86628211851075]",0.2569184325807802,0.022616056420447467
30,546,29577,11,"[678.7965987084559, 3379.5401832504986, 151.1217161983974]",0.3387587882782181,-0.03694254146769357
31,560,9656,4,"[684.6729494614748, 2864.124067937034, 161.27568351284177]",0.20073663215859114,0.04310848151091935
32,564,5576,3,"[688.5356886657102, 2828.127510760402, 177.26667862266856]",0.4131205505576653,0.02066141288781654
33,571,2959,2,"[692.1649205812774, 2974.6437985806015, 143.91213247718824]",0.45968660370136116,-0.02874616140439307
34,574,4934,2,"[692.0492501013376, 3361.4264288609647, 187.72780705310095]",0.4931073060608455,-1e-10
