,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1846,122589,45,"[2862.7290784654415, 1304.7639266165806, 119.62713620308512]",0.29556815109256135,0.054270739007972385
1,1847,13941,6,"[2815.061545082849, 1167.7358869521554, 79.92410874399255]",0.29148312350873684,0.03309674984337544
2,1898,9149,4,"[2809.3641928079574, 1319.2906328560498, 88.35271614384087]",0.4103845200290896,-0.16976777880136656
3,1953,99145,37,"[2940.6545564577136, 941.6374098542539, 107.86512683443442]",0.08688667813979911,-0.2952628685060442
4,2013,18217,7,"[3017.280836581215, 1244.1682494373388, 86.69665696876544]",0.1471123884252741,-0.03537740962817733
5,2018,18999,7,"[3021.780304226538, 1147.8807831991157, 108.80941102163271]",0.07334902765409561,0.09507073085355502
6,2020,119456,44,"[3093.7364385212963, 1238.6423452986874, 121.30265537101528]",0.226941028386903,0.020937061831465476
7,2058,89296,33,"[3104.1616421788212, 771.1866936928866, 106.22646031177209]",0.07211065846921261,-0.3326486753430583
8,2078,6202,3,"[3101.8263463398903, 1038.1807481457595, 72.65349887133183]",-0.15767874188031808,-1e-10
9,2100,16821,7,"[3127.436537661257, 973.2413055109685, 89.91653290529695]",-0.03933195011191919,0.18015896565218203
10,2116,9426,4,"[3171.6303840441333, 1361.9504561850201, 72.502970507108]",0.19478530961364865,0.054062255552976085
11,2132,52094,19,"[3195.6143317848505, 926.8812915114984, 131.22407570929474]",0.16942221904838525,0.04063999002201071
12,2144,14367,6,"[3184.9116725830027, 1129.633743996659, 79.45625391522239]",0.03356940544537549,0.10268897351073912
13,2145,70102,26,"[3240.933639553793, 1061.727511340618, 114.3611166585832]",0.0562171916121286,0.11109889954403791
14,2163,23373,9,"[3234.6809566593934, 1125.651435416934, 95.29324434176186]",0.04979786810063454,0.10402986058844176
15,2189,71560,27,"[3362.977724986026, 774.1844605925098, 122.67070989379542]",0.14912120864068532,0.1396988606552101
16,2199,15355,6,"[3260.9352002605015, 775.502963204168, 78.25229566916315]",0.1173874088243971,0.08120455885457878
17,2214,6629,3,"[3372.034696032584, 1258.7954442600694, 70.81354653793936]",0.026936731531375935,-1e-10
18,2252,10616,4,"[3304.1689902034664, 1379.5024491333836, 101.09655237377544]",0.04486462741663644,0.10467227032227772
19,2255,25482,10,"[3366.2654030295894, 945.377992308296, 80.86896632917353]",0.10720045213593989,0.1494514957826964
20,2257,71775,27,"[3372.730546847788, 879.3483524904215, 101.58191570881226]",0.03934535796171192,0.08604175987330182
21,2258,23341,9,"[3338.850306327921, 1357.5087614069662, 121.05355383231225]",0.14293489182165658,0.03982019583418232
22,2326,41380,16,"[3473.4954809086516, 1234.695795070082, 103.22776703721604]",0.09898447028034758,-0.2873158750445663
