,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1090,18905,7,"[1495.7467336683417, 1311.8635810632109, 64.04157630256546]",-0.0035740748180403217,-0.03751121751081846
1,1120,40678,15,"[1524.5085795761836, 1365.0163724863564, 30.482840847632627]",-0.007068882896619213,0.25808561144445774
2,1145,27906,11,"[1627.1947968178886, 1139.5613488138752, 61.30369812943453]",0.03821382719948212,-0.026245331668395898
3,1218,21041,8,"[1669.7251556484957, 1182.4975523976998, 14.307875100993298]",-0.018415896886193366,-0.17029126418405016
4,1221,168083,62,"[1761.2206647906094, 1312.1816364534188, 40.83881177751468]",-0.0004004777632069618,0.02382014338825405
5,1249,39804,15,"[1763.6530499447292, 960.8671490302482, 59.30002009848256]",-0.005760941616240217,-0.09436653437372526
6,1260,6561,3,"[1738.4420057918, 1262.5775034293551, 2.6601127876848043]",-0.12030169179061312,-0.029808656228901775
7,1296,58410,22,"[1921.7752610854304, 1162.3896764252697, 62.247611710323575]",0.01364623365422377,-1e-10
8,1314,151204,56,"[1924.6537459326473, 1159.4830030951562, 29.48170021957091]",-0.02543124760453067,-0.03248574507033975
9,1317,21019,8,"[1808.389695037823, 1000.402873590561, 10.193681906846187]",-0.043077661422984394,0.0595853359670017
10,1353,13883,6,"[1878.4396744219548, 1096.9936613123964, 9.742202693942232]",-0.0036129237515869616,-0.09416573076296712
11,1362,73757,27,"[1929.6536464335588, 805.6222731401765, 50.53666770611603]",0.11866685309355031,-0.024067245191152036
12,1390,22273,9,"[2039.3474610514972, 960.715934090603, 65.73321959322946]",0.32686884602501615,-0.06074480475504064
13,1397,16073,6,"[1977.7291109313755, 837.1303428109252, 7.117277421763205]",0.028994604477513772,0.12113902151840858
14,1425,35474,13,"[2016.8189378136099, 937.6605119242262, 48.98700456672493]",0.026481935940090476,0.03824676836718304
15,1438,4447,2,"[2012.6640431751744, 1227.7078929615473, 43.48257252080054]",0.01154360634257794,0.024818006209867845
16,1440,15660,6,"[2027.9083652618135, 927.9920178799489, 18.628224776500637]",-0.07045290628309223,-0.27932382032338093
17,1456,45918,17,"[2073.3675682738794, 997.6691929090989, 28.473844679646326]",0.0009878204998365033,-0.2982063808106159
