,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,494,88768,33,"[781.2233462509013, 275.14898386806055, 186.19477739726028]",-0.08767808579297294,-0.025690013042395144
1,557,19545,8,"[713.0810437452034, 521.7573804041955, 188.20803274494756]",0.09925192061950218,-0.022493858657493343
2,558,6866,3,"[768.6910865132537, 7.957325953976114, 148.19953393533353]",-0.33504057638680784,-0.23795653196657227
3,608,88993,33,"[895.9659411414381, 79.33347566662546, 188.56731428314586]",-0.07502314850949543,0.061413900645197056
4,615,15692,6,"[783.7346418557227, 626.4954754014784, 204.31602090237064]",0.0054674622290035646,0.08715294181126072
5,616,14645,6,"[783.0510754523729, 611.0835780129737, 153.32843974052577]",-0.2610347250165778,0.03956716434878211
6,617,5902,3,"[818.2004405286343, 683.0599796679091, 142.97949847509318]",-0.3403112917526501,0.14821602825967523
7,618,5123,2,"[855.5695881319539, 396.0979894593012, 143.65430411868047]",-0.12125198961728938,-0.0937057755120901
8,622,40735,15,"[816.0210875168774, 630.8165214189272, 173.02894316926475]",-0.19255180365880328,0.007842150024413968
9,698,12639,5,"[902.7977688108236, 430.51309439037897, 161.9942242266002]",-0.08291625155610545,0.055870838069730325
10,701,19447,8,"[957.1000154265439, 196.9774772458477, 146.4625392091325]",-0.2252149575401808,-0.010033116845656524
11,707,9676,4,"[925.8177966101695, 442.849627945432, 206.41029350971476]",-0.06703404671074864,-0.02172047215863941
12,715,37930,14,"[961.1255734247297, 509.33472185605063, 148.61107302926445]",-0.15815089335350555,0.09827466282657735
13,732,37691,14,"[961.125892122788, 459.3189886179725, 183.46836114722348]",-0.16462893366984657,-0.03122361119101297
14,736,5057,2,"[921.4376112319558, 679.7816887482697, 189.96124184298992]",-0.12093574841008985,0.07079832098294675
15,787,12128,5,"[1031.9952176781003, 244.95168205804748, 170.75321569920845]",-0.13520041328028246,0.06935174018680217
16,810,43697,16,"[1069.1847724100053, 585.0335492139048, 164.44922992425109]",-0.020327170631262922,0.0379285477282073
17,812,100308,37,"[1130.3389261075886, 350.0817681540854, 162.08876659887545]",-0.08359978913658679,0.15577266490843056
18,823,12122,5,"[1053.424269922455, 537.6638343507672, 192.4320244184128]",-0.09761785504234047,0.17865169457069716
19,825,25958,10,"[1111.9486478157023, 26.280761229678713, 150.41879189459897]",-0.14385434952847162,-0.090342028383441
20,826,35067,13,"[1097.149399720535, 272.94901189152193, 193.269484130379]",-0.13829761908151217,0.007778325489652439
21,854,20813,8,"[1114.6522365829048, 673.4760005765627, 152.2456637678374]",-0.11158094584517365,0.2929758626670771
22,858,5108,2,"[1230.6552466718872, 557.1182458888019, 142.5082223962412]",-0.059076031169492976,-0.017560565764515645
23,882,15188,6,"[1163.114893336845, 620.1942981301028, 204.20114564129574]",0.0023759610128281836,0.019374053987091307
24,889,11945,5,"[1163.286730849728, 58.45927166178317, 176.7752197572206]",-0.07506628409707317,0.06257138689196208
25,895,6701,3,"[1152.5960304432174, 650.982539919415, 180.3675570810327]",-0.049178441050428255,-0.12674534593216488
26,909,102727,38,"[1271.9281591013073, 171.79019147838446, 167.18043941709578]",-0.05689657079034778,0.1243220583504203
27,916,8157,3,"[1177.2138040946427, 364.0164276081893, 201.82873605492216]",-0.004686031250196593,0.1984230092337767
28,925,35730,14,"[1238.1679820878812, 93.78004478029666, 198.40139938427092]",-0.05264863355756351,-0.021640147182300486
29,932,32086,12,"[1241.5158636165306, 490.20008726547405, 157.77822103097924]",-0.13993669066948847,0.24111169912559688
30,938,7772,3,"[1371.7750900669068, 371.0464487905301, 144.57385486361298]",-0.0650452068393579,0.1714919745523413
31,966,7727,3,"[1265.1303222466677, 456.0178594538631, 188.25016177041542]",-0.12730024689818656,-0.08825500939438312
32,967,39862,15,"[1313.5918669409461, 653.2600973358085, 151.15230043650595]",-0.09624277988268384,0.1382850984602752
33,988,24003,9,"[1317.1663958671834, 551.6209223847019, 177.50235387243262]",-0.06508651760544874,0.038811392230427934
34,1001,8083,3,"[1323.9354200173202, 199.27761969565756, 202.7946307064209]",-0.010897895910243038,0.165644095492622
35,1009,25341,10,"[1361.9689830709126, 299.98970048537944, 156.42804151375242]",0.032769616121101935,0.1376125641955364
36,1029,20856,8,"[1378.8324223245108, 632.5325565784426, 198.82240122746452]",-0.03150083837221985,-0.46307033177914686
