,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,27,97401,36,"[33.0932536626934, 1340.4171415077874, 36.32240942084783]",0.24093455554631985,-0.14260864257747566
1,138,62416,23,"[99.29410728018456, 777.5833920789541, 10.78593629838503]",0.3734571257206284,-0.08277376053135024
2,143,48363,18,"[121.30688749663999, 1010.8538758968633, 55.88152099745673]",0.17040873464415354,-0.047882124158364216
3,209,201957,74,"[256.04459860267286, 1259.7001936055694, 28.71060176176117]",0.22648049999968264,-0.1729867369485933
4,222,7251,3,"[173.29637291408082, 1119.552475520618, 38.08150599917253]",-0.1770626339897715,-0.2694366191082069
5,279,14169,6,"[271.28209471381183, 1349.3234526078058, 64.74281882983979]",0.2330023669494808,-0.05496252981245393
6,296,9426,4,"[271.3445788245279, 1301.7276681519202, 47.357097390197325]",0.21780438463761392,-0.10172084879117965
7,304,13725,6,"[330.51220400728596, 736.3632058287797, 5.314608378870674]",0.377932015498896,-1e-10
8,348,14863,6,"[386.5270133889524, 1021.8778173989101, 65.86442844647783]",0.11448294228795575,-1e-10
9,358,266842,98,"[465.7754738759266, 1159.5485230960644, 30.509072784644097]",0.20779419502593302,-0.028199968045960193
10,364,47962,18,"[393.0409699345315, 751.6726158208581, 36.3646011425712]",0.17584472741714305,0.1779858853935536
11,406,22822,9,"[437.25536762772765, 844.3178511962142, 22.387126456927525]",0.07183485417942692,0.11781196828272325
12,410,12085,5,"[456.7002896152255, 1204.7719486967314, 65.58022341745966]",0.15082067723518136,-0.026779670905595108
13,415,7036,3,"[495.78212052302445, 1384.4138715179079, 56.5699260943718]",-0.24847427674069508,-0.31027994076301313
14,473,69471,26,"[599.6410444645967, 952.6917850613925, 42.41790099465964]",0.013333921473791803,0.11378652742147327
15,477,28765,11,"[619.2282287502172, 725.1070050408482, 24.593533808447766]",-0.07058916566119107,-0.07639475216792863
16,517,12663,5,"[635.2771065308378, 1057.3334912737898, 66.23019821527284]",0.18232051806460695,-0.011987586340392008
17,549,8828,4,"[675.883325781604, 1109.8834390575441, 51.4579746261894]",-0.21951172644702188,-0.09833397657144964
18,567,5766,3,"[682.574228234478, 1261.2445369406869, 60.35189039195283]",0.1998835762275281,0.18661331633159364
