,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1464,39848,15,"[2122.786664324433, 1791.8321622164224, 91.57927624974904]",0.0680467885816493,-0.6002715904738618
1,1480,12500,5,"[2128.4536, 2027.1164800000001, 133.87424]",0.09321895439865278,0.011319370044886574
2,1507,22677,9,"[2181.238435419147, 1932.3450191824315, 75.7151298672664]",0.14235921088084655,0.04122846008954323
3,1521,5453,2,"[2201.1754997249222, 1482.5193471483587, 137.8375206308454]",0.1429283642189219,1e-10
4,1536,23286,9,"[2208.100833118612, 1506.831830284291, 125.71025508889461]",0.057935475441877236,0.029993126135489163
5,1549,77323,29,"[2251.917553638633, 1586.516250016166, 92.7073574486246]",-0.02799500255338492,-0.24936199697370712
6,1559,63283,24,"[2268.373781268271, 2049.3508051135377, 90.61419338526935]",0.1405009214506367,0.1871469193963624
7,1571,22514,9,"[2272.7308785644486, 1900.9936483965532, 113.43883805632052]",0.04336798122287112,0.13908254317341212
8,1575,24520,9,"[2283.0725938009787, 1707.7842169657422, 132.5883360522023]",0.22761528424828495,0.09633438183880833
9,1621,33343,13,"[2373.8626098431455, 1889.6640674204482, 132.5933779204031]",0.11419564020825809,0.06549445192953382
10,1643,49663,19,"[2426.33499788575, 1434.8706683043715, 87.14608461027325]",-0.06376784284164821,-0.06503682261544047
11,1662,25901,10,"[2421.4296745299407, 1760.1754758503532, 95.66703988263001]",0.07206205736030702,0.13919352680427322
12,1664,71343,26,"[2455.367548322891, 1918.6292418317144, 85.06474356278822]",0.13216112003413466,0.07611399099059263
13,1679,74820,28,"[2480.9439053728947, 1595.754838278535, 125.17543437583534]",0.2102042989747217,0.13017199789890818
14,1683,15907,6,"[2435.6749229898787, 1476.0605393851763, 133.64782800025148]",0.14725851692686326,0.0797297393519522
15,1701,3027,2,"[2460.01850016518, 2000.2943508424182, 137.29732408325074]",0.08392955094281629,0.04551427981448939
16,1719,35004,13,"[2542.4792023768714, 1753.4854873728716, 121.93052222603131]",0.1487693978215394,0.06151453719476568
17,1747,21457,8,"[2550.212471454537, 2023.2801416787063, 117.56974413944167]",0.010050680815905794,0.06276099011810156
18,1748,16620,7,"[2543.0016847172083, 2081.6362815884477, 81.01197352587245]",-0.05330460208094509,0.31543791515876185
19,1768,27178,10,"[2582.6695488998453, 1616.7347854882626, 87.59989697549489]",0.2464559800934501,0.19310704339201487
20,1774,80705,30,"[2653.722260083018, 1797.4914317576358, 85.05938913326312]",0.20524972861440222,0.1325094456670552
21,1787,16755,7,"[2606.677409728439, 1434.0857654431513, 94.05007460459564]",0.114627144456887,0.015265125956374496
22,1791,73203,27,"[2681.6466538256627, 1469.7735748534897, 121.96419545647036]",0.2039146108271804,0.1418690544098317
23,1802,9467,4,"[2626.4359353543887, 1852.6447660293652, 134.96672652371396]",0.12588659705906552,0.06717095260228642
24,1833,33698,13,"[2714.9910677191524, 1619.1632737847945, 115.52311709893763]",0.304645271219711,0.11269784640953598
25,1840,9276,4,"[2728.0486200948685, 1925.5909874946096, 74.04064251832686]",0.12860684159444183,0.0376464897739347
26,1842,3380,2,"[2691.4721893491123, 2089.4443786982247, 134.78905325443787]",-0.1837633875251826,0.22686380880273302
27,1875,2851,2,"[2744.725008768853, 1617.864959663276, 137.9031918625044]",0.28539082752339306,1e-10
28,1887,7737,3,"[2788.0551893498773, 1547.9316272457024, 74.50355434923097]",0.3607897736985025,-0.08950197050564367
29,1895,7485,3,"[2786.1446893787574, 1701.006279225117, 130.73253173012694]",0.37008855142669134,1e-10
