,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1422,27835,11,"[2125.9985270343095, 2011.8961020298186, 223.99407221124483]",0.1272368734350772,0.1441354027347543
1,1433,10531,4,"[2132.227708669642, 1595.6789478681987, 215.0472889564144]",0.09710056285077558,0.15835941064964998
2,1449,19382,8,"[2139.875245072748, 1491.0407078732844, 274.0981322876896]",0.28712579315384984,0.024698505522401992
3,1460,22730,9,"[2132.3758908930927, 1545.7407831060273, 234.73453585569732]",0.33922806318841164,-0.16180733791433558
4,1474,52132,19,"[2143.2779482851224, 1951.8976060768819, 264.1451315890432]",0.08805072693418506,-0.08717791813609384
5,1482,10353,4,"[2118.0731189027333, 1965.8413986284168, 240.72645609968126]",0.2693507678311933,0.04479764042695655
6,1506,26666,10,"[2276.6745668641715, 1821.1039900997525, 216.159978999475]",0.11268705291833331,0.06272032481895631
7,1517,27285,10,"[2168.904892798241, 1566.7445849367784, 251.77540773318674]",0.03807240171537716,0.06067695162355084
8,1531,21448,8,"[2194.1382879522566, 1663.9627471092876, 228.78081872435658]",0.15257477154582225,0.3464697054559956
9,1551,88047,33,"[2274.8406419298785, 1762.2325803264166, 246.16951173804898]",0.07769565818742674,0.17905671080275717
10,1552,25307,10,"[2339.8161378274785, 1426.475164974118, 238.8081163314498]",-0.08666058360476495,0.11851223247056025
11,1573,5113,2,"[2325.337179737923, 1447.9522785057695, 212.47956190103656]",0.10951163730443417,0.08791734372004907
12,1585,3865,2,"[2277.5221216041396, 1800.3883570504527, 277.50608020698576]",0.21260874805164415,1e-10
13,1588,55121,21,"[2303.1347943614956, 2044.969811868435, 235.29480597231546]",0.1587351308082667,0.09600451690925207
14,1628,101184,37,"[2438.617607526882, 1610.4518698608476, 230.10304988931057]",0.10340695735010987,0.10858314598608111
15,1672,5628,3,"[2420.9392324093815, 1607.0117270788912, 267.5721393034826]",0.16804333604354785,0.03335913781064346
16,1681,5051,2,"[2439.1894674321916, 1675.3248861611562, 275.72421302712337]",0.12691090335746866,-0.10332669083853609
17,1694,70337,26,"[2479.8041713465173, 1914.756372890513, 227.45990019477657]",0.13532884125014202,-0.06612275185505234
18,1696,31973,12,"[2466.1301410565165, 1814.8754886935853, 268.32971569761986]",0.15960828185941642,0.12970120319415984
19,1762,11461,5,"[2570.7020329814154, 1980.5609458162464, 251.3123636680918]",-0.015743375230768086,-0.2593410358261088
20,1776,59403,22,"[2620.4952780162616, 1469.3189737892026, 226.10139218557987]",0.08336698647543173,0.007807727435198849
21,1779,5469,2,"[2590.2569025415983, 1441.8312305723166, 255.65953556408851]",0.17248756312849664,0.09440703609361496
22,1780,14150,6,"[2607.1701060070673, 1513.8937102473499, 273.3389399293286]",0.08933368337154658,-0.03758112625644588
23,1792,27767,11,"[2627.564266935571, 1627.6286239060755, 264.5386610004682]",0.1717092271991378,0.020116044013137595
24,1794,52436,20,"[2638.075501563811, 1752.1187542909452, 223.38555572507437]",0.09025287610509894,0.015956880669546984
25,1809,21870,8,"[2659.7622313671695, 1738.2957933241883, 248.05999085505258]",0.17469250740175507,0.05322231063076998
26,1849,3983,2,"[2720.9962339944764, 1800.1169972382627, 277.39467737886014]",-0.1988633546881706,1e-10
27,1873,3402,2,"[2729.284244562022, 1735.642857142857, 265.82216343327457]",-0.08764941142280362,-0.2789734873968582
28,1874,12923,5,"[2742.0759111661378, 1841.2244834790683, 243.20010833397816]",0.01565654525942096,0.21826231066010462
29,1884,24918,10,"[2777.777550365198, 1557.9322176739706, 221.4936190705514]",0.07472956793029455,-0.10071857147107334
