,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,571,18638,7,"[775.2549629788604, 3101.4367421397146, 136.1103122652645]",0.2583322358999043,0.018607339416208703
1,578,38828,15,"[742.072962810343, 3077.9502936025547, 120.37375090141136]",0.1124152812012632,-0.09838999126061056
2,589,9017,4,"[723.9612953310414, 3079.6223799489853, 103.84983919263613]",0.01347642387723924,-0.05187498370817549
3,591,42599,16,"[736.949975351534, 3117.5861405197306, 83.94753397967088]",0.11436998950983594,-0.03471896780980869
4,614,29769,11,"[809.2371258691928, 3218.893882898317, 83.52853639692297]",0.16097930963588644,-0.3036577387745467
5,664,26028,10,"[841.2599892423543, 3259.495005378823, 118.11856462271399]",0.1710380024342248,0.14247907601872342
6,668,42833,16,"[854.6131954334276, 3350.993883220881, 92.37706908224968]",0.16508405327234732,0.26691587273056094
7,679,18372,7,"[869.3598410624863, 3264.321249727847, 134.35031569780102]",0.21478376834293092,0.06130625726333305
8,690,31680,12,"[965.3366477272727, 2955.0888573232323, 131.48636363636365]",0.1917346974424369,-0.046868807613135575
9,694,26736,10,"[884.1951301615799, 3423.2078845002993, 81.69673847995213]",0.1650586871499831,0.28071613130875483
10,704,41845,16,"[917.9118413191541, 2904.871884335046, 121.95557414266938]",0.06255627794060709,-0.10187210340420884
11,719,47891,18,"[923.5355285961872, 2959.285147522499, 84.6730909774279]",0.07399457052658255,0.02866242510272878
12,723,8462,4,"[911.9293311273931, 2924.8273457811392, 105.22016071850626]",0.0630180376075187,0.012667451505485351
13,726,62514,23,"[936.7310042550469, 3420.837748344371, 120.91213168250312]",0.05018201630314422,-0.026518952611005658
14,743,23822,9,"[986.2876332801611, 3047.104189404752, 82.88384686424314]",0.14409768517380347,0.2824903831663074
15,797,47149,18,"[1055.094678572186, 3219.378438567096, 82.64535833209612]",0.11286366640168895,0.09624513439084344
16,802,18035,7,"[1036.539894649293, 3120.2516218464098, 109.45239811477683]",0.1479651787646045,0.12906391001015247
17,809,36808,14,"[1058.4171104107802, 3108.928928493806, 130.06531188871983]",0.18262049655195484,0.1433929514029998
18,841,44891,17,"[1142.536232206901, 2849.550355305072, 83.3692276848366]",0.1652265576441606,0.19071584419875495
19,855,88431,33,"[1125.2636858115366, 3286.1106173174567, 103.21664348475082]",0.11911513209489497,-0.037446506059195
20,888,4912,2,"[1144.7155944625406, 3245.3778501628663, 137.10688110749186]",0.13653495979103436,0.06172174803460733
21,910,28680,11,"[1226.361018131102, 3039.630020920502, 78.39905857740585]",0.08513257878530324,-0.00615656564099131
22,911,13231,5,"[1178.6748545083515, 3487.1562240193484, 85.43707958582118]",-0.09341182141011177,0.29212456378136265
23,915,82044,30,"[1224.3712641996976, 2916.9458339427624, 126.70393934961729]",0.23453478229128008,0.05054516841717033
24,923,26900,10,"[1205.427843866171, 3393.1917472118957, 129.33055762081784]",0.13149028657670858,0.02069506997555521
25,928,19507,8,"[1212.0041523555647, 2954.6776541754243, 103.18911160096376]",0.14439678164567044,0.07631634998428209
26,940,5217,2,"[1213.8652482269504, 3489.2551274678935, 118.86984857197623]",-0.2432479470032145,0.17657892075972867
27,954,75953,28,"[1292.974708043132, 3092.5957368372547, 104.09512461653918]",0.022310078609998462,0.26319265222752697
28,978,10744,4,"[1372.0756701414743, 3338.8709046909903, 73.38533134772896]",0.11349980602909049,-1e-10
29,997,7547,3,"[1388.5259043328474, 2855.940771167351, 76.23943288723996]",0.375115248803246,1e-10
30,1017,36056,14,"[1365.8846516529843, 3209.0075160860883, 118.06406700687819]",0.14817525134255066,-0.011603762801276143
31,1031,5031,2,"[1389.9169151262174, 2810.612999403697, 91.33730868614589]",0.14828726906520734,0.08548340128775206
32,1037,3195,2,"[1383.258841940532, 3173.9449139280123, 137.53082942097026]",0.3417313419716414,-0.06077577495524881
33,1038,13968,6,"[1383.6596506300116, 3336.0279209621995, 98.53729954180986]",0.23358846388868415,-0.1774215979118358
