,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,575,15913,6,"[833.8716144033181, 1434.596556274744, 204.54942499842895]",0.03870936895256455,0.05111042167086912
1,588,98643,36,"[758.5461208600711, 1851.1794450695943, 161.9652788337743]",0.02726917571055183,-0.1241685919658342
2,611,23747,9,"[776.9149787341559, 1845.2944371920664, 201.6285846633259]",0.06596020669985253,-0.04737800640582512
3,654,58608,22,"[839.2779825279825, 1994.1778426153426, 167.83930521430523]",0.14724959307858412,-0.09229727862984592
4,674,7538,3,"[842.8542053595118, 1981.3352348102944, 195.750596975325]",0.17662714170304386,-0.09858254264200239
5,677,3646,2,"[848.6609983543609, 1990.2131102578169, 205.93609434997256]",0.06837006390952358,-0.026314239026022264
6,684,27597,11,"[901.1809616987354, 2063.3313403630827, 200.90143856216255]",0.03147412434721161,0.10311009875412584
7,685,3592,2,"[864.6305679287304, 2060.6840200445436, 141.60077951002228]",0.16101453851279587,-0.017122188965119686
8,702,151924,56,"[950.1896277085912, 1748.4256470340433, 161.4271082909876]",0.2557040856971094,0.07528338240769589
9,706,4578,2,"[879.3636959370904, 2027.9023591087812, 185.41284403669727]",0.071147708478666,-1e-10
10,714,9007,4,"[890.1498834240035, 2083.2438103697123, 176.25213722660152]",-0.09742883830344944,0.23990675851866275
11,741,32325,12,"[942.9291879350349, 1685.8847950502707, 197.23885537509668]",0.22002356763235234,-0.07285868642537245
12,791,11750,5,"[1010.0670638297872, 1826.8542127659575, 191.03046808510638]",0.0977584257853558,-0.12943667735497605
13,794,38366,14,"[1067.2123234113537, 1902.6506020956056, 202.9417974248032]",0.049878843324841174,-0.019596582891521414
14,803,100252,37,"[1092.4835913497986, 2006.109115030124, 155.84786338427165]",0.15048693878087116,0.03598085813583964
15,827,26938,10,"[1072.8113074467296, 1943.9136164525949, 183.385440641473]",0.11841847389618258,0.0415957509489174
16,842,206061,76,"[1129.1076962646982, 1601.3458247800409, 165.6807304633094]",0.28892486814974433,-0.011234872413748575
17,860,49710,19,"[1230.901830617582, 1754.1407563870448, 197.80175015087508]",0.0794682125460888,-0.08823861521114568
18,896,14997,6,"[1152.713075948523, 2083.199906647996, 194.91718343668734]",-0.19576044201166792,0.1343349998503113
19,913,10910,4,"[1174.614848762603, 1660.885609532539, 194.43675527039414]",0.2106489117885514,-0.10435087955527893
20,948,95772,35,"[1266.3386898049534, 1855.9552583218479, 162.5461617174122]",0.17903504350609006,-0.10030262576695927
21,959,138432,51,"[1333.1536349976884, 1499.4859786754507, 165.42295134073046]",0.18794274231789096,1e-10
22,980,3800,2,"[1342.262894736842, 1515.2247368421054, 208.0842105263158]",0.20244716454935596,0.027841686327202336
23,1000,51111,19,"[1341.3096789340848, 1963.2736397253038, 194.85586273013638]",0.15850148370482628,-0.04572195670674709
24,1019,10453,4,"[1355.353678369846, 1506.3670716540705, 197.18387065914092]",0.14261759015072642,-0.14118253781643747
25,1022,6912,3,"[1355.8284143518517, 2092.037471064815, 195.84592013888889]",-0.5669021367758331,0.9944914393837229
26,1034,6005,3,"[1364.7458784346377, 2025.2078268109908, 170.01448792672772]",0.040824961747994735,-0.18157143720263683
27,1049,6002,3,"[1388.2547484171942, 1587.5778073975341, 190.96534488503832]",0.31743503196385314,-0.09562129010072987
