ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
660,94447,35,"[1711.7096854646888, 2216.0243963486814, 255.4991557074719]",-0.0579948281698747,-0.1035985688763634
674,7538,3,"[1730.47234382311, 2087.0035044995093, 195.750596975325]",0.0752555498285668,-0.1449450181277086
677,3646,2,"[1728.3007605952416, 2097.3871331345863, 205.93609434997256]",-0.0330015279649534,-0.0726767145117285
684,71521,28,"[1713.7420959761448, 2201.805820257325, 206.05342295544676]",-0.1295108033818515,0.0012446507386111
737,25548,10,"[1677.5576939824196, 2306.2450005213414, 272.0959762016596]",-0.0442501492324059,-0.1062716422818722
770,94822,35,"[1942.8896621898448, 2213.0925177188237, 255.71217649912467]",0.0636419872651956,-0.174620436362769
781,75629,28,"[1583.011037547542, 2505.2809635810772, 228.31622790199526]",0.0883331695634158,-0.0254006130717431
791,11750,5,"[1957.9442682012073, 2096.0062723732485, 191.03046808510638]",-0.0036131660891211,-0.1757991528406823
792,104823,39,"[1597.8801857507653, 2523.1100674515765, 259.08493365005774]",0.0605741745389617,-0.0618426283830908
794,83464,31,"[1947.409087383358, 2181.5926341456484, 210.47892567590333]",-0.0415226112750255,-0.0594658932879778
845,6780,3,"[1908.4792150719277, 2269.128304489319, 277.3532448377581]",0.0522499431548577,-0.0463624753857063
860,208913,78,"[2184.607808708527, 2145.0347113204025, 214.5947564721449]",0.0001385697095477,-0.110801889497862
872,14588,6,"[1902.5895533443577, 2315.667017124006, 267.96826158486425]",0.1694679421786761,0.0091871387188812
885,94936,35,"[2174.802474291378, 2220.1817763060003, 257.91218294429933]",0.1264183892074472,-0.1716594965183361
886,8792,4,"[1555.673505568543, 2684.1910064024, 274.9167424931756]",0.1082905015474558,0.0644364156358047
899,181776,67,"[1829.8636427280621, 2512.6624003239403, 247.26628377783646]",0.106087953262823,0.0570778246599184
913,10910,4,"[2191.654647566837, 2095.0016021180586, 194.43675527039414]",0.1092773199140744,-0.1507133550409852
943,76080,29,"[1741.6690677500228, 2673.7434612071506, 214.53148032952947]",0.2598787670361163,-0.0174070415009394
971,101816,39,"[1626.628784302107, 2885.474102202208, 201.30693475101907]",0.1285920774091682,0.004670899842539
980,172617,65,"[2428.616363155374, 2101.2952191033605, 226.37673075000677]",-0.1241569705840807,-0.101077383281545
983,15086,6,"[2132.3745618157486, 2330.6658223385707, 270.77687922577223]",0.1109647671082641,-0.0463624753857063
993,17450,7,"[1793.401158395577, 2686.25195619857, 271.5717478510029]",0.0791868832690707,0.1937732342054561
998,29678,12,"[2436.111782824576, 2155.9103241354496, 270.9079001123261]",0.08853289186449,-0.1279123338367114
999,10583,4,"[1754.6745139264885, 2733.2569523574043, 249.55239535103468]",0.136788525936987,-0.0855982603869714
1000,51111,19,"[2095.7050656708852, 2426.6932736199997, 194.85586273013638]",0.0571298918303492,-0.0920844321924533
1003,100999,38,"[2083.451193065569, 2504.0618377944743, 262.3172636695664]",0.1099050089372744,-0.0383604150844899
1011,44625,17,"[1702.581063636132, 2889.195765095742, 269.8278633083237]",0.1821530320032186,-0.037580266923179
1012,47455,18,"[1669.955674267367, 2879.159580148402, 233.22876409229798]",0.1194019941864164,-0.0739102036109915
1014,8419,4,"[1706.976206538926, 2811.6010874633316, 247.50564200023757]",0.1693841364891711,-0.0463624755857063
1019,10453,4,"[2428.717405558734, 2113.5421482041643, 197.18387065914092]",0.0412459982762494,-0.1875450133021437
1020,79145,30,"[2041.507041066869, 2570.0091779202407, 235.1634733944672]",0.0328372200499431,0.1942368414335406
1022,63492,26,"[1999.1659590331951, 2593.5150215063304, 204.33054647267448]",-0.0392889903787983,0.2452429174077613
1047,26963,10,"[1620.7064688741061, 2977.834851659237, 250.19698112533843]",0.4038770822783237,-0.1490186413835112
1049,9126,5,"[2394.6347506233715, 2206.4409790609097, 190.87127679591225]",0.1079769928763731,-0.0698161325890225
