,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,546,26044,10,"[716.0557518046382, 3414.203271386884, 158.61618798955612]",0.30601701208277,-0.06114941600354476
1,560,13401,5,"[721.7817327065144, 2898.8515782404297, 166.6971867771062]",0.1626097506324408,0.0430449215528189
2,564,36702,14,"[743.6568579368972, 2887.7146477031224, 187.20707318402268]",0.2621369416902593,0.05944036679052091
3,571,49681,19,"[780.2891648718826, 3070.004528894346, 149.46550995350336]",0.17035126957672125,0.133939610612292
4,574,9677,4,"[714.7214012607213, 3387.1187351451895, 189.94140746098998]",0.16934515327981758,-0.11406309186642076
5,600,20211,8,"[755.5979417149077, 2992.7966453911235, 161.13299688288555]",0.009392822769628356,0.14221387325197904
6,632,35773,14,"[785.5279959746177, 3081.0024040477456, 199.2115841556481]",0.15527110021121232,0.021687554843115096
7,656,8394,4,"[840.1217536335478, 3320.95568263045, 206.58029544913035]",0.14565341071405655,-0.011478249312649215
8,679,48687,18,"[885.2882494300327, 3245.522049006922, 151.71817939080248]",0.14664676753009256,0.045401545139605384
9,690,40324,15,"[945.1961858942566, 2893.688572562246, 145.93279436563833]",0.1295535236036015,0.05204699303405344
10,709,13483,5,"[893.4958095379367, 3245.3023066083215, 184.65423125417192]",0.17457791430326802,1e-10
11,721,17265,7,"[938.9894005212858, 2836.11369823342, 162.25068056762237]",0.017691725957858236,0.06907667197714311
12,759,41684,16,"[975.3212503598503, 2951.0078207465695, 191.2107763170521]",0.2323643753265519,0.05064585450203297
13,763,8528,4,"[971.9575515947467, 2910.402673545966, 207.8095684803002]",0.3081718886710605,0.007730928143922257
14,767,45688,17,"[1023.8297145858869, 3451.913303274383, 165.15669322360358]",0.15360865535135043,0.21276807556449723
15,793,24271,9,"[1033.747064397841, 3162.047670058918, 204.07638745828353]",0.17625559479658826,1e-10
16,809,37536,14,"[1085.6678388746802, 3106.6687180306903, 148.48963661551576]",0.15910738577261102,-0.008174529254840678
17,853,15464,6,"[1086.841244180031, 3128.9156104500776, 178.74456802897052]",0.1016891891143703,0.052213844212684345
18,868,12380,5,"[1191.2124394184168, 2819.7769789983845, 201.86235864297254]",0.27663428644894494,0.20759770480432124
19,883,34251,13,"[1160.3437855829027, 2853.1296020554146, 174.9407608536977]",0.17069212475631365,0.07175171490036689
20,888,11494,5,"[1164.175656864451, 3250.9103880285365, 144.73212110666435]",0.11293618376171573,-0.01514731648089639
21,915,27551,11,"[1273.8194257921673, 2942.170592718958, 145.40949511814452]",0.17918837956153744,-0.005039359524317066
22,929,37237,14,"[1223.0344281225662, 2997.6282460993098, 200.93168085506352]",0.22833632004953738,0.061438917119852575
23,934,8751,4,"[1203.4308079076677, 3323.3385898754427, 144.37869957719118]",0.18894351849096333,-0.018661207544190355
24,942,32966,13,"[1243.0156828247286, 3335.0109810107383, 163.4182491051386]",0.1371437600979463,0.125511847257263
25,964,15232,6,"[1274.171087184874, 2998.5512079831933, 174.41340598739495]",0.022793949791085243,0.15482831187309568
26,965,11031,5,"[1256.2715982231894, 3470.209500498595, 164.7248662859215]",0.2370977593342497,0.061459345578780626
27,979,17789,7,"[1295.3108662656698, 3411.2311540839846, 199.50480634099725]",0.3350962972744982,-0.0987125843906225
28,1032,9133,4,"[1385.7071060987628, 2822.087594437753, 192.4611847147706]",0.3092838517167119,-0.01804757550733619
29,1037,14422,6,"[1380.6213423935656, 3140.015462487866, 147.20406323672168]",0.2209926278142341,-0.04695922665501386
