,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,493,34724,13,"[724.2476097223822, 2157.973476558, 238.17402948969013]",0.09538527292484521,-0.19010151733568045
1,543,8943,4,"[708.7050206865705, 2717.2419769652242, 224.06955160460694]",0.2635851436569322,-0.27031653621532153
2,544,33636,13,"[741.2941491259365, 2208.775894874539, 264.34885242002616]",0.21081946446476205,-0.17786097084791938
3,552,65800,24,"[728.3545440729483, 2735.3709574468085, 253.39732522796353]",0.22592513800459743,-1e-10
4,572,3085,2,"[708.4693679092383, 2791.9361426256078, 215.8188006482982]",-0.04736030760010849,0.35280913918804896
5,601,19186,7,"[752.2123423329512, 2233.8389450641093, 216.42833315959552]",0.012758334280647703,1e-10
6,606,30179,11,"[793.7078432022267, 2340.0698830312467, 271.41744259253124]",0.13015757559764665,-0.07376128618516038
7,634,45244,17,"[792.9388648218548, 2323.236384935019, 243.85186986119706]",0.15331062095940762,0.08827041257102425
8,660,48101,18,"[955.3754807592358, 2153.2998482360035, 244.378495249579]",0.12748575988277355,-1e-10
9,665,83306,31,"[877.429524884162, 2569.151177586248, 228.06189230067463]",0.2945033531531337,-0.05415009488828143
10,675,89991,33,"[881.014201420142, 2537.4463668589083, 259.0828527297174]",0.1658468611053545,0.04662587141376738
11,703,25148,10,"[908.5391681247017, 2672.451208843646, 215.37931445840624]",0.13533877000403477,0.02760156363651326
12,737,25548,10,"[960.4650461875685, 2173.778691091279, 272.0959762016596]",0.057121442642071,-0.05990916679616598
13,761,28811,11,"[955.7885529832356, 2719.576377078199, 250.56304883551422]",0.28327323878671085,-0.014169925370149777
14,766,8996,4,"[965.1248332592263, 2716.5374610938197, 271.4239662072032]",-0.11827315577382858,0.1881208095827495
15,781,75629,28,"[1034.3501434634863, 2381.3729521744303, 228.31622790199526]",0.1897047614378928,0.020961862413963264
16,792,104823,39,"[1057.4712992377627, 2383.465956898772, 259.08493365005774]",0.16194576641343872,-0.015480152897384546
17,824,20743,8,"[1071.992624017741, 2500.1745649134646, 214.8694499349178]",0.16506621324544204,-0.009315886413014953
18,867,33077,13,"[1122.8726909937418, 2587.76439822233, 228.76067962632646]",0.3094442737043751,0.1558081074428596
19,868,8760,4,"[1169.6375570776256, 2751.459474885845, 212.08401826484018]",0.2033180278365468,0.04881807230256869
20,886,8792,4,"[1141.528093721565, 2527.2120109190173, 274.9167424931756]",0.20966209342193287,0.11079889112151119
21,893,9099,4,"[1146.1915595120342, 2581.9355973183865, 255.9143861962853]",0.2303475365171418,0.020083696443105755
22,899,181776,67,"[1214.1207585159757, 2212.041265073497, 247.26628377783646]",0.20745954513730003,0.10344030014562489
23,902,44527,17,"[1175.7820648146069, 2732.827834796865, 237.04882430884632]",0.2188670438388206,0.009552312729665646
24,912,30893,12,"[1202.4480302981258, 2723.2920726378143, 271.5456899621273]",0.16350555267439415,0.02880591610505534
25,933,4975,2,"[1196.3358793969849, 2748.0488442211054, 251.53809045226132]",0.2583437835034471,0.13590367636068104
26,943,62149,23,"[1277.2964649471432, 2399.246214741991, 222.6243704645288]",0.31951460848932045,0.05791086786953399
27,971,11135,5,"[1355.9321957790748, 2615.5863493488996, 212.47364167040863]",0.20442163117085416,0.018503845898600525
28,993,17450,7,"[1311.084240687679, 2360.570487106017, 271.5717478510029]",0.1805584751435477,0.24013570969116252
29,999,10583,4,"[1316.9379193045452, 2421.1919115562696, 249.55239535103468]",0.23816011781146404,-0.039235784901265135
30,1011,32884,12,"[1366.590651988809, 2538.109931881766, 267.5128938085391]",0.21621684660348117,-0.045154170941648655
31,1012,47455,18,"[1360.201390791276, 2584.2659150774416, 233.22876409229798]",0.22077358606089345,-0.027547728125285265
32,1014,8419,4,"[1338.6077918992755, 2510.317377360732, 247.50564200023757]",0.27075572836364814,-1e-10
33,1022,5572,3,"[1386.01992103374, 2141.748205312276, 212.74856424982053]",0.3478329952177302,-1e-10
34,1047,21628,8,"[1385.7246624745699, 2679.531255779545, 247.87793600887738]",0.41023294670702515,-0.03289459363207078
