,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,529,25533,10,"[775.4412329142679, 2113.115654251361, 96.40962675752948]",-0.10975176655792472,-0.24938780425038398
1,584,14216,6,"[719.7055430500844, 2241.614940911649, 132.22277715250422]",0.1262767440490918,-0.07372046282461876
2,607,21947,8,"[784.7717683510275, 2361.261949241354, 135.45427621087163]",-0.1739931813497713,1e-10
3,639,40158,15,"[818.0369540315753, 2379.5720653418994, 99.8435181034912]",0.056156277963317534,0.04954112973328196
4,648,32626,12,"[810.1409305461901, 2204.550971617728, 83.24011524550971]",0.18672215648395668,-0.026838633742727363
5,662,9976,4,"[828.6778267842823, 2355.5615477145147, 75.11146752205293]",0.10745157095143797,-0.18895792250044874
6,711,12773,5,"[934.1640178501527, 2187.705863931731, 136.92554607374933]",0.1600718684610788,1e-10
7,728,45404,17,"[953.0739582415646, 2210.3394634833935, 105.07373799665228]",0.017084334230841502,0.006647286795262229
8,749,21029,8,"[969.8606210471254, 2187.637262827524, 79.67663702506063]",-0.0941788663960034,-0.19849062720209015
9,806,54337,20,"[1082.433682389532, 2723.263190827613, 125.54439884424977]",0.03326952796061812,-0.1525507474257053
10,836,3280,2,"[1145.6064024390244, 2119.292987804878, 99.87164634146342]",-0.03298364547550522,-0.5453334521702858
11,841,32768,12,"[1080.4904479980469, 2770.3196716308594, 87.30178833007812]",0.017327808914294578,0.07949574173251402
12,851,7461,3,"[1091.0262699370057, 2766.4433722021176, 106.29419648840639]",0.02816082081843352,0.012242326056496666
13,908,34095,13,"[1228.8656401231851, 2524.1707581756855, 130.57641882974042]",-0.03295972188013065,0.006192218608067393
14,947,76988,29,"[1281.8137631838727, 2642.400698810204, 84.15611523873851]",0.10869449471110341,-0.04773913567604315
15,952,71010,26,"[1315.0985776651175, 2633.317955217575, 117.02639064920433]",0.10604477108286005,0.09770011546163544
16,962,8924,4,"[1270.5422456297624, 2603.719744509189, 106.48520842671448]",0.06256760608898498,-0.025465955931351033
17,1007,14884,6,"[1371.2241332975007, 2333.1582235958076, 131.1183821553346]",-0.05980493642423765,-0.15297383890937388
18,1031,12146,5,"[1370.2489708546022, 2775.9645150666884, 94.26675448707394]",0.032853451314745416,0.06814594092574358
19,1050,6020,3,"[1390.3835548172756, 2394.4531561461795, 97.38870431893687]",0.4026135161135434,-0.2511325226986686
20,1051,3636,2,"[1390.2907040704072, 2364.493124312431, 115.47249724972497]",0.26378041590968154,-0.06512668318931779
21,1052,9697,4,"[1391.241621119934, 2756.613076209137, 116.53635144890171]",0.4713185882630124,-0.12118028383077457
