,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,44,28106,11,"[17.181527076069166, 2564.5917953461894, 88.12474204796129]",0.3609613674962305,0.19504763624924196
1,88,3060,2,"[3.9836601307189543, 2760.219607843137, 108.24575163398693]",0.6256218141635046,0.42069636554135764
2,95,13794,6,"[12.335073220240684, 2744.944686095404, 87.10961287516312]",0.3060582695267897,0.14486303986954416
3,168,9417,4,"[112.90198577041521, 2291.561431453754, 93.85536795157694]",-0.8394208116284962,0.8915704806539181
4,169,3231,2,"[120.44042092231507, 2210.629216960693, 117.57536366450014]",-1.9004982198859297,0.4907748153631511
5,213,16955,7,"[167.80289000294897, 2613.873901503981, 126.46753170156296]",0.2777223179632021,1e-10
6,227,25420,10,"[218.26848937844218, 2727.1144374508262, 126.49307631785996]",0.30801363738019755,1e-10
7,261,27502,11,"[227.08912079121518, 2671.8299032797613, 90.41080648680096]",0.4265703743564339,-0.20277945651913554
8,271,5201,2,"[234.12516823687753, 2576.8646414151126, 79.01038261872716]",-0.3446543954712486,-0.15944611455261506
9,281,10045,4,"[248.81841712294673, 2778.908113489298, 122.80975609756098]",0.2639427479392287,0.08150937401484327
10,291,6019,3,"[250.85113806280114, 2536.0629672703108, 95.48596112311014]",-0.7764304008201242,0.1244776878199677
11,295,2847,2,"[254.0133473832104, 2479.4766420793817, 111.50895679662803]",-2.180799559569991,1e-10
12,320,40016,15,"[467.17433026789286, 2639.7920831667334, 85.17150639744102]",0.0026365731833629144,-0.1926926944697842
13,324,2832,2,"[301.24752824858757, 2527.3901836158193, 130.42302259887006]",0.36187302141372096,0.07769509392579244
14,374,13654,5,"[400.2413212245496, 2576.039402372931, 129.02226453786437]",0.2991723706362046,-0.08179880455303956
15,383,18596,7,"[418.50231232523123, 2299.9804258980425, 125.69590234459024]",0.3095463387455793,-0.14041139845945477
16,385,33150,13,"[459.3350226244344, 2683.833544494721, 129.40027149321267]",0.1975709328806098,-0.06478485161564217
17,412,7045,3,"[442.26160397444994, 2405.754009936125, 86.13356990773599]",0.031343179250410635,-0.23625330318167725
18,429,39088,15,"[475.3685785918952, 2473.393982808023, 100.19097932869423]",0.3472233178016087,0.13197754958616825
19,444,141783,52,"[567.5621618952907, 2188.380546327839, 97.59699681908268]",0.09421288398227157,0.11535550927507425
20,449,2840,2,"[502.99471830985914, 2435.4158450704226, 121.67676056338028]",0.004623098754521863,-0.10768609069856934
21,490,16090,6,"[582.633374766936, 2422.8537600994405, 130.78570540708515]",0.18034280545419,-0.11184439049332444
22,497,27054,10,"[636.5559991128854, 2538.6504398610186, 133.19065572558586]",0.13993642788859387,1e-10
23,533,43804,16,"[657.5928910601772, 2352.8452424436123, 93.69427449547986]",0.1864600001312516,0.3896063243157391
24,539,36778,14,"[661.1079177769319, 2537.290227853608, 92.36630594377073]",0.2132863118212852,0.05397807591450272
