,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,80,4125,2,"[55.001939393939395, 2931.8768484848483, 137.7612121212121]",0.40160389311694966,-0.02490702704307671
1,97,39648,15,"[35.12151937046005, 2877.1167524213074, 124.2759786117837]",0.26572829836408174,-0.041525160836306356
2,281,4639,2,"[264.4194869583962, 2811.2056477689157, 122.7189049364087]",0.06659494828722701,0.21510499160785157
3,332,3232,2,"[340.0516707920792, 3337.8725247524753, 138.66089108910893]",0.2101150150662432,-1e-10
4,341,109070,40,"[357.0491610892088, 3412.173209865224, 103.12455303933254]",0.14786740376728633,-0.14917388722204758
5,360,4119,2,"[410.82981306142267, 3493.826899732945, 94.081573197378]",-0.6840744315596543,1.205107411468311
6,448,7545,3,"[536.4124585818423, 3187.233399602386, 137.6577866136514]",0.1469964764762971,-1e-10
7,458,42319,16,"[552.1521775089203, 3237.177461660247, 120.8992414754602]",0.13588573642096693,-0.04785444632225203
8,461,105005,39,"[578.3065854006952, 3317.678853387934, 86.63945526403505]",0.16212316638536345,-0.18091120162498708
9,528,20628,8,"[644.7534904013961, 3402.8549544308707, 121.54028504944736]",0.22639360196071476,0.08740411486500924
10,540,17833,7,"[658.3992597992486, 3483.883754836539, 103.10934783827736]",-0.08544727291486598,0.5006255999443097
11,546,13838,6,"[675.7991039167509, 3422.663462928169, 134.57898540251483]",0.1839557848574382,0.05576294831157549
12,578,2775,2,"[694.172972972973, 3018.0810810810813, 123.1553153153153]",0.5898164766003321,-0.13020635673933087
