,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,548,87948,33,"[746.5527584481739, 2195.1583208259426, 20.195467776413334]",0.13299280313924117,-0.051518625922489465
1,635,4767,2,"[773.0866372980911, 2157.061883784351, 57.029788126704425]",0.2423681668610749,-0.02294983588386063
2,644,35021,13,"[806.7725650324091, 2265.8711630164757, 44.258644813112134]",0.17231929144095784,-1e-10
3,645,14532,6,"[819.7440132122213, 2401.0044040737685, 4.62730525736306]",0.1751607296213979,0.01316366360709154
4,648,8730,4,"[816.2628865979382, 2249.3268041237116, 65.70641466208477]",0.178386911689318,-0.04460831553485091
5,659,52451,20,"[975.727669634516, 2151.5724962345807, 23.342033516996818]",-0.035863750970626954,1e-10
6,662,38832,15,"[844.3500206015657, 2368.039864029666, 51.0226102183766]",0.0646177586298671,-0.1902032969139067
7,749,31551,12,"[999.6645114259453, 2213.3013216696777, 55.724002408798455]",0.06536139122243331,-0.11731368639296971
8,836,4186,2,"[1190.1232680363114, 2108.129956999522, 58.7943143812709]",-0.06927067728357743,-0.3735908606492617
9,935,19106,7,"[1264.912017167382, 2753.427719041139, 7.081126347744164]",0.12467364812886449,0.10130686870591196
10,947,81583,30,"[1283.1077307772453, 2701.5954549354647, 48.49762818234191]",0.08813801837208125,0.21813668406744938
