ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
1136,56087,21,"[2233.0332236143145, 2606.208577986558, 204.53278670684722]",0.1158866909688776,0.112844060986648
1139,46029,17,"[2274.5338154673727, 2569.5873645813817, 232.07879814899303]",0.0475405706932571,-0.0385662025810126
1197,26049,10,"[2276.493401350326, 2657.3550435451525, 253.12372835809435]",0.1006272807197334,0.0582602761750649
1205,4638,2,"[2251.9754890076, 2686.007010703711, 234.78546787408365]",0.1476350093537127,-0.0463624753857063
1209,28930,11,"[2191.477103614836, 2790.7254243291964, 223.79633598340823]",0.223335656138246,0.0286383399901761
1210,36877,15,"[2167.546729286695, 2815.0729186149592, 204.69519690002878]",0.0644609127706205,0.0594053544881995
1227,20191,8,"[2237.525514693914, 2761.4445695391673, 254.75237994404873]",0.0233189462939766,0.4163870607599272
1239,26753,11,"[2478.409959103923, 2577.7850742998917, 203.82017334130305]",0.0641878033292407,0.1472397147944245
1240,58260,22,"[2195.1729652851623, 2901.1715710205585, 267.31824579471333]",0.0482396913713313,0.0646151717714535
1242,59119,22,"[2134.68527796977, 2921.949505384395, 214.44091590081712]",0.0866370398995647,0.026669706687974
1264,49294,18,"[2503.339178708553, 2607.915886522191, 239.84091370146467]",-0.08362379725197,-0.0719276392436964
1269,22972,9,"[2162.5041279237043, 2939.927394081201, 244.58440710430088]",0.0721515315480778,-0.025094019840815
1272,42250,16,"[2436.281755517325, 2679.8165941312354, 197.4040946745562]",0.062001519272061,-0.0748785275027554
1276,26617,10,"[2463.8469467508257, 2675.2061154412286, 220.1089153548484]",0.0690602969908185,-0.0155201835407072
1282,25810,10,"[2055.0930226928967, 3050.455713944014, 243.3571483920961]",0.2237902932104839,0.1941209114403361
1318,31020,12,"[2504.094406236707, 2703.3522542089104, 259.16215344938746]",0.0464887210621377,0.0329174496986136
1322,118010,45,"[2380.9468101805496, 2902.158352494609, 210.8847679369148]",0.03670137160296,0.0669478591543657
1333,5163,2,"[2479.377114190333, 2733.392495984819, 239.97365872554715]",0.1575505728846259,-0.070992284249801
1341,7130,3,"[2107.204133380307, 3126.7869973168517, 271.9438990182328]",0.0753417953113511,-0.1386607559760519
1349,20801,8,"[2468.152268838185, 2793.960626082948, 255.0058651026393]",0.1351810627538616,0.441898027132099
1363,59603,23,"[2680.445828078031, 2699.010553365607, 207.0847582126605]",0.1105533397714737,0.0560681047308645
1365,40368,16,"[2404.787533212834, 2942.349672263461, 242.13718649461902]",-0.0169678797753716,0.1350476966392587
1367,52501,20,"[2730.601200320353, 2634.6511433778596, 240.42635378373745]",-0.0089041562972104,-0.1015385155922499
1368,58278,22,"[2433.232612658279, 2950.3515531968587, 268.1891401926369]",0.0392764026275891,0.0872709778409049
1373,16309,6,"[2709.6641419019497, 2632.428250757286, 220.9906799926421]",-0.03846125616407,-0.0571394104970892
1386,13923,6,"[2251.28273857524, 3125.1148482613576, 204.14407814407815]",-0.0327942504244339,-0.0851221096571784
1387,7756,3,"[2063.720014868176, 3296.8234302602823, 266.89298607529656]",-0.0151778756147863,-0.0825451122025012
1395,72294,27,"[2259.0604703198655, 3136.668579688625, 236.18487011370237]",0.1484363772962945,-0.1123971575391446
1421,29006,11,"[2731.9406800897314, 2723.711233285794, 256.13186926842724]",-0.014570148177134,0.0166172764287992
