,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,526,21213,8,"[715.0156036392779, 1772.981143638335, 267.4438787535945]",0.17541243266279238,-0.03267926294843697
1,575,22714,9,"[850.1446684863961, 1426.1542660913974, 220.15585101699392]",-0.08212896710248337,0.011201257987612815
2,611,110082,41,"[828.1823277193365, 1921.4341127523119, 236.03461964717212]",0.0852916444035421,0.1445228589540123
3,653,60991,23,"[851.9070190683872, 1591.5732485120757, 263.0762243609713]",0.01676668831701163,0.20233626610367947
4,660,46346,17,"[886.2616191257066, 2018.368122383809, 266.61981616536485]",-0.04073223247356901,-0.11447218668131429
5,684,33360,13,"[892.5395083932854, 2044.558483213429, 218.5834232613909]",0.0026682189188194398,-0.07066711534806425
6,744,105654,39,"[985.8001400798835, 1762.6932061256555, 235.80733337119275]",0.12495728606270662,0.08096845130751472
7,770,94822,35,"[1082.2143278985889, 1920.291904832212, 255.71217649912467]",0.16501357913967266,-0.1282579608770627
8,775,43086,16,"[1032.7141066703803, 1443.9722415633848, 266.3920066843058]",0.0975471124400041,0.07302287401617541
9,794,45098,17,"[1059.0602022262628, 1886.994212603663, 218.0160539270034]",0.06981911787406189,-0.006610252713021838
10,845,6780,3,"[1097.5057522123893, 1984.2470501474927, 277.3532448377581]",0.15362153502933473,1e-10
11,860,159203,59,"[1179.1196334239933, 1648.3536993649618, 231.3877627934147]",0.12355211062196075,-0.04064021281316587
12,872,14588,6,"[1126.248971757609, 2021.319509185632, 267.96826158486425]",0.27083953405315314,0.055549614204587656
13,885,94936,35,"[1251.2143128002022, 1761.3176455717535, 257.91218294429933]",0.22778998108192422,-0.1252970210326297
14,980,125726,46,"[1337.6599589583698, 1476.651766539936, 236.4010467206465]",0.14015413519430592,-0.025057847424511934
15,983,15086,6,"[1299.3372663396526, 1869.4427283574175, 270.77687922577223]",0.21233635898274114,1e-10
16,998,21432,8,"[1367.7726297125794, 1502.4958006718925, 272.5040126913027]",0.13569660293988667,-0.14354314572246527
17,1003,79590,30,"[1352.4341500188466, 1988.7187209448423, 255.42844578464633]",0.1629222750999116,0.05139765541268566
18,1020,31053,12,"[1369.4544488455222, 2062.8049141789843, 226.99439667664961]",0.16902331994096623,0.15096359560526745
