,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,858,5891,3,"[1409.766593108131, 706.8171787472415, 83.01273128501103]",-0.9190352270896451,-1e-10
1,967,27466,11,"[1431.7055268331756, 782.816646035098, 130.23651059491735]",0.07336189348673726,0.0315533288149265
2,1062,28626,11,"[1457.3354991965346, 1301.8219800181653, 132.932369174876]",-0.10822953233409405,-1e-10
3,1067,33754,13,"[1439.5806422942467, 1256.639835278782, 99.16501747940984]",-0.003576885367836417,0.024475041882039552
4,1090,12454,5,"[1468.3435843905572, 1278.7602376746427, 74.29171350570098]",-0.07049240021977414,-0.05945855541813367
5,1111,55757,21,"[1516.150510249834, 1363.2020015424073, 110.36302168337608]",0.03002278855483951,-0.16498702923025288
6,1125,44270,17,"[1555.9748362322114, 1094.645787214818, 129.47092839394622]",-0.13079802590339593,0.10580246656206425
7,1128,12471,5,"[1526.8269585438215, 1364.457220752145, 81.0694411033598]",-0.022931920837129555,0.035152272796145224
8,1145,42352,16,"[1580.5698904420099, 1083.8793681526256, 87.1888458632414]",-0.09363592135701253,-0.18273334931077023
9,1196,112525,42,"[1677.090255498778, 1221.9922150633192, 114.16153743612531]",0.03922689071176197,0.13087399402559294
10,1221,77335,29,"[1757.9547035624232, 1303.7880390508826, 81.83612853171267]",-9.310974839406756e-05,0.010527407930539386
11,1226,65557,24,"[1702.8902481809723, 913.9362997086505, 121.85713196149916]",0.018635452757675405,0.17738769519264652
12,1249,33061,13,"[1732.8852726777775, 917.1038988536342, 81.66567859411391]",-0.04818522059382275,-0.14135181824217358
13,1292,10969,4,"[1765.4339502233568, 1332.2441425836448, 97.39711915397939]",0.06435297084830956,-0.09160660395541392
14,1296,212938,78,"[1853.999018493646, 1084.982905822352, 101.20202594182345]",0.0821626320075928,-0.12507849159923667
15,1345,78290,29,"[1881.13402733427, 749.423936645804, 107.29478860646316]",0.04183598324144961,0.09908099083536989
16,1346,44968,17,"[1902.9267701476606, 1336.6926258672834, 113.13674168297456]",0.034782475507330095,-0.18226244995713486
17,1348,16152,6,"[1903.0157875185737, 1369.7519192669638, 133.15546062407134]",0.020764675598018614,-0.03384242146155966
18,1352,3745,2,"[1889.5503337783712, 782.758611481976, 138.18771695594126]",0.12086023045467786,-1e-10
19,1390,187348,69,"[1999.4573093921472, 907.3110414842965, 102.77508700386446]",0.1014880992158366,-0.09128522617157216
20,1432,45294,17,"[2041.3004371439924, 1181.3181657614696, 112.86296198171942]",0.08316963771783786,-0.24414868269545595
21,1434,19645,8,"[2047.3378467803514, 1218.979536777806, 133.18472893866124]",0.06394044869446291,-0.05965092104551828
22,1439,8452,4,"[2016.0436583057265, 1017.6236393752959, 116.15203502129674]",0.2943067644229678,-0.01747672096715455
