,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1880,3018,2,"[2805.5046388336646, 2019.275347912525, 179.5603048376408]",0.389446494206299,-0.2696401962077469
1,1884,21690,8,"[2823.7505763024437, 1658.5552328261872, 199.91184877823883]",0.0005758472705298289,-0.09842395873267284
2,1895,2890,2,"[2817.373356401384, 1718.4726643598615, 142.0228373702422]",0.28887863947209214,-0.023341104819925754
3,1907,43015,16,"[2887.3063814948273, 1891.806834825061, 151.6503545274904]",0.29684856775211144,0.26713066577586214
4,1908,6677,3,"[2816.259847236783, 2082.070690429834, 203.71948479856223]",0.006107989189742091,0.06215387635229296
5,1919,13571,5,"[2830.104634883207, 1710.643799277872, 156.48868911649842]",0.21495259957472757,0.18567354054529517
6,1980,16674,7,"[2955.451721242653, 1917.0151133501258, 195.84340890008397]",0.18556271575421318,0.14863106578492102
7,1983,15283,6,"[2966.088137145848, 2019.33861152915, 188.3191781718249]",0.06612348198004679,0.11941362043074695
8,1984,5350,2,"[2976.365794392523, 1540.8439252336448, 141.74915887850466]",0.3313996065810106,-0.012907334482878438
9,1992,17410,7,"[2961.7904652498564, 1477.9834003446294, 180.15674899483056]",0.2825348312683164,0.04695924353370447
10,1999,4629,2,"[2984.2259667314756, 1460.7411968027652, 206.9842298552603]",0.18714748004070725,0.018007819663399635
11,2005,3858,2,"[2993.0679108346294, 1890.6741835147745, 207.6988076723691]",0.15169969149800472,0.03086527412268181
12,2012,23380,9,"[3010.934003421728, 1539.8677074422583, 197.51710863986312]",0.28787784714968073,0.2433865951187397
13,2014,14009,6,"[3048.0210578913557, 1654.9294739096295, 145.80990791633948]",0.30926682432844105,0.13306129507953285
14,2047,6933,3,"[3055.8748016731574, 2086.0897158517237, 204.07803259772106]",-0.08067344452846013,0.1703166216168944
15,2074,6663,3,"[3080.535194356896, 1879.270598829356, 168.5743659012457]",0.43448037204128837,0.12244280326139019
16,2114,22651,9,"[3158.4953423689904, 2021.2768531190677, 177.8731181846276]",0.47597728396803246,0.14416540171476694
17,2156,52862,20,"[3228.0259354545797, 1496.5347319435512, 197.34414134917333]",0.33024370534161746,0.11395054019498387
18,2171,4940,2,"[3207.0868421052633, 1985.0578947368422, 143.4253036437247]",-2.1622804261792736,0.44022116236934444
19,2217,4945,2,"[3241.7229524772497, 1934.8317492416581, 154.5253791708797]",-2.035017269451473,0.02763433285519469
20,2219,8880,4,"[3259.6706081081084, 1957.7797297297298, 204.6186936936937]",0.3553044562897754,0.16375835867373947
21,2278,29139,11,"[3452.3050550808193, 1444.4711211778028, 195.29283777754898]",0.1293354830688474,0.11172155903993185
22,2299,4085,2,"[3388.701346389229, 1948.9906976744187, 148.67931456548348]",-1.066746982424936,-0.014370083349295395
23,2311,23387,9,"[3454.868431179715, 1560.3490400649935, 180.55642023346303]",0.1412781256129803,0.15861310700210143
24,2329,3952,2,"[3476.8785425101214, 1409.6637145748987, 152.46255060728745]",-0.2851065222154699,0.1426463651205348
