,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1405,18013,7,"[2121.8845833564646, 1013.4671626047855, 231.3352578693166]",0.21003150216006242,-0.08083839013384851
1,1477,41658,16,"[2129.8027509722024, 1033.5686782850833, 258.2704882615584]",0.08639568415106968,-0.35772310168042437
2,1492,16362,6,"[2205.325326977142, 736.9871042659821, 218.38393839383937]",0.05632579494446723,-0.12920493544138856
3,1509,28632,11,"[2156.0634255378595, 1145.7623288628108, 218.27748672813635]",0.13195065656427363,0.06644598978293283
4,1518,31020,12,"[2172.7297872340428, 1140.5407156673114, 268.1265312701483]",0.13093251918750853,-0.07140138200191991
5,1524,54879,20,"[2248.5512673335884, 783.672115016673, 240.33998432916053]",-0.005653856815335991,-0.0979571023871117
6,1552,72816,27,"[2268.759009009009, 1296.73487969677, 265.7469100197759]",-0.09980752042380595,-0.020118203560894325
7,1554,44171,17,"[2254.283013742048, 1320.7684227207897, 237.98992551674175]",0.0577302836736571,-0.1548708596838706
8,1555,20077,8,"[2237.163321213329, 1320.8542610947852, 218.79354485231858]",0.08849599158619416,-0.04807300322743494
9,1566,51115,19,"[2289.9528122860215, 859.7753105741954, 260.0606671231537]",-0.0028274262827587457,-0.25974860241116515
10,1592,30327,12,"[2315.8171596267352, 980.1960958881525, 218.65205922115607]",0.15514567874698562,-0.03780798121905105
11,1623,30442,12,"[2339.030845542343, 974.2051770580119, 269.23621969647195]",0.16904124200344878,0.15137376984796436
12,1634,41306,16,"[2477.2049339079067, 726.8319614583837, 249.95685856776254]",0.10607481471759239,0.18547196107860595
13,1653,53135,20,"[2411.003124117813, 1099.0471817069729, 265.93823280323704]",0.12114792410820523,0.17160619080426856
14,1658,69098,26,"[2417.8418478103563, 1159.131523343657, 229.7151002923384]",0.11975720816621359,0.007149306314728443
15,1669,4327,2,"[2537.5773052923505, 1361.2558354518142, 211.30436792234804]",0.12564005657018276,0.021160778532754363
16,1705,53955,20,"[2527.534352701325, 897.2642572514133, 218.7924010749699]",0.2900050288319602,-0.017158568540453317
17,1708,30573,12,"[2494.5464952736074, 1223.9489091682203, 256.4229221862428]",0.13647197887800122,-0.18776058663700324
18,1715,24749,10,"[2508.7207967998706, 1274.8056487130793, 228.79530486080245]",0.13271942522876365,1e-10
19,1716,29120,11,"[2517.315315934066, 827.2067307692307, 269.9358516483517]",0.1459920272132202,0.032839874733679636
20,1717,22098,9,"[2536.704045614988, 1294.1575708208888, 273.1906054846593]",0.1813355132958949,1e-10
21,1725,22277,9,"[2782.587826008888, 1295.9357633433588, 221.9861740808906]",0.3401461823857385,-0.011790011917521204
22,1764,52672,20,"[2597.103299665857, 957.1898352065614, 265.28075637910086]",0.17028189029883833,0.05080314413944458
23,1785,67426,25,"[2635.940779521253, 1061.6707056625041, 230.1079257259811]",0.14019663005528168,-0.13352094268161532
24,1820,31817,12,"[2698.7039318603265, 736.9648301222617, 220.67281641889556]",0.14587679980302334,-0.00833629215074182
25,1827,28181,11,"[2680.949185621518, 1099.1534012277775, 249.5171214648167]",0.29152178821534835,-0.07189480617238776
26,1829,4224,2,"[2687.4107481060605, 1094.8577178030303, 277.0274621212121]",0.1235617747317412,-0.017578561527307312
27,1832,15501,6,"[2728.44539061996, 729.7092445648668, 272.5276433778466]",0.14038120960105235,0.1000739461570744
28,1858,35083,13,"[2738.9105834734773, 1173.8288059744036, 268.27241113929824]",0.2521280505437113,0.09959171454770756
29,1883,24901,10,"[2775.3861692301516, 831.2702702702702, 263.62607927392474]",0.18543860644133595,-0.06908484904434395
30,1888,26688,10,"[2781.546612709832, 883.816434352518, 226.83681804556355]",0.29938766364181874,-0.17410022144054724
31,1889,6349,3,"[2777.4748779335328, 1286.9933847850057, 248.29673964403844]",0.23278180925173284,0.09675115050700715
32,1893,4972,2,"[2788.4527353177796, 1343.8477473853582, 275.63857602574416]",0.4694201430687103,-0.15846320278819834
