Node,Azi_[RAD],Ele_[RAD]
"[-65.57238821898528, 111.37192382687238, 12.601966435122739]",0.2405460808918182,0.1431229954386939
"[-17.0119869606024, 99.58206498132898, 14.30098321756137]",0.2405460808918182,0.1431229954386939
"[31.548414297780482, 87.79220613578559, 16.0]",0.2405460808918182,0.1431229954386939
"[80.10881555616336, 76.0023472902422, 17.69901678243863]",0.2405460808918182,0.1431229954386939
"[128.66921681454625, 64.2124884446988, 19.39803356487726]",0.2405460808918182,0.1431229954386939
"[-70.52213568729127, 137.53487473077473, 10.601966435122739]",0.2405460808918182,0.1431229954386939
"[-21.961734428908386, 125.74501588523134, 12.30098321756137]",0.2405460808918182,0.1431229954386939
"[26.598666829474496, 113.95515703968795, 14.0]",0.2405460808918182,0.1431229954386939
"[75.15906808785738, 102.16529819414455, 15.69901678243863]",0.2405460808918182,0.1431229954386939
"[123.71946934624026, 90.37543934860116, 17.39803356487726]",0.2405460808918182,0.1431229954386939
"[-66.27949500017195, 138.94908829314784, 28.60196643512274]",0.2405460808918182,0.1431229954386939
"[-17.719093741789067, 127.15922944760445, 30.30098321756137]",0.2405460808918182,0.1431229954386939
"[30.841307516593815, 115.36937060206105, 32.0]",0.2405460808918182,0.1431229954386939
"[79.4017087749767, 103.57951175651766, 33.69901678243863]",0.2405460808918182,0.1431229954386939
"[127.96211003335958, 91.78965291097427, 35.39803356487726]",0.2405460808918182,0.1431229954386939
"[62.9479913626389, 227.98236321912867, 68.45461578179442]",0.1082029080028179,-0.0421096573735091
"[112.65558008996524, 222.58755515602624, 68.22730789089721]",0.1082029080028179,-0.0421096573735091
"[162.36316881729158, 217.1927470929238, 68.0]",0.1082029080028179,-0.0421096573735091
"[212.07075754461792, 211.79793902982138, 67.77269210910279]",0.1082029080028179,-0.0421096573735091
"[261.77834627194426, 206.40313096671895, 67.54538421820558]",0.1082029080028179,-0.0421096573735091
"[62.240884581452235, 223.0326157508229, 68.45461578179442]",0.1082029080028179,-0.0421096573735091
"[111.94847330877857, 217.63780768772048, 68.22730789089721]",0.1082029080028179,-0.0421096573735091
"[161.6560620361049, 212.24299962461805, 68.0]",0.1082029080028179,-0.0421096573735091
"[211.36365076343125, 206.84819156151562, 67.77269210910279]",0.1082029080028179,-0.0421096573735091
"[261.0712394907576, 201.4533834984132, 67.54538421820558]",0.1082029080028179,-0.0421096573735091
"[41.73478792704253, 223.73972253200958, 64.45461578179442]",0.1082029080028179,-0.0421096573735091
"[91.44237665436887, 218.34491446890715, 64.22730789089721]",0.1082029080028179,-0.0421096573735091
"[141.1499653816952, 212.95010640580472, 64.0]",0.1082029080028179,-0.0421096573735091
"[190.85755410902155, 207.5552983427023, 63.77269210910279]",0.1082029080028179,-0.0421096573735091
"[240.5651428363479, 202.16049027959986, 63.54538421820559]",0.1082029080028179,-0.0421096573735091
"[60.11956423789269, 219.49708184489003, 75.45461578179442]",0.1082029080028179,-0.0421096573735091
