,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz,eps_xx,eps_yy,eps_zz,eps_xy,eps_xz,eps_yz,Azimuth,Elevation
0,-3.67235018530753e-16,-3.6723501853075104e-16,-2.5876810677810586e-15,7.548844175243497e-16,8.117462708510571e-16,-6.534269049238785e-17,8.881784197001252e-16,8.881784197001252e-16,-2.220446049250313e-16,3.7744220876217476e-16,4.058731354255293e-16,-3.267134524619422e-17,0.0,0.0
1,-7.187677586396386e-15,-3.3405339981491457e-15,-1.814753969894634e-15,1.1247273457571081e-14,2.407713460806711e-15,-1.7423915064743797e-16,-2.6645352591003757e-15,0.0,0.0,6.233122966934337e-15,1.379324702920599e-15,0.0,-0.088610206374334,-0.0342250659477714
2,2.9457302692188745e-15,4.5480301575576865e-15,-3.4526784206344144e-15,2.7855327956880646e-15,3.2815927273571196e-16,9.058319990267648e-16,1.5543122344752192e-15,1.3322676295501878e-15,-1.887379141862766e-15,1.0662218499247268e-15,3.070475300757204e-16,2.5582374547138275e-16,0.0,0.0
3,-1.5297641373637364e-14,1.0665023734523732e-16,4.568618707244608e-16,2.2265322606449237e-15,-7.871746443723125e-15,7.142335109636794e-16,-5.88418203051333e-15,0.0,0.0,1.7257681121175689e-15,-2.0157781162268642e-15,-5.9164567891575885e-31,-0.088610206374334,-0.0342250659477714
4,1.3337864229771685e-15,2.177719223978288e-16,7.790057676403163e-16,8.504038809895114e-16,-5.776839129684548e-17,5.151134111924752e-17,0.0,-1.1102230246251565e-16,0.0,1.9218099554213597e-16,-3.3710169841778783e-16,-1.3160392127818476e-16,-0.0263349544966638,-0.0178296910623252
5,-2.8221604318105884e-15,-9.603301049018045e-16,-8.887445757570521e-16,1.67621118807065e-15,-5.347622076705875e-16,5.099927008891746e-17,-3.3306690738754696e-16,0.0,0.0,9.589301812768455e-16,6.004290548420759e-17,0.0,-0.0263349544966638,-0.0178296910623252
6,-2.729228395041138e-15,-1.976141136417809e-15,-7.307058595324108e-16,3.2491485393539886e-15,-3.2027734949014077e-15,4.566492699487329e-15,-9.992007221626409e-16,-9.992007221626409e-16,0.0,1.863351173155982e-15,-1.540312376374788e-15,2.5922026681902475e-15,0.0,0.0
7,-2.8122338293071143e-15,-1.3394740080733424e-15,-9.74909342789557e-16,2.3761986703024383e-15,-7.488903731050545e-16,9.08059160702329e-17,-6.661338147750939e-16,0.0,0.0,1.1363590616922748e-15,-4.026853528398824e-16,0.0,-0.088610206374334,-0.0342250659477714
8,-2.864290361066203e-16,1.9407595791880823e-15,-3.573899607954793e-15,1.0932973603641213e-15,-3.4694578504402955e-16,2.791518811793686e-16,2.220446049250313e-16,1.3322676295501878e-15,-1.3322676295501878e-15,5.258879504405972e-16,-1.799460877556353e-16,1.5217247177037332e-16,-0.0263349544966639,-0.0178296910623252
9,-6.442480501119576e-16,-1.718561586550124e-15,-1.9770907378294467e-15,7.342881584266766e-16,2.429315373807705e-16,3.1538901952954585e-17,6.661338147750939e-16,0.0,0.0,3.950374013870878e-16,1.2820371717267907e-16,0.0,-0.0886102063743339,-0.0342250659477714
