,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1339,16193,6,"[2119.616439202124, 2172.6919039090967, 173.51028222071267]",0.10571869967710865,-0.14408359161624376
1,1435,7600,3,"[2114.0980263157894, 2226.491447368421, 159.02276315789473]",0.2825860510619192,0.020786549316593468
2,1481,9424,4,"[2140.2734507640066, 2662.481960950764, 143.14845076400678]",0.09604896267952298,-0.06344545959804268
3,1487,18786,7,"[2120.8748003832643, 2519.6514957947406, 164.69716810390716]",0.2663182196469423,0.05918448385527863
4,1490,11034,5,"[2117.0506615914446, 2190.205093347834, 203.13340583650535]",0.22255995769781337,-0.08526081925936616
5,1512,17108,7,"[2147.726034603694, 2566.0679214402617, 203.2773556231003]",0.21768552772798086,-1e-10
6,1514,15396,6,"[2159.0155884645364, 2309.6964796050925, 161.26513380098726]",0.22092889772322816,0.1741893439486749
7,1516,63334,24,"[2196.162629867054, 2692.8118388227495, 193.73099756844664]",0.21339849314094633,0.09855243314749029
8,1519,28424,11,"[2182.9787503518155, 2307.1272867998873, 184.04738952997468]",0.22216609554663408,0.07285832099195848
9,1530,3942,2,"[2165.07864028412, 2748.64434297311, 162.064434297311]",0.1131298442262482,0.07053639666572134
10,1567,5490,3,"[2307.495810564663, 2787.653005464481, 202.1783242258652]",-0.21579651547621098,0.39402081155721996
11,1580,21827,8,"[2284.013423741238, 2353.7454986942776, 153.55811609474503]",0.20687232486776938,0.14715663554169645
12,1588,3667,2,"[2322.72947913826, 2139.780474502318, 207.96563948731932]",0.09681086378999776,-1e-10
13,1605,70119,26,"[2357.4081347423667, 2566.84593334189, 182.60170567178653]",0.22740761568044227,0.10167545517611061
14,1608,14635,6,"[2329.369798428425, 2167.4846600614965, 157.7851725316023]",0.16261802421857008,0.16212157010880054
15,1612,4717,2,"[2312.923892304431, 2591.8554165783335, 154.9885520457918]",0.06591850703590038,0.17458897019214017
16,1614,21745,8,"[2326.7469303288112, 2436.5292710968038, 198.32306277305128]",0.170172968282129,0.03658056650974649
17,1617,14776,6,"[2336.7174472116944, 2126.0500812127775, 178.04629128316188]",0.14477733380897922,0.17422732886063783
18,1655,11466,5,"[2384.8517355660215, 2200.2597244025815, 181.35138670852956]",0.0767014926959184,0.13305414609949998
19,1665,112672,42,"[2484.1719060636183, 2736.159027975007, 175.8120296080659]",0.1009016958874792,0.2974573216106299
20,1670,8880,4,"[2444.0306306306306, 2200.124099099099, 143.00934684684685]",0.042657394423583364,0.07647633054366954
21,1699,51543,19,"[2534.0361639795897, 2494.190442931145, 163.77244242671168]",0.19050225964039447,0.08894958226154497
22,1706,7749,3,"[2513.665505226481, 2456.321977029294, 206.6629242482901]",0.2859785313580269,-1e-10
23,1707,48474,18,"[2511.0144201014978, 2379.800656021785, 180.1743821430045]",0.26314042498045065,0.27305954049748554
24,1752,4618,2,"[2536.6868774361196, 2569.117583369424, 205.79471632741445]",0.38640616545185485,0.13721012388736692
25,1754,121723,45,"[2674.7196257075493, 2632.8330389490893, 168.78973571141034]",0.13054824238678595,0.23953163369340347
26,1782,69284,26,"[2654.3481467582706, 2300.1526326424573, 158.422940361411]",0.0682619189677689,0.1436498673523638
27,1810,22013,9,"[2665.301458229228, 2196.2126924998865, 181.3166765093354]",0.0713195675030306,0.08713325273127226
28,1815,27505,11,"[2690.838174877295, 2311.956444282858, 203.55713506635158]",0.2788412102958757,-0.02639091121468799
29,1821,12961,5,"[2778.624257387547, 2484.204845305146, 147.8142890209089]",0.37597317538474045,0.018711023793318498
30,1835,9996,4,"[2707.878151260504, 2417.579931972789, 151.41376550620248]",0.03926807435180343,0.12548114245023526
31,1842,17663,7,"[2769.7508350789785, 2140.9960935288454, 147.29292872105532]",0.10154717761139966,-1e-10
32,1863,15899,6,"[2739.784892131581, 2474.4580162274356, 201.12692622177497]",0.3136674185166207,0.19184918902280834
