,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1867,30296,12,"[2817.780565091101, 3467.103875099023, 38.94448111961975]",0.4092970564277847,0.0228358452874136
1,1915,124537,46,"[2874.492166986518, 2927.74234163341, 16.259167958116866]",0.2746056004311274,0.036941807879265154
2,1978,203438,75,"[3007.251452530992, 3304.7748208299336, 26.503086935577425]",0.28588318793913736,0.05863782339456307
3,2037,43838,16,"[3105.583991057986, 2841.345225603358, 13.684178110315251]",0.3256355451861094,0.19989031070104127
4,2053,4203,2,"[3049.0375921960504, 3487.046871282417, 4.9055436592909825]",-0.026425309320497564,0.21279964574749324
5,2128,136087,50,"[3185.321860280556, 3097.878724639385, 23.948474137867688]",0.24071473784588157,0.11098262524276713
6,2222,58594,22,"[3280.967163873434, 3277.2128545584874, 25.28463665221695]",0.2354000478676731,0.1167537070619622
7,2244,28022,11,"[3303.9996788237813, 3455.7887017343514, 9.316572692884163]",0.2428820222463517,0.11495095187761563
8,2280,132061,49,"[3394.9801303942877, 2945.1685887582253, 26.526370389441244]",0.20840105669664674,0.18780737220139648
9,2331,45608,17,"[3476.290891948781, 3105.505613050342, 26.87232503069637]",0.2663318111794272,0.025366373784623284
