,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,16,8420,4,"[14.30498812351544, 862.2567695961995, 274.54608076009504]",0.3515594082828814,0.033781274779468816
1,20,6116,3,"[10.921026814911707, 1050.04234793983, 215.99738391105296]",0.0791521085242403,0.2771310535249011
2,131,111378,41,"[159.20051536210025, 896.2145755894342, 227.88757205193127]",0.02229865177450067,0.057418727975605655
3,158,16567,7,"[124.78644292871371, 1154.3823866723003, 246.64875958230218]",0.14503511261906135,0.07633089490246502
4,267,96515,36,"[345.3338755633839, 772.1452416722789, 230.84895612081024]",0.03542906149201714,-0.007206299646148613
5,287,75307,28,"[289.4844436772146, 1068.8806751032441, 225.09523683057353]",0.21518924318275726,-0.01255749477181406
6,328,14458,6,"[334.4158251487066, 1362.8905796099045, 214.8196154378199]",0.07865286697085194,0.05107326912697541
7,347,3827,2,"[342.96315651946696, 1187.4334988241442, 215.45414162529397]",-0.1360760993568578,0.12053252133075673
8,354,3805,2,"[350.38423127463864, 1269.865703022339, 220.7831800262812]",0.2733834603295556,0.060125500673089034
9,381,6222,3,"[487.0329476052716, 1153.879781420765, 277.8055287688846]",-0.0932117806204063,1e-10
10,394,69939,26,"[462.4534951886644, 921.4868099343714, 225.06638642245386]",0.08665443333335437,-0.006925259536168979
11,432,6035,3,"[513.3191383595691, 1204.1708367854185, 212.50024855012427]",0.1358937762585522,0.016370342553278888
12,445,14907,6,"[520.825719460656, 1079.6295700006708, 214.98410142885893]",0.37136818161446095,0.12604616061381682
13,455,3893,2,"[537.8237862830722, 1394.7970716670948, 239.44541484716157]",-0.6169704462410195,0.34874596817745246
14,480,18903,7,"[632.1147965931334, 950.3428556313813, 276.14801883298946]",-0.026414158719605396,-0.0277686317332203
15,483,25853,10,"[583.3275828723939, 1301.897768150698, 268.63288593200014]",0.11147745237761096,0.054156066394029104
16,499,65388,24,"[637.4092799902123, 774.0763748700067, 225.57799596256194]",0.0784201134890803,-0.02231833317726777
17,521,10870,4,"[626.6961361545539, 1380.8732290708372, 274.19475620975163]",-0.13512986003521169,0.10271159744648019
18,566,5398,2,"[691.4401630233419, 903.6872915894776, 212.96943312337902]",0.5980171694207954,-1e-10
19,575,5059,2,"[692.815378533307, 1267.178493773473, 215.1112868155762]",0.6201336492544849,-0.05329366298413214
