,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,103,10099,4,"[79.77581938805822, 268.98851371422916, 207.5751064461828]",0.013382688187551672,1e-10
1,127,27713,11,"[132.31501461408004, 218.27838920362285, 145.68945982030095]",0.27726638038636287,-0.008452111320080318
2,141,78521,29,"[121.09691674838578, 78.75854866850906, 166.62401141096012]",0.2081966001622419,0.06034775488153585
3,219,20701,8,"[238.4295444664509, 109.32708564803633, 206.39505337906382]",-0.010980592391677119,1e-10
4,223,8507,4,"[183.05854002586105, 595.7373927353943, 196.920300928647]",0.18129113376744613,0.22399953248841623
5,260,61587,23,"[266.10943868024094, 469.55048955136635, 152.47334664783153]",-0.03537296471309112,-0.07374800543427472
6,267,6727,3,"[254.58792924037462, 667.2918091273971, 206.05024528021406]",-0.01492395115490977,-0.07505079167728512
7,301,6774,3,"[337.54399173309713, 7.072187776793623, 149.44478889873045]",-0.3631602304351478,0.3321177990884173
8,334,149807,55,"[444.9330738884031, 574.2115722229269, 181.60270214342455]",-0.07093828920176418,0.09933538888974185
9,375,59764,22,"[448.26706713071417, 333.4856602637039, 152.59586038417777]",-0.12427131352823671,-0.013710657700576364
10,386,2811,2,"[456.7556029882604, 13.811810743507648, 207.26645321949485]",-0.3477950699021176,0.08279380320111003
11,420,76887,29,"[544.4948951058046, 363.57073367409316, 198.25688347835134]",-0.15859914295185495,0.07951175965065505
12,462,22628,9,"[537.5095898886335, 686.0236432738201, 168.3148753756408]",-0.17445530476412038,0.6015552799762467
13,465,70447,26,"[579.59331128366, 153.86811361732933, 154.00153306741237]",-0.26464662330546346,-0.11952399431546584
14,467,53276,20,"[591.6555672347774, 419.45547713792325, 171.9524926796306]",-0.1609842136858659,-0.05034430089072266
15,487,2916,2,"[563.5672153635117, 690.75548696845, 198.38511659807955]",-0.21881479416124444,1e-10
16,494,59075,22,"[641.4709944985188, 163.0207363520948, 193.68172661870503]",-0.1517446234473663,-0.1878260692756078
17,557,20235,8,"[684.0063256733383, 503.36085989621944, 177.2963676797628]",-0.1771822389882071,0.29102807741307546
