,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1861,21475,8,"[2810.297974388824, 466.79105937136205, 186.1903608847497]",0.16127202722064213,-1.3854374532462284
1,1886,5672,3,"[2812.1008462623413, 20.119710860366713, 144.71156558533144]",0.12951701048157807,-0.06614291186000446
2,1909,107211,40,"[2846.9279644812564, 68.78894889516934, 179.60705524619675]",0.1467926168867862,0.2219244573924507
3,1918,9223,4,"[2903.7427084462756, 184.02005854927899, 141.8547110484658]",0.10317942594183797,-0.008586974560644023
4,1920,59524,22,"[2872.2742255224784, 634.5220919293058, 195.59824608561252]",0.13148385256042222,-0.03329718562992777
5,1922,34444,13,"[2871.1766635698523, 609.4716060852398, 150.08114620833817]",0.0767113109382508,-0.03981260418656645
6,1949,53313,20,"[2924.077110648435, 266.01050400465175, 162.95631459493933]",0.05257126732925395,-0.05699651598499042
7,1954,48746,18,"[2936.8536905592255, 263.11976367291675, 190.21761785582407]",0.07750536688336494,0.05835382187415928
8,2001,69901,26,"[3030.3766326661994, 471.72569777256405, 193.43451452768915]",0.16978445899431416,-0.06763182962699195
9,2003,29574,11,"[3017.907858253872, 452.9112057888686, 147.88317440995468]",0.11785005247499193,-0.04133153928955752
10,2017,6824,3,"[3080.7763774912073, 44.31814185228605, 141.88291324736224]",0.07996424522039496,-0.011027884531767326
11,2042,55265,21,"[3089.102831810368, 628.454663892156, 176.06331312765764]",0.07875814413043403,0.1593238711906047
12,2051,51551,19,"[3094.2725262361546, 114.29458206436344, 158.43838140870207]",0.10118252402529247,-0.08532466153538013
13,2058,19796,8,"[3071.7320670842596, 674.0526368963427, 149.9810062638917]",0.0039058034692016352,0.20086358360546075
14,2071,51964,19,"[3102.0148371949813, 113.6867446693865, 184.99928796859365]",0.18960173464635593,0.05689691651246097
15,2084,4924,2,"[3096.308489033306, 576.8247359870024, 205.51015434606012]",-0.020209898795572237,-0.1082420273914891
16,2125,8161,3,"[3141.543805906139, 653.628231834334, 205.6725891434873]",0.09498125941780525,0.034816699406308736
17,2129,60048,22,"[3190.677374766853, 308.9371169730882, 194.48071542765788]",0.15061208703247503,-0.0969660814672619
18,2136,27080,10,"[3176.6225627769572, 299.8711964549483, 147.95716395864108]",0.18295252394054834,-0.06733810850783355
19,2137,8963,4,"[3154.9802521477186, 276.4065603034698, 175.5031797389267]",0.07899220200969113,0.02443435855621533
20,2174,56110,21,"[3245.431616467653, 463.5736945286045, 173.17823917305293]",0.11716293425240433,0.1093874082577859
21,2189,36781,14,"[3253.9280063076044, 535.0050297708055, 147.97781463255484]",0.11380750545938778,-0.026027803688884618
22,2221,17392,7,"[3279.740110395584, 462.8411913523459, 203.08751149954003]",0.17927251952987075,-0.04508497961558866
23,2225,13862,6,"[3305.0082960611744, 18.094791516375704, 153.81914586639735]",0.12409428258550075,0.17776577374434083
24,2228,13339,5,"[3306.745783042207, 17.706724642027137, 179.5640602743834]",0.05009629866537966,0.3134277530690742
25,2249,16805,7,"[3317.4627789348406, 579.2867003867897, 165.27664385599525]",-0.1341929679110338,0.055809829223987945
26,2262,10149,4,"[3321.1060202975664, 103.18120011823825, 174.0743915656715]",0.2152212722570765,0.13097075390941215
27,2267,56749,21,"[3363.718532485154, 162.2274753740154, 193.03783326578443]",0.17077988459258808,-0.07953671112418334
28,2271,27103,10,"[3349.423716931705, 155.45696048407925, 148.17178910083754]",0.22657246846345358,0.010920059454943698
29,2273,10325,4,"[3350.148377723971, 668.8433898305085, 154.9722033898305]",0.09076946037582616,0.14856745073360517
30,2283,32577,12,"[3373.9430579856953, 606.1389937686098, 193.82021057801518]",-0.004933674354618241,-0.054656943085708
31,2288,57033,21,"[3407.817807234408, 303.28928865744393, 172.0015955674785]",0.17671667709526015,0.06697419317606831
32,2293,47221,18,"[3431.6659537070373, 382.7190444929163, 150.9749687638974]",0.0866825360779446,0.11097637740212901
33,2307,4353,2,"[3409.3588329887434, 239.82747530438778, 204.98897312198483]",0.14449213824995838,-0.11419535634837237
34,2318,12522,5,"[3452.330059095991, 321.05063088963425, 203.36208273438749]",0.13128396624943844,0.09381988022978276
