Node,Azi_[RAD],Ele_[RAD]
"[80.08219468653633, 169.77600157138812, 18.195682203395254]",-0.0287608033523001,0.0680998137151302
"[130.06151651674583, 171.2105107247797, 18.097841101697625]",-0.0287608033523001,0.0680998137151302
"[180.0408383469553, 172.6450198781713, 18.0]",-0.0287608033523001,0.0680998137151302
"[230.02016017716477, 174.07952903156288, 17.902158898302375]",-0.0287608033523001,0.0680998137151302
"[279.99948200737424, 175.51403818495447, 17.804317796604746]",-0.0287608033523001,0.0680998137151302
"[111.90199983993088, 176.13996260206721, 42.19568220339525]",-0.0287608033523001,0.0680998137151302
"[161.88132167014038, 177.5744717554588, 42.097841101697625]",-0.0287608033523001,0.0680998137151302
"[211.86064350034985, 179.0089809088504, 42.0]",-0.0287608033523001,0.0680998137151302
"[261.8399653305593, 180.44349006224198, 41.902158898302375]",-0.0287608033523001,0.0680998137151302
"[311.8192871607688, 181.87799921563357, 41.80431779660475]",-0.0287608033523001,0.0680998137151302
"[75.13244721823057, 224.22322372275238, 14.195682203395254]",-0.0287608033523001,0.0680998137151302
"[125.11176904844005, 225.65773287614397, 14.097841101697627]",-0.0287608033523001,0.0680998137151302
"[175.09109087864954, 227.09224202953556, 14.0]",-0.0287608033523001,0.0680998137151302
"[225.070412708859, 228.52675118292714, 13.902158898302373]",-0.0287608033523001,0.0680998137151302
"[275.0497345390685, 229.96126033631873, 13.804317796604746]",-0.0287608033523001,0.0680998137151302
"[75.13244721823034, 128.05670148138182, 11.195682203395254]",-0.0287608033523001,0.0680998137151302
"[125.11176904843983, 129.4912106347734, 11.097841101697627]",-0.0287608033523001,0.0680998137151302
"[175.0910908786493, 130.925719788165, 11.0]",-0.0287608033523001,0.0680998137151302
"[225.07041270885878, 132.36022894155658, 10.902158898302373]",-0.0287608033523001,0.0680998137151302
"[275.04973453906825, 133.79473809494817, 10.804317796604746]",-0.0287608033523001,0.0680998137151302
"[124.62992190128907, 218.56636947325995, 59.19568220339525]",-0.0287608033523001,0.0680998137151302
"[174.60924373149857, 220.00087862665154, 59.097841101697625]",-0.0287608033523001,0.0680998137151302
"[224.58856556170804, 221.43538778004313, 59.0]",-0.0287608033523001,0.0680998137151302
"[274.5678873919175, 222.86989693343472, 58.902158898302375]",-0.0287608033523001,0.0680998137151302
"[324.547209222127, 224.3044060868263, 58.80431779660475]",-0.0287608033523001,0.0680998137151302
"[67.3542726251786, 216.4450491297004, 7.195682203395253]",-0.0287608033523001,0.0680998137151302
"[117.33359445538808, 217.879558283092, 7.097841101697627]",-0.0287608033523001,0.0680998137151302
"[167.31291628559757, 219.31406743648358, 7.0]",-0.0287608033523001,0.0680998137151302
"[217.29223811580704, 220.74857658987517, 6.902158898302373]",-0.0287608033523001,0.0680998137151302
"[267.2715599460165, 222.18308574326676, 6.804317796604747]",-0.0287608033523001,0.0680998137151302
"[186.85531864570507, 82.80186748544287, 90.19568220339525]",-0.0287608033523001,0.0680998137151302
"[236.83464047591457, 84.23637663883446, 90.09784110169763]",-0.0287608033523001,0.0680998137151302
"[286.81396230612404, 85.67088579222604, 90.0]",-0.0287608033523001,0.0680998137151302
"[336.7932841363335, 87.10539494561763, 89.90215889830237]",-0.0287608033523001,0.0680998137151302
"[386.772605966543, 88.53990409900922, 89.80431779660475]",-0.0287608033523001,0.0680998137151302
"[167.05632877248158, 187.45367110105184, 75.19568220339525]",-0.0287608033523001,0.0680998137151302
"[217.03565060269108, 188.88818025444343, 75.09784110169763]",-0.0287608033523001,0.0680998137151302
"[267.01497243290055, 190.322689407835, 75.0]",-0.0287608033523001,0.0680998137151302
"[316.99429426311, 191.7571985612266, 74.90215889830237]",-0.0287608033523001,0.0680998137151302
"[366.9736160933195, 193.1917077146182, 74.80431779660475]",-0.0287608033523001,0.0680998137151302
"[177.66293049028, -74.88294471915725, 64.19568220339525]",-0.0287608033523001,0.0680998137151302
"[227.6422523204895, -73.44843556576566, 64.09784110169763]",-0.0287608033523001,0.0680998137151302
"[277.62157415069896, -72.01392641237408, 64.0]",-0.0287608033523001,0.0680998137151302
"[327.60089598090843, -70.57941725898249, 63.902158898302375]",-0.0287608033523001,0.0680998137151302
"[377.5802178111179, -69.1449081055909, 63.80431779660475]",-0.0287608033523001,0.0680998137151302
"[106.24514559043845, 135.12776929324735, 38.19568220339525]",-0.0287608033523001,0.0680998137151302
"[156.22446742064795, 136.56227844663894, 38.097841101697625]",-0.0287608033523001,0.0680998137151302
"[206.20378925085743, 137.99678760003053, 38.0]",-0.0287608033523001,0.0680998137151302
"[256.1831110810669, 139.43129675342212, 37.902158898302375]",-0.0287608033523001,0.0680998137151302
"[306.16243291127637, 140.8658059068137, 37.80431779660475]",-0.0287608033523001,0.0680998137151302
"[87.8603692795883, 212.90951522376753, 25.195682203395254]",-0.0287608033523001,0.0680998137151302
"[137.8396911097978, 214.34402437715912, 25.097841101697625]",-0.0287608033523001,0.0680998137151302
"[187.81901294000727, 215.7785335305507, 25.0]",-0.0287608033523001,0.0680998137151302
"[237.79833477021674, 217.2130426839423, 24.902158898302375]",-0.0287608033523001,0.0680998137151302
"[287.7776566004262, 218.64755183733388, 24.804317796604746]",-0.0287608033523001,0.0680998137151302
"[135.9436304002737, 214.32372878614063, 58.19568220339525]",-0.0287608033523001,0.0680998137151302
"[185.9229522304832, 215.75823793953222, 58.097841101697625]",-0.0287608033523001,0.0680998137151302
"[235.90227406069266, 217.1927470929238, 58.0]",-0.0287608033523001,0.0680998137151302
"[285.88159589090213, 218.6272562463154, 57.902158898302375]",-0.0287608033523001,0.0680998137151302
"[335.8609177211116, 220.06176539970699, 57.80431779660475]",-0.0287608033523001,0.0680998137151302
"[73.0111268746708, 152.80543882291107, 12.195682203395254]",-0.0287608033523001,0.0680998137151302
"[122.99044870488028, 154.23994797630266, 12.097841101697627]",-0.0287608033523001,0.0680998137151302
"[172.96977053508976, 155.67445712969425, 12.0]",-0.0287608033523001,0.0680998137151302
"[222.94909236529924, 157.10896628308583, 11.902158898302373]",-0.0287608033523001,0.0680998137151302
"[272.9284141955087, 158.54347543647742, 11.804317796604746]",-0.0287608033523001,0.0680998137151302
"[89.27458284196163, 242.60800003360254, 28.195682203395254]",-0.0287608033523001,0.0680998137151302
"[139.25390467217113, 244.04250918699412, 28.097841101697625]",-0.0287608033523001,0.0680998137151302
"[189.2332265023806, 245.4770183403857, 28.0]",-0.0287608033523001,0.0680998137151302
"[239.21254833259007, 246.9115274937773, 27.902158898302375]",-0.0287608033523001,0.0680998137151302
"[289.19187016279955, 248.3460366471689, 27.804317796604746]",-0.0287608033523001,0.0680998137151302
"[97.0527574350136, 151.39122526053796, 31.195682203395254]",-0.0287608033523001,0.0680998137151302
"[147.0320792652231, 152.82573441392955, 31.097841101697625]",-0.0287608033523001,0.0680998137151302
"[197.01140109543257, 154.26024356732114, 31.0]",-0.0287608033523001,0.0680998137151302
"[246.99072292564205, 155.69475272071273, 30.902158898302375]",-0.0287608033523001,0.0680998137151302
"[296.9700447558515, 157.12926187410432, 30.804317796604746]",-0.0287608033523001,0.0680998137151302
"[121.09438799535619, 222.10190337919283, 46.19568220339525]",-0.0287608033523001,0.0680998137151302
"[171.0737098255657, 223.53641253258442, 46.097841101697625]",-0.0287608033523001,0.0680998137151302
"[221.05303165577516, 224.970921685976, 46.0]",-0.0287608033523001,0.0680998137151302
"[271.03235348598463, 226.4054308393676, 45.902158898302375]",-0.0287608033523001,0.0680998137151302
"[321.0116753161941, 227.83993999275918, 45.80431779660475]",-0.0287608033523001,0.0680998137151302
"[87.15326249840186, 239.07246612766988, 23.195682203395254]",-0.0287608033523001,0.0680998137151302
"[137.13258432861136, 240.50697528106147, 23.097841101697625]",-0.0287608033523001,0.0680998137151302
"[187.11190615882083, 241.94148443445306, 23.0]",-0.0287608033523001,0.0680998137151302
"[237.0912279890303, 243.37599358784465, 22.902158898302375]",-0.0287608033523001,0.0680998137151302
"[287.0705498192398, 244.81050274123623, 22.804317796604746]",-0.0287608033523001,0.0680998137151302
"[186.14821186451863, -77.71137184390346, 71.19568220339525]",-0.0287608033523001,0.0680998137151302
"[236.12753369472813, -76.27686269051188, 71.09784110169763]",-0.0287608033523001,0.0680998137151302
"[286.1068555249376, -74.84235353712029, 71.0]",-0.0287608033523001,0.0680998137151302
"[336.0861773551471, -73.4078443837287, 70.90215889830237]",-0.0287608033523001,0.0680998137151302
"[386.06549918535654, -71.97333523033711, 70.80431779660475]",-0.0287608033523001,0.0680998137151302
"[109.07357271518467, 218.56636947325995, 46.19568220339525]",-0.0287608033523001,0.0680998137151302
"[159.05289454539417, 220.00087862665154, 46.097841101697625]",-0.0287608033523001,0.0680998137151302
"[209.03221637560364, 221.43538778004313, 46.0]",-0.0287608033523001,0.0680998137151302
"[259.0115382058131, 222.86989693343472, 45.902158898302375]",-0.0287608033523001,0.0680998137151302
"[308.9908600360226, 224.3044060868263, 45.80431779660475]",-0.0287608033523001,0.0680998137151302
"[74.4253404370439, 244.72932037716208, 16.195682203395254]",-0.0287608033523001,0.0680998137151302
"[124.40466226725339, 246.16382953055367, 16.097841101697625]",-0.0287608033523001,0.0680998137151302
"[174.38398409746287, 247.59833868394526, 16.0]",-0.0287608033523001,0.0680998137151302
"[224.36330592767234, 249.03284783733685, 15.902158898302373]",-0.0287608033523001,0.0680998137151302
"[274.3426277578818, 250.46735699072843, 15.804317796604746]",-0.0287608033523001,0.0680998137151302
"[166.34922199129514, 222.10190337919283, 76.19568220339525]",-0.0287608033523001,0.0680998137151302
"[216.32854382150464, 223.53641253258442, 76.09784110169763]",-0.0287608033523001,0.0680998137151302
"[266.3078656517141, 224.970921685976, 76.0]",-0.0287608033523001,0.0680998137151302
"[316.2871874819236, 226.4054308393676, 75.90215889830237]",-0.0287608033523001,0.0680998137151302
"[366.26650931213305, 227.83993999275918, 75.80431779660475]",-0.0287608033523001,0.0680998137151302
"[166.34922199129514, 141.49173032392645, 86.19568220339525]",-0.0287608033523001,0.0680998137151302
"[216.32854382150464, 142.92623947731803, 86.09784110169763]",-0.0287608033523001,0.0680998137151302
"[266.3078656517141, 144.36074863070962, 86.0]",-0.0287608033523001,0.0680998137151302
"[316.2871874819236, 145.7952577841012, 85.90215889830237]",-0.0287608033523001,0.0680998137151302
"[366.26650931213305, 147.2297669374928, 85.80431779660475]",-0.0287608033523001,0.0680998137151302
"[92.10300996670762, 140.78462354273955, 26.195682203395254]",-0.0287608033523001,0.0680998137151302
"[142.08233179691712, 142.21913269613114, 26.097841101697625]",-0.0287608033523001,0.0680998137151302
"[192.0616536271266, 143.65364184952273, 26.0]",-0.0287608033523001,0.0680998137151302
"[242.04097545733606, 145.08815100291432, 25.902158898302375]",-0.0287608033523001,0.0680998137151302
"[292.02029728754553, 146.5226601563059, 25.804317796604746]",-0.0287608033523001,0.0680998137151302
"[125.33702868247528, 220.6876898168195, 59.19568220339525]",-0.0287608033523001,0.0680998137151302
"[175.31635051268478, 222.1221989702111, 59.097841101697625]",-0.0287608033523001,0.0680998137151302
"[225.29567234289425, 223.55670812360268, 59.0]",-0.0287608033523001,0.0680998137151302
"[275.2749941731037, 224.99121727699426, 58.902158898302375]",-0.0287608033523001,0.0680998137151302
"[325.2543160033132, 226.42572643038585, 58.80431779660475]",-0.0287608033523001,0.0680998137151302
