,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1851,38218,14,"[2852.162567376629, 520.12619707991, 57.28756083520854]",0.060256163491950544,0.07794966594789658
1,1878,6230,3,"[2816.745264847512, 359.3189406099518, 8.329855537720706]",-0.03789280736718677,-0.1669980998309323
2,1886,82430,31,"[2825.7044522625256, 62.679558413199075, 37.359177483925755]",0.09320641721653468,0.13734635652344526
3,1939,30619,12,"[2872.4886508377153, 137.6428034880303, 41.76331689473856]",0.0201263499139043,-0.12067285458231854
4,1943,118602,44,"[2962.5167282170623, 307.6080335913391, 54.35431948871014]",0.037323773972192865,0.014778265049106391
5,1966,19939,8,"[2936.0736245548924, 185.2313556346858, 12.12683685239982]",-0.06674108584474789,0.0104415162513265
6,1990,4108,2,"[2960.371957156767, 281.0029211295034, 31.129746835443036]",-0.10464713534960537,0.019961940779755185
7,2057,31204,12,"[3096.3489616715806, 33.73073964876298, 19.81989488527112]",-0.050873633332334016,-0.10020897548399273
8,2062,130083,48,"[3140.2150088789467, 164.0136605090596, 53.981150496221645]",0.10829728020058103,0.003783307532671468
9,2115,3707,2,"[3130.2063663339627, 116.53736174804425, 29.457782573509576]",-0.12049479421668749,0.02545360963063323
10,2189,3574,2,"[3255.6689983212086, 610.3321208729715, 67.00279798545047]",-0.07240348487774832,-0.0656050727812626
11,2243,23874,9,"[3329.7965988104215, 35.09131272514032, 44.06215967160928]",0.1346426749760562,0.1325798372547619
12,2261,38760,15,"[3356.5794891640867, 643.9157894736842, 43.18240454076368]",0.13041975976571027,0.261286205446776
13,2265,35935,14,"[3365.0438569639628, 105.40347850285237, 61.553443717823846]",0.14395734603269866,0.04683962326564524
14,2293,8510,4,"[3424.150411280846, 450.93995299647474, 65.55205640423031]",0.09748858370570135,0.031077675020586677
15,2319,4697,2,"[3445.2940174579517, 682.919523099851, 66.6412603789653]",-0.22212446398109495,0.02494922358474957
16,2340,5449,2,"[3491.4485226647093, 512.8717195815746, 14.413837401358048]",0.42709024596059875,-0.02637630417177695
