,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,909,7392,3,"[1414.2474296536795, 284.5405844155844, 186.7587932900433]",0.04740157850532429,-0.15837145332131855
1,1009,10114,4,"[1412.9047854459166, 335.9024124975282, 164.3886691714455]",-0.009886172453238145,0.05918776577638131
2,1025,4756,2,"[1432.3132884777124, 8.924726661059713, 167.91589571068124]",-0.3219988797599714,0.1711498736797719
3,1029,15081,6,"[1418.8295868974205, 666.6776075857039, 199.33644983754394]",0.040313522703609606,0.06187263423903895
4,1053,89171,33,"[1513.9742292897915, 535.0720750019625, 152.07070684415336]",0.004019298474028384,-0.030301479710896126
5,1073,55250,21,"[1495.0406877828054, 63.25379185520362, 172.99413574660633]",0.007634435283299237,0.17385958803739401
6,1083,26498,10,"[1462.0789870933656, 380.9345233602536, 175.26560495131707]",-0.01380499781689597,0.06487710564617159
7,1102,8421,4,"[1487.6264101650636, 49.92661204132526, 203.8229426433915]",-0.02264180972913717,0.16996408776923608
8,1104,58998,22,"[1553.3498593172649, 171.09842706532424, 158.9258618936235]",0.03232229792912497,0.20701053825409876
9,1113,4259,2,"[1494.6139938952806, 389.11082413712137, 206.7590983799014]",0.022528363508828475,0.041034025655867064
10,1124,66252,25,"[1670.6933677473887, 377.40792730785483, 147.04042142124013]",0.05346345142292749,-0.0033052672541028154
11,1127,34382,13,"[1545.4336862311675, 471.278110639288, 199.0949333953813]",-0.01623499230164932,0.09473144074226582
12,1184,10157,4,"[1613.906862262479, 564.6335532145318, 204.42591316333562]",0.15377084013843834,0.0809793053215721
13,1189,48292,18,"[1647.117907727988, 667.6419903917833, 190.9555412904829]",-0.05452510273570063,0.2048980311521689
14,1204,10490,4,"[1701.4974261201144, 19.383889418493805, 145.6009532888465]",-0.08513258789525857,-1e-10
15,1208,20815,8,"[1660.2060533269278, 220.2085034830651, 199.88354552005765]",0.048266217753628916,0.15946367670272837
16,1223,35564,13,"[1695.6903329209313, 313.37445169272297, 187.07982791587]",0.08156519986220714,0.12873165087967195
17,1263,14848,6,"[1863.9552801724137, 268.07913523706895, 142.03347252155172]",0.10359351719925954,1e-10
18,1270,6564,3,"[1755.013863497867, 18.281230956733697, 205.48796465569774]",-0.07180305971080006,0.12726285891688893
19,1271,21548,8,"[1749.4518284759606, 70.1027473547429, 154.0855763875998]",0.07742408704985161,0.038608204182732524
20,1287,21529,8,"[1772.1649403130662, 405.36374192949046, 197.03739142551908]",0.15820465605820275,0.14854468994734388
21,1307,99727,37,"[1837.072598193067, 555.2181154551927, 185.24964152135328]",0.056239009169115395,0.2131085576618004
22,1312,18720,7,"[1807.2431623931625, 96.44139957264957, 180.01597222222222]",-0.06297560605885585,0.2196398819581423
23,1324,36936,14,"[1846.6947693307343, 178.27122590426683, 169.42300194931775]",0.09401755447121861,0.1434875233942974
24,1330,16722,7,"[1843.451501016625, 66.67396244468365, 200.37543356057887]",0.0220594185967607,0.14873170740354372
25,1378,20456,8,"[1929.354125928823, 260.99506257332814, 183.06232890105593]",0.0991617814823599,0.28165373838563823
26,1406,120872,45,"[2009.1998064067775, 402.0588721953802, 181.98313091534845]",0.08345946591643262,0.2500793881029583
27,1413,32191,12,"[1997.2170793078812, 32.89080798981082, 155.0138548041378]",0.04139493968655714,0.22634865049926192
28,1448,31456,12,"[2075.2150623092575, 605.3986838758901, 152.32944430315362]",0.2408517921197169,-0.022663673185954247
29,1453,20697,8,"[2063.809634246509, 97.82915398366913, 169.6806300430014]",0.11762768509117091,0.30724241679478204
30,1479,14590,6,"[2086.8381768334475, 215.21487320082247, 153.32782727895818]",0.27908258874724917,0.04666196002699365
