,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1911,61686,23,"[2857.5339299030575, 1354.3138799727653, 21.203806374217812]",0.059103438942532574,0.17059881431479887
1,1986,64917,24,"[3014.5657685968235, 1171.440023414514, 15.122294622363942]",0.06498413229419367,0.2005613379924943
2,2046,14527,6,"[3094.6418393336544, 1367.0793006126523, 6.087216906450059]",0.14183554318225972,0.04692491693369183
3,2069,16737,7,"[3068.797633984585, 1304.7381251120273, 27.439206548365895]",0.03003977962241827,0.0986074111100612
4,2078,10459,4,"[3104.8947318099245, 1061.7423271823309, 65.26101921789846]",-0.0845903349214762,-0.026918752301535766
5,2098,37276,14,"[3165.343464964052, 981.0431376757163, 9.71955145401867]",0.07771093213710888,0.034724173851555046
6,2116,39562,15,"[3146.9528840806834, 1361.1266113947727, 56.062736969819525]",-0.061484861030569465,0.078045919941433
7,2166,20054,8,"[3208.5087264386157, 855.8475117183605, 50.3469133339982]",0.012081792726007979,0.08479976339683105
8,2179,6017,3,"[3243.3528336380255, 1194.6077779624397, 2.877679906930364]",0.07342407734530418,0.017196886594562144
9,2184,16020,6,"[3210.137453183521, 1130.7755305867665, 19.97840199750312]",0.01799497738981987,-0.1186005973959976
10,2199,7020,3,"[3230.2018518518516, 795.2762108262108, 65.60356125356125]",-0.034399055921778054,0.09154492057668795
11,2214,211020,77,"[3362.2915600417023, 1287.9479291062457, 42.86127381290873]",-0.0009934272222793666,0.01895894421842622
12,2235,14470,6,"[3294.6748445058743, 939.0803040774015, 62.231582584657914]",-0.04614060053467089,0.11043761664838098
13,2239,19448,8,"[3332.3024475524476, 807.8846153846154, 6.346976552858906]",0.07727116758355777,0.01143219055729217
14,2261,3994,2,"[3361.003505257887, 707.6960440660991, 34.16624937406109]",-0.322263049760058,0.2953377658646984
15,2285,18875,7,"[3363.173774834437, 971.9251920529802, 11.314860927152317]",0.05934527002403081,0.14490154955850457
16,2298,91247,34,"[3441.093131828992, 1041.4658783302466, 40.90877508301643]",0.12961193105408894,-0.11882427479989412
17,2300,18792,7,"[3420.2588867603235, 769.3219987228608, 43.85855683269477]",0.1358269178175554,0.13754184582225212
18,2319,13932,6,"[3471.1910709158774, 744.2683749641114, 62.80254091300603]",0.14033697353968944,0.06878979610950688
19,2332,12906,5,"[3475.9701689136837, 1155.6462110646212, 7.045405237873857]",0.06468790667857408,-0.033328388215804104
