,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1725,7721,3,"[2810.970729180158, 1381.7093640720113, 203.30488278720372]",0.2647892690808848,-0.1301142340394377
1,1845,24653,9,"[2827.3652699468626, 1026.781365351073, 186.44521964872428]",0.21163705257837975,-0.06136380594627533
2,1846,131435,48,"[2904.6467911895616, 1232.6589264655533, 162.03724274356145]",0.23460236600612283,0.05280391802951885
3,1941,11094,5,"[2877.5522805119886, 1057.8683973318912, 201.68280151433208]",0.17839115028808764,0.014786994951830583
4,1946,85937,32,"[2959.148690319653, 835.4065885474242, 177.83473940212016]",0.15477056629946725,0.021751886353543547
5,1951,64530,24,"[2975.5717960638463, 1233.0969006663568, 194.84692391135906]",0.21712165786462873,0.09802955316466869
6,1955,38462,15,"[2932.4628724455306, 872.8651656180126, 151.38583536997555]",0.14659788330659942,0.05759249458822911
7,1981,3140,2,"[2954.487898089172, 760.86974522293, 207.64904458598727]",0.020141103497455293,0.024099430882564353
8,2020,144340,53,"[3115.5635166966886, 1114.2999515033948, 164.99144381321878]",0.17816391043738947,0.13189636474401528
9,2042,21698,8,"[3163.7263803115493, 734.2544474145083, 174.78610931883122]",-0.031133770307704905,0.08537430818672734
10,2052,18484,7,"[3065.558861718243, 931.8307184592079, 202.40472841376325]",0.13654933117208987,0.05562525050260496
11,2058,20664,8,"[3117.3720963995356, 726.8801296941541, 150.607239643825]",0.001650405286248019,0.15904711348521944
12,2132,116777,43,"[3313.07466367521, 976.4482988944741, 171.30762050746296]",0.032607083118006676,0.22796604713473123
13,2154,24302,9,"[3236.710270759608, 867.0762488684059, 170.7008476668587]",0.1666008174115513,0.15382174736472
14,2178,32785,12,"[3226.153179807839, 1171.9231660820496, 197.58057038279702]",0.08920862056966458,0.10297572513182686
15,2186,29758,11,"[3223.852174205256, 771.25777942066, 199.76779353451172]",0.03778570690351084,0.11252952160281336
16,2189,51323,19,"[3464.134481616429, 817.8016288993239, 160.0656820528808]",0.13180173811667242,0.05531622146179757
17,2273,13328,5,"[3428.6499099639855, 748.0901860744298, 164.94800420168067]",-0.01770561987043119,0.13020412756616165
18,2278,38635,15,"[3392.502368318882, 1362.1953668953022, 191.1156723178465]",0.1132156863275391,0.2816911672000506
19,2302,3499,2,"[3442.978279508431, 719.0534438410974, 207.11574735638754]",-0.15253249580483777,0.109816332322205
20,2321,17599,7,"[3471.7189044832094, 1179.1758622649013, 171.3767827717484]",0.015937546275650923,0.09847047232101103
21,2329,3482,2,"[3458.879954049397, 1389.8207926479035, 153.9821941412981]",-0.24205730594739444,0.08956677968882626
