,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,44,4574,2,"[8.086139046786183, 2606.945343244425, 64.68146042850897]",0.5949197287862075,-0.01993535213034065
1,90,2773,2,"[5.717634331049405, 2709.11828344753, 62.78507032095204]",0.5248317660056383,-0.09935322238178995
2,100,31145,12,"[29.29375501685664, 2768.004430887783, 51.399068871407934]",0.052715304090756844,0.03654585912093871
3,136,43929,17,"[120.45384597873841, 2449.2506999931707, 8.262036467936898]",0.3836559688519328,0.07706584023718493
4,193,48211,18,"[193.5546866897596, 2499.475182012404, 48.94385098836365]",0.48636514884887344,0.14927547204029845
5,218,73539,27,"[214.57509620745455, 2689.4506316376346, 21.085791212825846]",0.3424836706487267,0.16755274459919606
6,248,3537,2,"[208.27565733672603, 2594.4614079728585, 40.89878428046367]",0.5883127393269556,0.19264455264058275
7,264,18085,7,"[240.48238871993365, 2680.4890240530826, 49.512690074647494]",0.3861287423989586,0.11508386208773859
8,320,167937,62,"[430.6208280486135, 2537.9906810291955, 37.082096262288836]",0.4782311842885229,0.16755879371514587
9,365,18669,7,"[392.5787669398468, 2340.6830039102256, 40.54962772510579]",0.4014288468440197,0.32007647603115363
10,392,3272,2,"[410.0366748166259, 2338.7802567237163, 60.566625916870414]",0.2467788239114051,-0.04761914640037411
11,400,58833,22,"[561.7848316421056, 2351.7935172437237, 9.243077864463821]",0.21995971414301357,0.02746642098229404
12,409,32420,12,"[459.86088834053055, 2700.3938001233805, 13.171838371375694]",0.3739130057762158,0.3272166113490612
13,444,84646,31,"[544.3720790114122, 2183.563925052572, 52.68233584575763]",0.05946110749647118,0.01907946991309433
14,466,98380,36,"[612.5842346005286, 2362.756413905265, 42.93070746086603]",0.3412392755058293,0.2053799216814949
15,524,25128,10,"[658.9580149633874, 2576.9292024832857, 9.105141674625916]",0.22101700646954286,0.14928954748463302
16,548,19944,8,"[681.683764540714, 2122.72267348576, 11.397663457681508]",0.19982027683047163,0.03029569822370309
17,551,45404,17,"[674.3769711919655, 2521.345321998062, 47.61410888908466]",0.21908383361621672,0.2774647592499099
