,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1846,18490,7,"[2927.87663601947, 1416.3663601946998, 120.72925905895079]",-0.10723092426749009,0.3613629837207542
1,1882,61789,23,"[2891.9971515965626, 1732.37890239363, 78.44587224263219]",0.16292073821333505,0.028444972593631147
2,1887,7551,3,"[2813.3045954178256, 1576.9800026486557, 80.00079459674215]",0.5069129477920057,0.029806970187043078
3,1895,3421,2,"[2807.997076878106, 1722.5822858813212, 135.9567377959661]",0.547831857564798,1e-10
4,1907,25686,10,"[2838.282761037141, 1933.4153624542553, 131.0748267538737]",0.25911484693617864,0.08761824114959893
5,1928,49383,18,"[2852.0606484012715, 2033.0320960654476, 92.42125832776462]",0.23839321847366202,0.06442638028938662
6,1970,37026,14,"[2940.126748771134, 1568.9244044725328, 109.32606816831415]",0.38018404483787294,0.023388042129458695
7,1984,12388,5,"[2954.826202776881, 1526.6944623829513, 134.29996771068778]",0.33122373039856656,0.07583768385400817
8,2006,58129,22,"[3080.972973902871, 1606.12690739562, 75.70104422921433]",0.10632300151856791,0.008755774160178276
9,2014,15393,6,"[3019.2684986682257, 1651.9575781199246, 129.1719612811018]",0.33661043368209786,0.21448779132074805
10,2038,7278,3,"[3033.7366034624897, 2021.7693047540533, 114.6864523220665]",-2.2051969791307733,-1e-10
11,2116,20110,8,"[3265.093833913476, 1468.3147190452512, 72.7650422675286]",-0.010968767298209225,0.006349743119728161
12,2130,42397,16,"[3179.4395122296387, 1570.4523433261788, 104.96629478500837]",0.1906463886812599,-0.06822821677663019
13,2139,18886,7,"[3177.397860849306, 1498.1219421793921, 127.68034522927036]",0.2650908596791607,0.1030769117213687
14,2205,9602,4,"[3232.9166840241614, 1967.5056238283692, 107.74026244532389]",-1.931754063420422,0.06959018267814138
15,2207,12929,5,"[3392.7454559517364, 2054.6623095367004, 75.8638719158481]",0.23976971747250592,0.06627298000110969
16,2209,4129,2,"[3226.381932671349, 2077.784451441027, 93.28893194478081]",0.35146576677494806,0.05118777388158692
17,2212,36830,14,"[3261.433206625034, 1649.0557426011403, 123.64037469454249]",0.0605441878673351,0.23847541578020573
18,2252,74705,28,"[3395.412810387524, 1470.702804363831, 108.99187470718158]",0.00797084782623629,0.22248175953699031
19,2260,4320,2,"[3485.0458333333336, 1851.0326388888889, 73.11736111111111]",0.23628313965752704,0.14681701535090846
20,2294,8932,4,"[3383.902037617555, 2032.3360949395433, 94.90629198387819]",-0.1275550078905925,-0.08364302319264302
21,2309,10639,4,"[3434.0001879875927, 2068.93664818122, 114.46047560860984]",0.2519764285267655,0.027722163138576165
22,2313,43785,16,"[3465.851022039511, 1830.220143884892, 94.61870503597123]",-0.3201466743698841,0.7259310273070136
