,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz,eps_xx,eps_yy,eps_zz,eps_xy,eps_xz,eps_yz,Azimuth,Elevation
0,-0.4239405667206458,-0.04210199684101262,0.12384727258037385,-0.06777364812205308,-0.02693336301333563,0.01990591662790254,-0.22618168966024232,0.06864147361681949,0.1518224595663874,0.024305408054131776,-0.0316423104890491,0.007649323348595064,0.07065752235964513,-0.22561900268684756
1,-1.1714346323836182,-1.800077030701563,-2.3165720801345153,-0.39976728794364214,0.010154069517869319,-0.6576029134473871,-0.022862511611090486,0.0,0.0,0.3337834668753524,-0.18072073126928082,0.0,0.07238379941499322,-0.2236592348449337
2,-1.2839854477845338,-2.0039489292792307,-3.2976073751590684,-0.3997047147875394,-0.4186374311622943,-0.0936489845196399,-0.023280590510027677,-1.1102230246251565e-16,0.0,0.40089264346359493,0.0460713411478881,0.0,0.07146945738223749,-0.22824286335296656
3,-0.3916668710922512,-0.13741199831436743,-0.3617328448747577,0.18471053827251355,-0.04859573748850252,-0.04014670406249711,-0.030464852453633506,4.440892098500626e-16,0.0,0.1523693376791321,-0.027460189618600764,-2.722337297565613e-16,0.07203853565632247,-0.2279828720073815
4,-0.7550621304403243,-0.660181577958833,-1.121683441888667,0.1737780403999096,-0.0473969083569164,-0.016424383142439936,0.1286937761986836,0.0,0.0,0.27805928765346777,-0.0030492960360230907,0.0,0.06867387204195471,-0.23120036639370556
5,-0.7523986821846776,-0.5321536169034848,-0.9908141298204957,0.20383362480400818,-0.10262867125884907,-0.13792244613552934,0.0949186795919299,0.0,0.0,0.26061454814540985,-0.06638915136651367,0.0,0.06875595826519194,-0.2298608684372005
6,-1.2878820205024064,-1.1859460230962624,-1.9992630259234878,-0.12241459758627221,-0.1909228312724804,-0.18088146634261465,0.1232676359105277,9.103828801926284e-15,0.0,0.36007292871411184,-0.05037472850218404,-6.38378239159465e-16,0.07440617737389162,-0.2231333857771249
7,-0.4328634480371349,0.01133073390341267,-0.10090353701995293,0.10288379729428848,-0.016555451577661293,-0.03703951057201985,-0.14364243725410858,0.070937416179778,0.10415575331199933,0.1355424982296896,-0.01573927657596296,-0.004161517329711793,0.07487478845408535,-0.22063383217742366
8,-0.9129284997339682,-0.4661551029370536,-1.0095466154842985,-0.05925672301536494,-0.05774149268029763,-0.08378098293412996,-0.2153759679166899,0.20334699366253894,0.1316750420171019,0.1631993273055068,-0.055481885045606284,0.019617790391923358,0.06785929118503825,-0.2297551912306384
9,-0.7777746034593486,-0.5620821947041524,-0.7136339006865974,-0.054746178884805055,-0.04529273907524414,-0.13708398782544085,-0.19797187036378383,0.1881170318709321,0.1592104526839928,0.13933290949619886,-0.030197228673206983,-0.02347652427654116,0.07404168727533716,-0.2260650708851054
10,-0.3680400589546379,-0.1287826195127454,-0.19788529919442854,0.24628257250122523,0.07910356497595827,0.15406467855323833,-0.016078993441557554,-0.017548965928506854,0.07903867477930315,0.1698785456200191,0.05953872284551069,0.021267476021420605,0.06569280517579679,-0.2314186750932833
11,-0.4143501159141152,-0.16105817570687178,-0.3902818703323345,0.19240463153282666,-0.02837442870071545,0.002197136092910758,-0.032860510845026225,0.0,0.0,0.15740234878525414,-0.0021414579755594976,0.0,0.06363981508211487,-0.23229758080231178
12,-0.4791517394046853,0.0977244745715046,-0.06580473753099528,0.08044567137481856,-0.04594129225348209,0.07745120426227817,-0.16110561519318084,0.09091312704530807,0.12103683938873533,0.1307820387826765,-0.005718687312715633,0.022439739274881007,0.06456799336782028,-0.23350650571814882
13,-0.9605055753728833,-0.7052148801609037,-1.4568826034392552,0.07994709558661647,-0.14747940977458635,0.15000117524208798,-0.013886605915882588,8.881784197001252e-16,4.440892098500626e-16,0.31670936918596754,0.07200797474742164,9.34602735379667e-16,0.06178024798715787,-0.2350676424089615
14,-0.34205822123041363,-0.14339826970805258,-0.21533983627771913,0.11146924566897773,-0.19193680044055172,-0.10010972687864989,-0.017276168861298458,0.00015486953893395494,0.06839255541434242,0.1351046616141251,-0.12174284053007377,0.006173594714933856,0.06417432996518321,-0.24191065032049733
15,-0.7994590375825589,-0.7332314348414865,-1.09412481236246,-0.01721108664419423,-0.09963755219152659,-0.3663453190470267,-0.003576300759339568,0.0,0.0,0.25469826627903536,-0.15860232060872245,0.0,0.07638442837589746,-0.21887558516008876
16,-0.43119813215431485,-0.0036070783719075166,-0.09454953880729947,0.04596675860919078,-0.05942468928422611,-0.062345353735197714,-0.1588782336058383,0.08058487285704663,0.10420805714462922,0.11569528782308898,-0.05026936448285439,-0.005478891494562339,0.07601963847379492,-0.21369760315035027
17,-0.4130262051205472,-0.1561577890498772,-0.3753183916519877,0.15246040079499576,-0.0825264455337487,-0.07114777188549115,-0.03769579614469126,0.0,0.0,0.14607589670573504,-0.0533218187761764,0.0,0.07635935920008007,-0.22051207696708722
18,-0.3916411320052484,0.021302397928889917,0.15870952360018745,-0.08366353010731833,-0.08960835393094167,0.01964333448901595,-0.21591376701450693,0.06232141710240946,0.12282485288517209,0.02213243762811489,-0.06615528728328651,0.015290036181119501,0.0761928966062465,-0.20730341385833814
19,-0.4583460058212917,0.1432530109627281,-0.08382980160526983,0.12114626380596748,-0.002932047007981997,0.14638247835459947,-0.12431285735268593,0.078286435758667,0.08598455351002898,0.12480691664817885,0.005528224727946569,0.04432122600545804,0.06477697343229995,-0.23892778415999716
