,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,968,27348,10,"[1423.4527570571888, 403.94730876115256, 262.6947125932426]",0.11703623746442084,-0.2707784222765293
1,1029,11220,5,"[1423.2891265597148, 647.6503565062388, 214.3132798573975]",0.0660630821241349,-0.08493657230181688
2,1042,11529,5,"[1427.8143811258565, 23.187960794518172, 227.76043021944662]",0.06870938586107518,0.16340806192891094
3,1056,25159,10,"[1445.1947613180173, 591.7787272944075, 238.15235104733893]",-0.0981124994214024,0.18882591486758532
4,1058,29681,11,"[1439.2155250833866, 306.20902260705503, 221.629459923857]",0.060229465548698125,0.07181867660851447
5,1065,77925,29,"[1511.724170676933, 147.48818735964068, 265.22451074751365]",-0.00247352573708025,-0.07131272122443125
6,1086,10375,4,"[1455.1956626506023, 472.4117590361446, 269.0147469879518]",-0.0013291404501118709,-0.14357072150558994
7,1093,9338,4,"[1459.663739558792, 106.2584065110302, 232.42589419575927]",0.08247123849809658,0.05286571441205128
8,1102,3626,2,"[1507.2528957528957, 62.77137341423056, 211.91643684500826]",-0.034093443726684804,0.038713928278000735
9,1105,10352,4,"[1486.7030525502319, 540.7698995363215, 264.3414799072643]",0.007726382864133614,0.06523390743786209
10,1113,40859,15,"[1559.9182799383245, 401.4470985584571, 227.71367385398565]",-0.14417197686583932,0.22759831573705752
11,1127,5209,2,"[1576.6267997696295, 483.71107698214627, 211.4066039546938]",0.0318855825924344,0.03615281946793689
12,1134,17520,7,"[1539.0751141552512, 654.572203196347, 253.10947488584475]",-0.250234345385179,0.18196426549657035
13,1157,28209,11,"[1608.7425644297919, 162.80704739622107, 220.38399092488214]",-0.04113957270318611,0.10331726677145538
14,1180,11168,5,"[1601.4556769340975, 285.606643982808, 269.52936962750715]",0.052813872007952595,-0.0799351356357135
15,1184,13060,5,"[1633.459571209801, 564.47067381317, 217.0833843797856]",0.017664292593953093,0.13964034880248363
16,1187,6336,3,"[1666.0948547979797, 375.7717803030303, 277.61916035353534]",0.0036510611739130616,1e-10
17,1189,73936,27,"[1734.072400454447, 645.3301639255573, 241.08276076606796]",0.09371626682120549,0.3382879857240859
18,1190,15437,6,"[1625.5296365874199, 674.4839670920516, 272.0796139146207]",-0.07540070562201524,0.1370696421101325
19,1199,12015,5,"[1635.275239284228, 373.8128173116937, 263.0130669995839]",0.005863268698219501,0.06827885448689756
20,1203,21035,8,"[1685.0468267173758, 22.839790824815783, 245.48576182552887]",-0.15076397349119625,0.15067703930213766
21,1208,24643,9,"[1711.585927038104, 221.04216207442275, 221.33185894574524]",0.012083811471749797,0.17280070050487073
22,1231,17007,7,"[1696.2940553889575, 496.88945728229555, 248.02610689716]",-0.01860088749431145,0.11692282414191031
23,1255,11554,5,"[1725.8298424787952, 93.08213605677687, 264.84144019387224]",0.08166556307735252,-0.21239624046814165
24,1270,17524,7,"[1776.9334056151563, 26.288575667655785, 217.9573156813513]",-0.0810266505320937,0.12724666064780493
25,1283,11711,5,"[1757.4549568781488, 200.81086158312698, 255.25787720946118]",0.049099305420869196,-0.05181198765822153
26,1285,19588,8,"[1800.5095977128854, 193.94113743108025, 274.49479273024303]",0.0109497068916203,-0.024351459151708745
27,1304,22172,9,"[1794.2955529496662, 519.5146130254375, 269.41178062421073]",-0.05784548209441625,0.05637934609018653
28,1307,146417,54,"[1936.4720421808943, 528.066816011802, 241.94823005525313]",0.1595795060782909,0.2737831947876592
29,1328,16987,7,"[1837.6093483251898, 348.08482957555776, 232.9765114499323]",-0.023412994649468125,0.1265540702922181
30,1330,2978,2,"[1875.6343183344527, 68.39959704499664, 211.5732034922767]",0.09733699803193767,0.04312401951752675
31,1364,12556,5,"[1908.6593660401402, 73.69488690665817, 242.35823510672188]",-0.031035193843074096,0.10773621616768626
32,1369,23892,9,"[1943.7947848652268, 30.75129750544115, 266.3533400301356]",0.05414480151161341,0.05603074855648866
33,1370,2995,2,"[1898.9031719532554, 99.29215358931553, 220.86176961602672]",-0.05709245896496165,0.0974684487222452
34,1375,33251,13,"[1933.3025773660943, 339.1029442723527, 261.661303419446]",-0.019397698442744665,0.2684106427667313
35,1406,52977,20,"[2058.639824829643, 347.7664458161089, 224.8117296185137]",0.23507423204050976,-0.006398191710917039
36,1411,15312,6,"[1980.7801071055383, 198.26018808777428, 217.64439655172413]",0.00441680139143634,0.08846200308586596
37,1451,29438,11,"[2072.9995244242136, 173.66655343433658, 249.41796317684626]",0.00043111433832038193,-0.0973181749967102
