,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,956,117008,43,"[1452.1904228770682, 1033.518443183372, 244.28459592506496]",0.21412475442834272,0.22236399950953833
1,1029,16831,7,"[1487.4662230408176, 740.7484403778742, 218.36717960905472]",0.011403061928003182,0.14781155492342987
2,1075,22555,9,"[1453.5676790068721, 850.6173797384172, 269.151452006207]",0.04903569013896893,0.14493613801909092
3,1085,3284,2,"[1441.6866626065773, 916.7737515225335, 263.35962241169307]",0.14883205081904766,0.04422037108907223
4,1097,122108,45,"[1508.0854079994758, 1325.6220067481245, 241.04060340026862]",0.11151706803330612,0.14248563793250396
5,1108,136139,50,"[1611.2052901813588, 863.6965087153571, 242.49870353094997]",0.2161054057881626,0.32472782755256285
6,1114,12951,5,"[1553.630607675083, 1364.1494093120223, 275.235657478187]",-0.008732254731235956,-0.020579085928809228
7,1189,79965,30,"[1797.3840930407052, 733.1464390670918, 244.70070655911962]",0.06432387550530866,0.37724353121876986
8,1190,4573,2,"[1643.1716597419636, 707.854362562869, 267.57620817843866]",-0.3738896941450292,0.27042604938056514
9,1191,172749,63,"[1698.5258554318693, 1205.1167763633944, 235.3187688496026]",0.07243713105232157,0.05623949319846284
10,1224,24345,9,"[1716.7591702608338, 1191.9544464982541, 273.76520846169643]",0.06167599135696781,-0.015387868131960912
11,1273,6858,3,"[1763.7793817439488, 1310.5306211723534, 212.2389909594634]",-0.03554659543502213,1e-10
12,1299,166662,61,"[1858.5645438072265, 1036.8659442464389, 234.12738956690788]",0.0936277014266564,0.08144620597473631
13,1303,45331,17,"[1795.717875184752, 1356.497584434493, 261.8938695374027]",0.07565759919474248,-0.09245773544118945
14,1331,30808,12,"[1865.973156323033, 1007.3775318099194, 272.3057971955336]",0.05794302716568552,-0.05848374613480388
15,1389,49920,19,"[1960.6009014423075, 1191.6169871794873, 260.75606971153843]",0.04760919168870412,-0.2336748799481853
16,1391,15935,6,"[1971.1644807028554, 816.6773768434264, 212.9742704737998]",0.041170614398419264,1e-10
17,1405,159304,59,"[2019.522008235826, 850.5156618791744, 245.23091698890173]",0.10033270541291477,-0.06248117188705026
18,1415,28349,11,"[1992.3960986278175, 1312.161804649194, 218.6447493738756]",0.14100755624567876,0.07956946239092978
19,1426,29734,11,"[2013.7221699065044, 1315.326225869375, 266.58882087845564]",0.18259585897550362,-0.2670478249217805
20,1449,11982,5,"[2044.0432315139376, 1386.394842263395, 269.0633450175263]",-0.22030395685107432,0.04724020859997728
21,1477,9110,4,"[2089.1416026344677, 980.1217343578485, 270.1251372118551]",0.48629783946456573,-0.43121541661840046
