,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz,eps_xx,eps_yy,eps_zz,eps_xy,eps_xz,eps_yz,Azimuth,Elevation
0,-7.555125718451999e-14,-6.683787772169646e-14,-4.9271226237897195e-14,-4.323376752838036e-14,2.5226537115040926e-14,7.970860983542722e-16,-2.9753977059954195e-14,0.0,0.0,1.7418934203485244e-14,1.259311887401787e-14,-1.668857832684139e-29,0.0,0.0
1,-2.998230028474137e-12,-7.220414036514352e-14,-7.220414036499136e-14,-5.216113905258801e-13,-2.560165321848661e-13,1.2840924114589027e-25,4.1944225870338414e-13,0.0,0.0,1.0022591434245643e-14,-1.2800826609281684e-13,0.0,0.2398676836313523,0.15901744619578853
2,-1.2846971994322878e-13,-7.648062419114967e-13,1.334213193592339e-13,-2.83968420550762e-13,-3.261896203203578e-13,-3.5879533735028534e-13,-2.786659791809143e-14,-5.562217353372034e-14,9.547918011776346e-14,-7.344920233850306e-14,-7.196413692896762e-14,9.648428252542635e-14,0.0,0.0
3,-1.8704668546923186e-13,6.970909669726354e-14,-7.015959993198042e-14,-7.419796931392612e-14,5.591225283313128e-14,-1.5272033694668516e-14,-8.504308368628699e-14,6.639133687258436e-14,-1.8207657603852567e-14,-2.4303779621510292e-14,2.0298766825625882e-14,-1.6169521876329645e-14,0.0,0.0
4,4.5641513816212783e-14,5.131504773938982e-15,4.8281161943005446e-14,9.106058606560972e-15,1.9332388647467266e-14,-8.993807333718334e-14,9.636735853746359e-14,6.217248937900877e-15,3.6193270602780103e-14,-2.687875906164997e-14,-5.531265965997267e-14,3.614902627561462e-14,0.23986768363135227,0.15901744619578848
5,3.814237020215123e-14,7.076031156284689e-13,-2.0404460826705624e-13,-3.4922138743342215e-13,-6.465520677888273e-14,-2.828725183380771e-13,2.799982468104645e-13,1.4410694859634532e-13,-2.475797344914099e-14,-2.3988972962376216e-13,1.7786861352112837e-13,-8.290705313836406e-14,0.0,0.0
6,-2.668582453682813e-13,-6.1661780437195895e-15,-6.002024613338123e-14,4.423009642783613e-15,-4.0933584162134974e-14,-6.209279256684931e-27,-2.8277380437202737e-13,0.0,0.0,7.363427540746636e-14,-2.046679208107295e-14,0.0,0.0,0.0
7,-9.075573581834391e-14,-5.992021150146487e-14,-5.5828179134418415e-14,-2.218161694742878e-14,5.936498333037926e-14,6.944708115310212e-14,-6.772360450213455e-15,4.1744385725905886e-14,-1.2434497875801753e-14,1.1040720321142765e-14,1.1732258244164603e-14,-3.982760094042678e-16,0.0,0.0
8,-8.133583198247472e-14,-2.26199553048574e-15,-4.8513131057130024e-14,-1.3386677847268366e-14,1.2868354727527686e-14,-1.405097771054651e-15,2.1094237467877974e-14,0.0,0.0,1.1667963652542801e-14,7.180935876915785e-15,0.0,0.0,0.0
9,-1.5478561777925462e-12,-1.1640391104799156e-14,-9.74075927768453e-14,1.5155687864182057e-13,-4.5246884495603774e-13,1.957454144390575e-14,2.391420395042587e-13,0.0,0.0,4.528645193569044e-14,-7.94162037084177e-14,-1.4136387421560532e-27,0.0,0.0
10,-1.145281778084517e-14,2.9800815392819936e-15,2.9800815392818193e-15,9.737021711263081e-15,-2.7695761814369427e-15,-5.393484681929854e-29,-7.216449660063518e-15,0.0,0.0,4.8685108556315965e-15,-1.3847880907184871e-15,0.0,0.0,0.0
11,-8.461467261570669e-14,2.864447982040801e-14,-2.0504053891711206e-13,-6.264516493848041e-15,7.864771057868876e-14,6.225263852003814e-14,-2.6867397195928788e-14,2.8199664825478976e-14,2.9976021664879227e-14,-1.6475810206195966e-14,-2.7844136697233687e-14,5.174357120851882e-14,0.0,0.0
12,2.5753764058744226e-14,-1.1492735886609297e-14,-3.5780208065914125e-14,4.723009076742262e-16,-1.0542747277455022e-14,8.251704404916464e-15,-2.220446049250313e-15,0.0,0.0,1.793972720200596e-14,-4.769899854254039e-15,-4.7649814737975215e-29,0.0,0.0
13,1.6831219669454347e-14,2.3806339467118647e-14,-2.510278991081385e-13,-3.6517431036605324e-14,4.949567900740482e-14,-9.096448763146935e-14,-5.040412531798211e-14,-5.0182080713057076e-14,-1.6986412276764895e-14,5.969792616454558e-14,6.681565984066412e-14,-3.022455433269222e-14,0.0,0.0
