,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1489,40560,15,"[2118.4346893491124, 661.0660749506903, 48.91602564102564]",0.31913777747151745,0.14911480194877771
1,1511,5375,2,"[2151.843534883721, 683.8798139534883, 4.886139534883721]",0.24032103764865972,0.1787842248006679
2,1576,5236,2,"[2288.679335370512, 518.7765469824293, 67.3475935828877]",-0.015102527483213501,-0.04671869358096846
3,1600,3168,2,"[2339.160984848485, 579.8434343434343, 67.20328282828282]",0.2144707235995552,-0.06571967502740786
4,1622,54233,20,"[2343.3879741117034, 571.7229546586027, 42.92181881880036]",0.3338087339335387,-0.025358801479604513
5,1648,39045,15,"[2391.3471635292613, 672.723139966705, 53.24704827762838]",-0.02772859234948099,-0.043211340561636495
6,1690,31620,12,"[2476.3956989247313, 377.6681530676787, 60.714073371283995]",0.02347123574214454,-0.0955213476261049
7,1691,9698,4,"[2456.679521550835, 661.5606310579501, 7.732831511651887]",0.015223451822036565,-0.015414747436366068
8,1709,52221,20,"[2501.4918710863444, 412.8690756592176, 26.920587503111776]",-0.16051254458378267,-0.22542035608092187
9,1727,20355,8,"[2532.0503561778432, 456.4087939081307, 52.55214934905429]",-0.03893282737012605,-0.15040127661535238
10,1758,83055,31,"[2612.144217687075, 581.1947986274156, 50.439407621455665]",0.018217599505835673,-0.07763284440815978
11,1761,4444,2,"[2676.0108010801077, 668.4322682268227, 67.73154815481548]",0.05097224319806881,-0.012632643297160882
12,1777,10193,4,"[2599.1115471401945, 498.5987442362406, 17.52791131168449]",-0.16390567678448847,1e-10
13,1790,102962,38,"[2644.269575183077, 220.4898991861075, 38.47205765233775]",-0.06283732188290041,-0.38337466440077256
14,1806,14566,6,"[2670.633530138679, 524.9682823012495, 6.14169984896334]",-0.181991184197196,0.07938745323889569
15,1837,20156,8,"[2691.864556459615, 286.8456538995832, 52.180839452272274]",-0.03737804636052827,0.08396447589922634
16,1851,62751,23,"[2746.527704737773, 398.4157702666093, 51.37355579990757]",0.025607477447094983,0.07035392866824954
17,1871,10764,4,"[2739.6650873281305, 326.31846897064287, 22.0752508361204]",-0.032353331052484634,1e-10
18,1878,12447,5,"[2771.051257331084, 331.0537478910581, 6.580541495942797]",-0.18692005612574444,0.034051637146008173
19,1886,31901,12,"[2789.6523619949216, 36.02852575154384, 30.862418106015486]",0.21440766687799082,-0.9143730038418543
