,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,554,4301,2,"[728.5352243664264, 3022.915368518949, 1.9551267147175075]",0.25457493534890047,0.055196851745624394
1,581,45814,17,"[790.2944733051032, 3354.727877941241, 13.540991836556511]",0.15162117118358862,0.10840775687321284
2,591,3943,2,"[734.018006593964, 3125.8437737763124, 67.22597007354805]",-0.5236762797504173,1e-10
3,595,21719,8,"[744.5457894009853, 3259.4219807541785, 18.07081357336894]",0.18640891699860615,0.11990514725387161
4,614,43671,16,"[774.956698953539, 3197.394769984658, 57.784044331478555]",0.2182706415527881,0.14840284338183937
5,619,24619,9,"[788.4968520248589, 3258.851578049474, 46.899102319346845]",0.12766779612969809,0.23844693258651406
6,666,33790,13,"[840.2139390352175, 3456.506185261912, 53.602219591595144]",0.11618489606660863,0.06948683515663284
7,668,2923,2,"[827.1751625042764, 3362.0153951419775, 67.21450564488539]",0.18475971784184947,-0.025055467220444615
8,717,18911,7,"[916.6186346570779, 3091.6341811644015, 7.146369837660621]",0.18383703748147373,0.14216515839096905
9,734,25456,10,"[977.5779384035197, 3201.497917976116, 8.629596165933375]",0.1981125001631368,0.06740216402855811
10,742,34292,13,"[957.1287472296746, 3086.5489618569927, 35.66446984719468]",0.10283894396823122,0.20161984788788115
11,743,53328,20,"[959.9300180018001, 3038.5799392439244, 57.16471647164717]",0.20951601807340892,0.12528206340859477
12,785,87738,32,"[1037.3858533360687, 3373.1067610385467, 29.620939615673937]",0.1507267864527772,-0.051866582956085504
13,797,31248,12,"[1039.9990719406042, 3245.138216845878, 62.67351510496672]",0.1526175080191502,0.06577257060665034
14,841,102934,38,"[1114.807274564284, 2882.8832747197234, 41.366428973905606]",0.12851807015729963,0.47999672215828193
15,863,8619,4,"[1137.2401670727463, 3020.084348532312, 3.294697760761109]",0.07743396374370086,0.059816460217016136
16,876,22699,9,"[1128.5603771091237, 3464.397198114454, 55.572139741838846]",0.030318247476613852,0.10693184414548032
17,897,75961,28,"[1194.6844170034624, 3205.9279367043614, 15.764102631613591]",0.12207073899243992,-0.04915238577678094
18,910,77232,29,"[1230.9665423658587, 3097.107325978869, 57.61835767557489]",0.09949727011489046,0.1025849232096734
19,957,33170,13,"[1305.5602351522462, 3409.4953873982513, 15.35827555019596]",0.12965660735298676,0.19019600691358038
20,973,29954,11,"[1326.7598651265273, 3005.13637577619, 4.708052346931963]",0.18155615608716297,0.006531764770966255
21,978,72879,27,"[1333.668546494875, 3348.5416512301213, 49.332153295187915]",0.1566859103218836,0.04946453694061553
22,997,83279,31,"[1354.9084523109068, 2892.935013628886, 43.25301696706252]",0.1169130337340981,-0.015927246504733285
