,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,3,31971,12,"[65.01882956429264, 223.29276531856996, 20.716430515154357]",0.21307122297246084,0.12501926757101878
1,71,73788,27,"[50.3254458719575, 543.2788529300158, 13.214845232287093]",0.3477335537250485,0.07060021854243421
2,107,23178,9,"[56.911856070411595, 308.6692984726896, 64.15959099145742]",0.26525784893971815,0.037669742706833216
3,126,3373,2,"[67.5727838719241, 675.8668840794545, 2.238067002668248]",0.25011981216628965,0.10928048968859695
4,132,26494,10,"[93.25598248660074, 58.72004982260135, 45.643843889182456]",0.28187849462375686,0.10047766802465495
5,149,8292,4,"[100.18921852387844, 328.82332368548, 42.28762662807525]",0.38490646512622967,0.2103368559040283
6,171,20419,8,"[215.6744698565062, 98.29232577501347, 8.11543170576424]",0.1904104531132648,0.130710384900738
7,215,80642,30,"[220.53608541454824, 181.93069368319237, 56.13376404355051]",0.12556077281608297,0.028319312342707778
8,226,60629,23,"[249.50406571112833, 435.23092909333815, 9.109139190816276]",0.3101186205454569,0.021840566853871275
9,260,85230,32,"[309.1468497008096, 590.2344127654582, 55.143869529508386]",0.14172518655311647,-0.024592225608186566
10,276,16229,6,"[252.56429847803315, 183.01990264341612, 27.172037710271734]",0.09635435254754626,0.11422437078741107
11,304,52145,20,"[288.7819925208553, 629.7312302234154, 13.612867964330233]",0.35828098813559867,-0.13215339944540438
12,340,102856,38,"[419.43833125923624, 72.44883137590418, 49.926013066811855]",0.12463745725008417,0.14129604325585465
13,364,3183,2,"[360.732013823437, 693.559849198869, 38.91517436380773]",-0.635199740363885,0.4153699688324599
14,366,36934,14,"[438.36183462392376, 296.3995776249526, 5.95822277576217]",0.30380355141654725,0.006540310126140249
15,375,87431,32,"[483.9816083540163, 446.7560590637188, 54.836911392984184]",0.14182819109714587,-0.004733269261295132
16,402,12211,5,"[431.21513389566786, 64.61575628531652, 13.962902301203833]",0.31523978493604465,0.21369894598041866
17,422,67285,25,"[496.3767258675782, 520.9223452478265, 10.758341383666494]",0.32279265478901537,-0.0681144165308496
18,465,47756,18,"[603.374110059469, 239.19168272049586, 56.7445975374822]",0.010407200560273682,-0.017379098252750233
19,477,78529,29,"[583.708171503521, 637.4986183448153, 43.26518865641992]",0.20142778745539058,0.1084803745087491
20,482,4648,2,"[611.5998278829604, 6.365318416523236, 25.15963855421687]",-0.612913637276685,0.4821876643595963
21,513,14542,6,"[641.0284004951176, 156.07406133956815, 3.338192820794939]",0.3683521400824044,0.010614885126685823
22,536,34720,13,"[668.8408410138248, 331.63358294930873, 51.49913594470046]",0.12188638697666718,0.20649432044891258
