,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,27,6212,3,"[13.921281390856407, 1309.1522858982614, 76.87846104314231]",0.3551913194796958,-0.04648939852691258
1,91,15315,6,"[13.656023506366308, 1382.8987267384916, 125.29454782892589]",0.1503253934458878,0.23331852601088382
2,112,7371,3,"[41.96038529371863, 1384.4721204721204, 87.95753629086963]",0.056422972668874784,-0.11242740593678936
3,119,46758,18,"[80.53988622267848, 966.9927926771888, 100.78358783523674]",0.052654362805011116,-0.06927232965381419
4,143,14485,6,"[98.81511908871246, 973.8410769761822, 75.18881601656886]",0.20129486362379737,-0.1223241873082664
5,148,81062,30,"[163.64060842318224, 1179.1520071056723, 124.28975352199551]",0.18717727047687013,0.03404790461487814
6,205,18718,7,"[163.33144566727213, 1168.2251843145636, 99.42547280692382]",0.1693797426734855,-0.15079454972983167
7,209,23378,9,"[172.68833946445375, 1137.1581401317478, 78.97471982205492]",0.08920560944297498,-0.14212940456993606
8,262,5478,2,"[222.78587075575027, 1233.3722161372764, 83.57940854326397]",0.2919488192011336,0.023248718423343674
9,277,28355,11,"[262.55450537824015, 1347.6116734262037, 128.05455827896316]",0.1317213420775046,0.022551970126484196
10,279,12693,5,"[254.58386512250846, 1319.3088316394865, 74.87544315764595]",0.22729846840244075,-0.06886788153974416
11,280,4255,2,"[244.64112808460635, 1387.2737955346652, 94.11750881316098]",-0.2993305120852232,-0.2471427219282468
12,284,67098,25,"[278.3118274762288, 845.9314435601657, 101.39042892485618]",0.18413877911048673,0.036125536838192605
13,309,109860,41,"[346.97888221372654, 1037.1360549790643, 120.16090478791189]",0.24370603058510673,0.02324381072427351
14,348,37097,14,"[360.17543197563145, 999.1435156481657, 80.02261638407418]",0.06386249508435712,-0.14433158688392003
15,384,4406,2,"[404.2625964593736, 1083.7893781207445, 81.37153881071266]",0.25498337146548977,-0.12692308030052493
16,404,20402,8,"[439.5534261346927, 1187.5624448583471, 131.26654249583373]",0.1138036529073704,0.05513559619858908
17,410,22066,9,"[443.63414302546903, 1191.0068884256323, 78.47634369618417]",0.11940869872205809,-0.08949999689172587
18,415,86904,32,"[498.17750621375313, 1337.883503636196, 100.64261714075302]",0.19718958209323048,0.18393887678799087
19,424,4516,2,"[504.8297165633304, 1325.9980070859167, 137.11182462356066]",0.11619480038463721,0.015963850264955323
20,489,10104,4,"[577.9177553444181, 1005.3260095011876, 99.77098178939033]",0.13382307101302415,-0.12398096912801664
21,505,3863,2,"[600.7851410820606, 776.450168263008, 130.58710846492363]",-0.5539098619006034,0.15660327638553975
22,517,11325,5,"[634.4569536423841, 1057.4399116997793, 72.30631346578366]",0.18425997847004913,0.02389063643855665
23,538,14992,6,"[653.5733057630737, 1155.8510538954108, 79.79342315901815]",0.1265043252788982,-0.19554260310559235
