,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,420,6713,3,"[705.620288991509, 481.0549679725905, 229.140771637122]",0.3542540840327924,-0.7047924050381063
1,494,123592,46,"[781.1718881481002, 253.89763900576088, 234.03405560230436]",-0.16364069463571715,0.17439485864450105
2,608,137386,51,"[913.1435153509092, 68.10739085496338, 236.430968220925]",-0.12228697855658664,0.10730883233662429
3,615,62221,23,"[794.2194435962135, 607.4575464875203, 226.25748541489207]",-0.02601185038944473,-0.015549557783980747
4,707,68718,26,"[932.400360895253, 431.40605081638, 229.19888529933934]",-0.022163341207527328,-0.035508775180603636
5,735,51518,19,"[985.6694553359991, 613.3827011918164, 271.20769439807447]",0.05051030687281731,0.014639025469488242
6,777,4405,2,"[985.08876276958, 158.51645856980704, 213.6245175936436]",0.020555484225768972,0.02464054996854534
7,790,15616,6,"[1019.311219262295, 581.410412397541, 214.95331711065575]",0.3218515458817478,0.13306651898412528
8,805,74698,28,"[1064.846957080511, 250.47444376020778, 234.25521432970092]",-0.0306002541174137,-0.08431177324828135
9,856,92459,34,"[1201.2995598048865, 508.7233692771931, 266.549768005278]",0.05074081696573494,-0.07999333412637345
10,882,15810,6,"[1166.0791271347248, 632.8644528779254, 214.02567994939912]",0.08154715790398048,0.0177863466939777
11,890,10321,4,"[1143.2634434647805, 373.79362464877437, 222.93178955527566]",0.10405456338389381,0.052395092054667886
12,901,8862,4,"[1164.4644549763034, 441.1837057097721, 228.3496953283683]",0.11510954722194838,-0.10871896887230441
13,906,79507,29,"[1221.0582087111827, 92.90951740098356, 239.16617404756815]",0.04068337743380432,-0.053544534122541204
14,916,3891,2,"[1199.0896941660242, 379.12567463377025, 212.6401953225392]",-0.07359604716698073,0.0431471852425718
15,918,5290,2,"[1179.03213610586, 62.84196597353497, 219.88941398865785]",-0.01471311395110395,0.10795329480909355
16,963,33356,13,"[1289.564366230963, 465.17981772394774, 220.6086161410241]",-0.057228274293895105,0.06145865039403794
17,968,54995,21,"[1334.5249931811982, 300.6929357214292, 267.50942812983]",0.0005927937643858258,-0.17159564166611124
18,987,9415,4,"[1303.0293149229951, 672.7049389272438, 269.1148167817313]",0.10522759290006618,0.12930613961031592
19,991,9075,4,"[1306.44826446281, 271.1364187327824, 233.90457300275483]",0.08749109932643721,0.03660494598071639
20,1001,4142,2,"[1348.2510864316755, 214.03307580878803, 212.9268469338484]",-0.03280737079230364,0.10932444416432965
21,1029,11795,5,"[1378.5723611699873, 598.708435777872, 214.85731242051716]",0.11718991335417982,1e-10
