,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1448,28143,11,"[2119.484809721778, 641.5813168461074, 163.36570372739226]",0.16684579506628966,-0.25751484170046074
1,1479,132066,49,"[2166.291384610725, 225.86152378356277, 182.7451122923387]",0.15503608072711692,0.19533981432881714
2,1486,10742,4,"[2119.3049711413146, 28.89070936510892, 202.8127909141687]",0.10702662877458521,0.0979834108161505
3,1492,36048,14,"[2134.5628883710606, 659.2992676431425, 196.15839991122948]",-0.05099318767031291,0.04610815134703215
4,1562,18116,7,"[2256.1213292117463, 452.34218370501213, 146.21533451092955]",0.14486964917347467,-0.0247501606619388
5,1579,109268,40,"[2325.0657923637295, 88.18879269319471, 166.4718490317385]",-0.0073079544522541545,0.16624965803426942
6,1583,32063,12,"[2294.5334497707636, 480.30876711474286, 161.89916726444812]",0.1252071012426089,-0.019966630357461043
7,1589,134921,50,"[2353.7376909450713, 587.7784110701818, 185.64359884673252]",0.2548833667235018,0.03463340821166326
8,1600,19213,8,"[2362.568104928954, 621.5847603185343, 143.4533909332223]",0.17664163880517386,-0.022410973827855576
9,1652,44849,17,"[2407.802470512163, 127.39965216615755, 195.95179379696316]",0.12968659959275353,0.1440082586104831
10,1674,3616,2,"[2510.810011061947, 5.607024336283186, 145.81305309734512]",-0.4923986861535814,0.29765421075035065
11,1678,58574,22,"[2503.2111004882713, 386.8431385939154, 149.8444190255062]",0.12889823464092554,-0.004855785749139066
12,1703,88878,33,"[2513.0629739643105, 392.3533495353181, 186.90035779382976]",0.10337486595943282,0.10890314479704082
13,1732,16099,6,"[2556.467606683645, 15.999565190384496, 174.10081371513758]",-0.23782510530683415,0.2854724447109173
14,1763,107743,40,"[2605.5906091347, 573.7143573132362, 186.10443369870896]",0.1430853380175901,0.18479749024545902
15,1790,18338,7,"[2645.2974697349764, 170.7587523175919, 147.8016686661577]",0.017124368393108866,0.12189580882657915
16,1805,100783,37,"[2678.282855243444, 226.8780945199091, 184.07875336118195]",0.09957171145725743,0.12399756822087633
17,1812,15990,6,"[2728.610694183865, 334.6782363977486, 142.73320825515947]",0.12061819855765016,-0.007572211364506924
18,1831,9074,4,"[2696.349459995592, 646.1935199471017, 143.487106017192]",0.2144614965797855,-0.0889509408914798
19,1834,2890,2,"[2683.291349480969, 683.8370242214532, 160.5968858131488]",-0.09762836316657376,-1e-10
20,1861,84989,31,"[2756.3269717257526, 406.683123698361, 181.0637847250821]",0.0985592861532403,-0.2517754192003163
21,1909,3630,2,"[2795.5404958677686, 13.401928374655647, 173.08126721763085]",0.05668396815133214,1e-10
