,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1007,16557,7,"[1437.5982967928974, 2377.909766262004, 145.2786132753518]",0.05106354606440685,-0.08144024428698644
1,1022,6044,3,"[1418.7807743216413, 2193.447385837194, 206.88732627399074]",0.19957003613565802,0.015899922741095803
2,1044,25877,10,"[1423.971094021718, 2245.2847316149478, 187.83788692661437]",0.23795582299590437,-0.12865048408680688
3,1045,17263,7,"[1431.4143543995829, 2332.6422406302495, 163.95064589005386]",0.16244500787239102,0.08599671903782333
4,1088,56569,21,"[1504.199614629921, 2464.8279446339866, 190.64429281054996]",0.2537045844867959,0.13735349083195741
5,1091,47872,18,"[1486.3685035093583, 2550.0326286764707, 166.22236380347593]",0.23470211692772963,0.23376099614531534
6,1092,18163,7,"[1459.2042614105599, 2308.884490447613, 201.7594009800143]",0.23098793129930223,0.2326035216863945
7,1119,33278,13,"[1576.013312098083, 2183.707764889717, 146.77249233727989]",0.05523234171599649,-0.028126618351273926
8,1129,9025,4,"[1611.8834349030471, 2113.356565096953, 186.69108033240997]",0.01252789660417416,0.1604493982361372
9,1143,54546,20,"[1592.2575624243757, 2686.5217064496023, 191.37346459868735]",0.25798474378952513,0.1302444217586678
10,1148,18851,7,"[1584.7409156012943, 2155.457429314095, 164.25128640390432]",0.18708852754414945,0.019450366891244894
11,1166,8551,4,"[1583.2958718278564, 2662.5880014033446, 206.1533154017074]",0.19500441273339808,-1e-10
12,1169,14563,6,"[1598.0760832246103, 2706.7803337224473, 163.44729794685162]",0.13707758470473774,0.15821781085233805
13,1200,57090,21,"[1680.413049570853, 2337.317691364512, 178.76558066211246]",0.2525395386606861,0.14594258693920525
14,1202,16466,7,"[1658.5009109680555, 2450.80329163124, 144.936414429734]",-0.12217412893624066,0.11754761596015571
15,1210,33242,13,"[1656.7707117501955, 2184.2477287768484, 198.19974730762289]",0.10665611690005225,0.1784621438060996
16,1219,91087,34,"[1748.8501432696214, 2506.022132686333, 175.03052027182804]",0.2735311693049985,0.13527645523760598
17,1242,10534,4,"[1710.2027719764571, 2290.21938484906, 206.46810328460225]",0.26249444053078963,0.043528862831249356
18,1274,20548,8,"[1758.555820517812, 2763.868162351567, 185.9485108039712]",0.19420074312567662,0.13537841988361454
19,1288,11889,5,"[1764.7101522415678, 2507.406510219531, 204.92530910926067]",0.16719653994987485,-0.07791324495156113
20,1305,13704,5,"[1792.5908493870402, 2591.9379013426737, 156.86850554582603]",0.16722342185374567,0.11747646099139662
21,1315,126363,47,"[1889.4029818855201, 2268.9079160830306, 169.28849425860417]",0.18175920051961064,0.023310864475120492
22,1322,11971,5,"[1896.3443321359953, 2141.4637874864256, 205.535794837524]",-0.11250076538736355,0.24517316340875192
23,1332,5878,3,"[1873.3804014971079, 2370.5023817625042, 142.2984008166043]",0.15393122953972727,-0.013886161829503361
24,1339,17204,7,"[2079.561439200186, 2125.050395256917, 172.60578935131366]",0.09933797398893901,0.045368933499335344
25,1371,16687,7,"[1933.6009468448492, 2773.2208305866843, 148.3667525618745]",0.19758488439082536,0.08233050940025613
26,1382,23645,9,"[1940.3619369845633, 2675.7327976316346, 166.15491647282724]",0.2257209626189226,0.0887436195707039
27,1386,13923,6,"[1945.1783380018674, 2347.1222437693027, 204.14407814407815]",0.06857734145004306,-0.03875963417147216
28,1401,32948,13,"[1978.1200072842053, 2750.920207599854, 200.10941483549837]",0.2504313819641648,1e-10
29,1416,6066,3,"[2032.4813715792943, 2222.6986482030993, 142.43026706231453]",-0.009592030021899817,0.04320996284418613
30,1420,14606,6,"[1992.1952622210051, 2465.044228399288, 159.60838011775982]",0.23129675502744618,0.1573121360472026
31,1423,28200,11,"[2007.9680496453902, 2470.7643262411348, 186.6408865248227]",0.170481760743799,0.07258392567781859
32,1435,25607,10,"[2050.1403522474325, 2158.029210762682, 155.3376420510017]",0.09770650909313436,0.024243376994359033
33,1487,4203,2,"[2092.756126576255, 2499.5569831073044, 159.16892695693554]",0.4771960553205707,-0.2084699845335752
34,1490,3446,2,"[2093.8136970400465, 2155.813987231573, 204.22663958212422]",0.5707616478496229,-0.23228748715474729
