Node,Azi_[RAD],Ele_[RAD]
"[132.6646840074568, 140.14642483619673, 29]",0.1515877235543904,0.0775362852725878
"[163.7773823796647, 46.80832971957216, 28]",0.1515877235543904,0.0775362852725878
"[110.74437379067354, 194.59364698756053, 25]",0.1515877235543904,0.0775362852725878
"[130.5433636638968, 65.90021281160898, 14]",0.1515877235543904,0.0775362852725878
"[134.78600435101635, 72.97128062347474, 18]",0.1515877235543904,0.0775362852725878
"[140.44285860050854, 164.89516217772598, 32]",0.1515877235543904,0.0775362852725878
"[154.58499422423938, 68.7286399363552, 31]",0.1515877235543904,0.0775362852725878
"[134.78600435101612, 146.51038586687537, 29]",0.1515877235543904,0.0775362852725878
"[112.15858735304664, 167.72358930247174, 26]",0.1515877235543904,0.0775362852725878
"[152.46367388067983, 52.46518396906458, 29]",0.1515877235543904,0.0775362852725878
"[145.39260606881453, 43.9799025948264, 27]",0.1515877235543904,0.0775362852725878
"[129.83625688271036, 138.73221127382385, 30]",0.1515877235543904,0.0775362852725878
"[131.25047044508347, 62.3646789056761, 13]",0.1515877235543904,0.0775362852725878
"[98.01645172931558, 193.17943342518765, 19]",0.1515877235543904,0.0775362852725878
"[111.4514805718602, 137.31799771145052, 16]",0.1515877235543904,0.0775362852725878
"[134.07889756982968, 128.83271633721188, 30]",0.1515877235543904,0.0775362852725878
"[149.63524675593385, 65.19310603042231, 21]",0.1515877235543904,0.0775362852725878
"[157.41342134898582, 46.101222938385945, 30]",0.1515877235543904,0.0775362852725878
"[136.20021791338945, 111.15504680754839, 26]",0.1515877235543904,0.0775362852725878
"[147.51392641237408, 40.44436868889352, 28]",0.1515877235543904,0.0775362852725878
"[131.25047044508347, 49.63675684431837, 11]",0.1515877235543904,0.0775362852725878
"[148.22103319356074, 104.7910857768693, 31]",0.1515877235543904,0.0775362852725878
"[101.55198563524846, 198.1291808934934, 27]",0.1515877235543904,0.0775362852725878
"[130.5433636638968, 160.65252149060643, 53]",-0.070114341132938,0.0282188019211332
"[151.04946031830696, 110.44794002636172, 52]",-0.070114341132938,0.0282188019211332
"[182.16215869051484, 51.050970406691704, 63]",-0.070114341132938,0.0282188019211332
"[157.4134213489856, 112.56926036992127, 60]",-0.070114341132938,0.0282188019211332
"[131.95757722627013, 193.17943342518765, 54]",-0.070114341132938,0.0282188019211332
"[141.1499653816952, 133.07535702433142, 56]",-0.070114341132938,0.0282188019211332
"[167.31291628559734, 84.28498912245959, 61]",-0.070114341132938,0.0282188019211332
"[146.09971285000097, 154.99566724111446, 53]",-0.070114341132938,0.0282188019211332
"[172.96977053509, 56.00071787499746, 61]",-0.070114341132938,0.0282188019211332
"[159.5347416925456, 116.10479427585415, 58]",-0.070114341132938,0.0282188019211332
"[129.83625688271036, 162.77384183416598, 49]",-0.070114341132938,0.0282188019211332
"[136.9073246945759, 101.96265865212308, 44]",-0.070114341132938,0.0282188019211332
"[186.4047993776344, 59.53625178093034, 63]",-0.070114341132938,0.0282188019211332
"[191.35454684594015, 80.04234843534005, 70]",-0.070114341132938,0.0282188019211332
"[178.6266247845822, 51.75807718787837, 61]",-0.070114341132938,0.0282188019211332
"[194.89008075187303, 48.22254328194549, 68]",-0.070114341132938,0.0282188019211332
"[148.9281399747474, 97.01291118381732, 53]",-0.070114341132938,0.0282188019211332
"[136.20021791338922, 136.61089093026385, 47]",-0.070114341132938,0.0282188019211332
"[141.85707216288165, 154.995667241114, 56]",-0.070114341132938,0.0282188019211332
"[182.8692654717015, 146.51038586687537, 97]",0.0621339607999171,-0.017556559380651
"[172.26266375390333, 162.77384183416598, 92]",0.0621339607999171,-0.017556559380651
"[179.33373156576863, 130.24692989958476, 88]",0.0621339607999171,-0.017556559380651
"[175.79819765983598, 143.6819587421296, 88]",0.0621339607999171,-0.017556559380651
"[199.8398282201788, 102.66976543330975, 99]",0.0621339607999171,-0.017556559380651
"[182.8692654717015, 138.02510449263718, 100]",0.0621339607999171,-0.017556559380651
"[176.50530444102242, 96.30580440263066, 83]",0.0621339607999171,-0.017556559380651
"[195.59718753305947, 164.89516217772598, 105]",0.0621339607999171,-0.017556559380651
"[178.6266247845822, 156.40988080348689, 94]",0.0621339607999171,-0.017556559380651
"[187.81901294000727, 135.90378414907718, 96]",0.0621339607999171,-0.017556559380651
"[209.03221637560364, 69.43574671754186, 98]",0.0621339607999171,-0.017556559380651
"[186.40479937763416, 154.2885604599278, 99]",0.0621339607999171,-0.017556559380651
"[-10.170885792226272, 398.94750675047317, 26]",0.119979194416335,0.0171904662826393
"[25.891560048288284, 268.1327522309616, 24]",0.119979194416335,0.0171904662826393
"[-4.514031542733846, 393.29065250098074, 31]",0.119979194416335,0.0171904662826393
"[23.770239704728283, 290.05306244774465, 33]",0.119979194416335,0.0171904662826393
"[8.21389051862434, 339.55053713080315, 34]",0.119979194416335,0.0171904662826393
"[3.9712498315047924, 287.22463532299844, 14]",0.119979194416335,0.0171904662826393
"[3.26414305031858, 327.52972185063163, 18]",0.119979194416335,0.0171904662826393
"[19.527599017608964, 249.0408691389248, 19]",0.119979194416335,0.0171904662826393
"[-12.292206135785818, 423.6962440920024, 30]",0.119979194416335,0.0171904662826393
"[-1.6856044179876335, 352.2784591921609, 14]",0.119979194416335,0.0171904662826393
"[20.94181257998207, 365.00638125351907, 45]",0.119979194416335,0.0171904662826393
"[3.26414305031858, 418.03938984250954, 41]",0.119979194416335,0.0171904662826393
"[-5.9282451051067255, 304.1951980714757, 14]",0.119979194416335,0.0171904662826393
"[-3.0998179803605126, 415.91806949895044, 38]",0.119979194416335,0.0171904662826393
"[32.25552107896692, 244.7982284518057, 25]",0.119979194416335,0.0171904662826393
"[-3.8069247615471795, 289.345955666558, 13]",0.119979194416335,0.0171904662826393
"[15.284958330489644, 273.0824996992678, 17]",0.119979194416335,0.0171904662826393
"[4.678356612691459, 396.8261864069136, 37]",0.119979194416335,0.0171904662826393
"[-17.949060385278017, 468.9510780879409, 40]",0.119979194416335,0.0171904662826393
"[21.648919361168737, 290.76016922893086, 30]",0.119979194416335,0.0171904662826393
"[6.092570175064793, 280.86067429231935, 15]",0.119979194416335,0.0171904662826393
"[-6.6353518862933925, 399.6546135316594, 31]",0.119979194416335,0.0171904662826393
"[1.1428227067585794, 338.1363235684298, 18]",0.119979194416335,0.0171904662826393
"[-1.6856044179874061, 345.2073913802951, 14]",0.119979194416335,0.0171904662826393
"[14.577851549303432, 327.52972185063163, 35]",0.119979194416335,0.0171904662826393
"[27.305773610661163, 269.5469657933345, 23]",0.119979194416335,0.0171904662826393
"[1.1428227067590342, 442.7881271840388, 42]",0.119979194416335,0.0171904662826393
"[-9.463779011039605, 426.52467121674863, 39]",0.119979194416335,0.0171904662826393
"[6.092570175064566, 295.00280991605086, 20]",0.119979194416335,0.0171904662826393
"[171.55555697271666, 123.88296886890612, 72]",0.1569721916289701,0.0895412008749746
"[168.72712984797045, 111.15504680754793, 73]",0.1569721916289701,0.0895412008749746
"[114.27990769660664, 217.9281707667169, 71]",0.1046646274299379,0.0159148376628608
"[126.3007229767777, 193.17943342518765, 79]",0.1046646274299379,0.0159148376628608
"[101.55198563524846, 227.82766570332842, 64]",0.1046646274299379,0.0159148376628608
"[112.15858735304664, 218.63527754790357, 59]",0.1046646274299379,0.0159148376628608
"[102.25909241643512, 210.14999617366448, 59]",0.1046646274299379,0.0159148376628608
"[131.95757722627013, 166.30937574009886, 70]",0.1046646274299379,0.0159148376628608
"[127.71493653915059, 190.35100630044144, 71]",0.1046646274299379,0.0159148376628608
"[116.40122804016619, 210.14999617366493, 58]",0.1046646274299379,0.0159148376628608
"[131.25047044508347, 217.9281707667169, 74]",0.1046646274299379,0.0159148376628608
