,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,50,9869,4,"[14.210963623467423, 2873.604113891985, 7.012665923599148]",0.2938619089846939,-0.17285555271356176
1,100,36412,14,"[48.825085136768095, 2846.774140393277, 33.48514226079315]",-0.02719253309047102,-0.012271040045068725
2,104,8620,4,"[42.903712296983755, 3177.661136890951, 3.4955916473317865]",0.1550200442356478,0.0924043786420255
3,116,38734,15,"[117.88235142252285, 3374.1765374089946, 13.918159756286467]",0.14530203570963746,0.16614340245565623
4,265,20904,8,"[297.6416475315729, 3228.7882223497895, 6.358974358974359]",0.1581294235032173,0.09968226397341817
5,341,6103,3,"[352.0794691135507, 3436.9500245780764, 66.31820416188759]",0.23648576829262802,-0.02089594530784291
6,360,10050,4,"[367.849552238806, 3480.5746268656717, 60.143980099502485]",0.1237158547673912,0.19245280624382763
7,421,8886,4,"[506.9306774701778, 3120.982219221247, 2.519806437092055]",0.27639202230978377,0.04473550954124968
8,461,48806,18,"[581.7577347047494, 3358.0366143506944, 60.71919436134901]",0.288084620801847,-0.005818139573734516
9,475,20536,8,"[567.3411569925984, 3402.9132742500974, 35.32654850019478]",0.24387678646169875,0.12012344034726483
10,476,32927,12,"[575.3112946821757, 3471.565341513044, 22.0720077747745]",0.1444689477421939,0.25417758095648335
