Node,Azi_[RAD],Ele_[RAD]
"[-17.534626761243956, 43.39333993081976, 69.78786140046047]",-0.0719709631425981,-0.0295053241899653
"[32.33593363765228, 46.98721733603107, 69.89393070023024]",-0.0719709631425981,-0.0295053241899653
"[82.20649403654852, 50.581094741242396, 70.0]",-0.0719709631425981,-0.0295053241899653
"[132.07705443544475, 54.17497214645372, 70.10606929976976]",-0.0719709631425981,-0.0295053241899653
"[181.94761483434098, 57.768849551665035, 70.21213859953953]",-0.0719709631425981,-0.0295053241899653
"[-13.999092855311076, 130.36747401676502, 86.78786140046047]",-0.0719709631425981,-0.0295053241899653
"[35.87146754358516, 133.96135142197633, 86.89393070023024]",-0.0719709631425981,-0.0295053241899653
"[85.7420279424814, 137.55522882718765, 87.0]",-0.0719709631425981,-0.0295053241899653
"[135.61258834137763, 141.14910623239896, 87.10606929976976]",-0.0719709631425981,-0.0295053241899653
"[185.48314874027386, 144.74298363761028, 87.21213859953953]",-0.0719709631425981,-0.0295053241899653
"[-5.5138114810724375, 49.757300961498395, 79.78786140046047]",-0.0719709631425981,-0.0295053241899653
"[44.3567489178238, 53.35117836670971, 79.89393070023024]",-0.0719709631425981,-0.0295053241899653
"[94.22730931672004, 56.945055771921034, 80.0]",-0.0719709631425981,-0.0295053241899653
"[144.09786971561627, 60.53893317713236, 80.10606929976976]",-0.0719709631425981,-0.0295053241899653
"[193.9684301145125, 64.13281058234368, 80.21213859953953]",-0.0719709631425981,-0.0295053241899653
"[-13.999092855311076, 90.76949427031825, 75.78786140046047]",-0.0719709631425981,-0.0295053241899653
"[35.87146754358516, 94.36337167552958, 75.89393070023024]",-0.0719709631425981,-0.0295053241899653
"[85.7420279424814, 97.9572490807409, 76.0]",-0.0719709631425981,-0.0295053241899653
"[135.61258834137763, 101.55112648595221, 76.10606929976976]",-0.0719709631425981,-0.0295053241899653
"[185.48314874027386, 105.14500389116354, 76.21213859953953]",-0.0719709631425981,-0.0295053241899653
"[-4.806704699886225, 73.09182474065476, 90.78786140046047]",-0.0719709631425981,-0.0295053241899653
"[45.06385569901001, 76.68570214586609, 90.89393070023024]",-0.0719709631425981,-0.0295053241899653
"[94.93441609790625, 80.2795795510774, 91.0]",-0.0719709631425981,-0.0295053241899653
"[144.80497649680248, 83.87345695628872, 91.10606929976976]",-0.0719709631425981,-0.0295053241899653
"[194.6755368956987, 87.46733436150005, 91.21213859953953]",-0.0719709631425981,-0.0295053241899653
"[-13.29198607412441, 88.6481739267587, 75.78786140046047]",-0.0719709631425981,-0.0295053241899653
"[36.57857432477183, 92.24205133197003, 75.89393070023024]",-0.0719709631425981,-0.0295053241899653
"[86.44913472366807, 95.83592873718135, 76.0]",-0.0719709631425981,-0.0295053241899653
"[136.3196951225643, 99.42980614239266, 76.10606929976976]",-0.0719709631425981,-0.0295053241899653
"[186.19025552146053, 103.023683547604, 76.21213859953953]",-0.0719709631425981,-0.0295053241899653
