ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
643,4033,2,"[2505.3814239807125, 1247.4978581070789, 193.7879990081825]",-0.1589793320902311,-0.0039692103333339
671,28725,11,"[2408.49552329538, 1428.8104276504325, 151.85549173194082]",-0.049693597936316,0.1131302594100457
672,33086,13,"[2493.501947756605, 1369.898729734086, 197.1740010880735]",0.0441294605770747,0.0529396518772017
698,12639,5,"[2869.455695933177, 1032.7931527992596, 161.9942242266002]",-0.1842878434305823,0.0095083625840239
699,3332,2,"[2663.166728711552, 1218.8764522075799, 179.58733493397358]",-0.4213372549016679,-0.2114715921212993
700,7251,3,"[2451.866850374605, 1413.5095399728727, 175.10812301751483]",0.0451231127086547,0.0166834406255565
710,43128,16,"[2657.3442799766663, 1290.6203084460935, 157.01657855685403]",-0.1830415710324224,-0.0308961367025633
715,55987,21,"[2854.8004247554504, 1110.291990194479, 141.7868733922974]",-0.2607611508675274,0.0369498384986804
732,37691,14,"[2890.3310643144787, 1094.4062074735084, 183.46836114722348]",-0.2660005255443234,-0.0775860866767192
736,5057,2,"[2706.3765415021053, 1222.2330251827943, 189.96124184298992]",-0.2223073402845667,0.0244358454972403
747,4630,2,"[2573.965234390926, 1370.6352879387737, 121.8365010799136]",-0.2276077156800542,0.0828056368749919
751,31846,12,"[2578.6763672631214, 1414.6625718410082, 106.31872134647993]",-0.1615882194110851,0.0713171757781719
769,26316,11,"[2626.283306647929, 1386.8679697211219, 142.34481415694586]",-0.0505631304436503,0.0353298504514522
778,37369,14,"[2708.4552646218062, 1370.6446506883271, 194.63453664802375]",-0.011531869292538,-0.0087599322411689
795,6076,3,"[2667.982669988235, 1391.2240434462076, 170.58492429229756]",-0.1812148586653933,-0.1376897030264172
810,43697,16,"[2877.8466130417246, 1259.7089927832963, 164.44922992425109]",-0.1216987625057398,-0.008433927757499
817,24238,9,"[2639.6316988340677, 1489.1440018556468, 169.3799405891575]",-0.0310654538944272,-0.0267020855145775
823,12122,5,"[2900.197701460468, 1215.069187996844, 192.4320244184128]",-0.1989894469168173,0.1322892190849907
839,203765,76,"[2783.561863156318, 1489.1415563186438, 129.44198806242483]",-0.1957810445485342,0.1794922854744835
854,33252,14,"[2842.7186229380377, 1359.50545850271, 148.79464373703195]",-0.2589764764666606,0.0966355909271977
895,6701,3,"[2890.1943006840347, 1365.322637506156, 180.3675570810327]",-0.1505500329249051,-0.1731078214178711
927,23592,9,"[2859.109012937014, 1477.955898963744, 176.09032722956934]",-0.1177749867840249,-0.0834734474928904
