,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz,eps_xx,eps_yy,eps_zz,eps_xy,eps_xz,eps_yz,Azimuth,Elevation
0,-1.125250796811322e-15,-6.811615869612597e-16,-6.811615869612573e-16,-8.518148177260443e-17,1.0831236036691414e-15,-2.428677563382358e-32,-2.220446049250313e-16,0.0,0.0,-4.259074088630226e-17,5.415618018345713e-16,8.011868568650901e-32,0.0,0.0
1,-2.6985909815391486e-15,-1.5883679569139923e-15,-1.5883679569139935e-15,-1.0494793135261023e-15,-7.034675421215536e-16,1.4765492663872519e-30,-5.551115123125783e-16,0.0,0.0,-5.247396567630525e-16,-3.517337710607777e-16,0.0,0.0,0.0
2,3.812869738501772e-16,3.812869738501775e-16,3.812869738501773e-16,-3.759799935669466e-16,-2.542008832760875e-16,1.9114889291771092e-31,0.0,0.0,0.0,-1.8798999678347323e-16,-1.271004416380437e-16,0.0,0.0,0.0
3,-5.693999246261897e-16,3.1877849507393505e-16,-1.2531071477612742e-16,-1.5164618159978172e-16,1.2299308956640905e-16,-1.5310411739129816e-16,-2.220446049250313e-16,2.220446049250313e-16,0.0,-7.582309079989117e-17,6.149654478320448e-17,-7.655205869564892e-17,0.0,0.0
4,-3.1610108031303825e-16,1.2798812953702584e-16,1.279881295370247e-16,-5.073066644655199e-16,-7.605886634846642e-17,2.201538361640277e-16,-2.220446049250313e-16,0.0,0.0,-2.5365333223276e-16,-3.8029433174233366e-17,1.1007691808201368e-16,0.0,0.0
5,-1.9670623604702148e-15,3.13390838550655e-17,-4.12750125994998e-16,-6.877880258560974e-16,-1.147522505524492e-16,-3.0681145408638576e-16,-5.551115123125783e-16,4.440892098500626e-16,2.220446049250313e-16,-3.438940129280502e-16,-5.737612527622502e-17,-1.5340572704319295e-16,0.0,0.0
6,-1.0476297013819706e-15,-6.03540491531907e-16,-6.035404915319082e-16,-8.021476623182666e-16,-3.764917527820906e-16,4.611760092001165e-31,-2.220446049250313e-16,0.0,0.0,-4.0107383115913375e-16,-1.882458763910455e-16,-7.141397477620307e-32,0.0,0.0
7,-1.0693699656437863e-15,4.085305898136962e-17,4.085305898136947e-17,-2.143689844070992e-16,5.241639162142648e-16,5.610152548420092e-17,-3.3306690738754696e-16,2.220446049250313e-16,2.220446049250313e-16,-1.0718449220355006e-16,2.6208195810713245e-16,2.8050762742100616e-17,0.0,0.0
8,-3.7198191148057234e-16,-1.49937306555541e-16,-1.499373065555409e-16,-2.3721274855421953e-16,3.204050061085116e-16,-1.2735640101090657e-31,-1.1102230246251565e-16,0.0,0.0,-1.186063742771098e-16,1.6020250305425585e-16,1.232595164407831e-32,0.0,0.0
9,-2.6890770064128436e-15,-1.134764771937624e-15,-1.1347647719376264e-15,-1.2587777139615943e-15,6.147761624984052e-16,-1.5477330648556561e-30,-7.771561172376096e-16,0.0,0.0,-6.293888569807988e-16,3.0738808124920345e-16,0.0,0.0,0.0
