,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz,eps_xx,eps_yy,eps_zz,eps_xy,eps_xz,eps_yz,Azimuth,Elevation
0,1.6362029345371696e-16,-1.6643825236268168e-15,-1.1944703249366113e-15,1.1825450474097221e-15,-5.852956812481924e-16,1.0539297497577926e-16,6.661338147750939e-16,0.0,0.0,6.785683056276506e-16,-2.983762245762027e-16,-1.5515568726541332e-30,-0.17815872436451347,-0.081164479847153
1,1.8054790500232376e-15,1.779758257160144e-15,1.3485294437416274e-15,-1.2385469866505602e-15,3.3751091217997103e-16,-6.077488739636345e-17,2.220446049250313e-16,0.0,0.0,-5.782486979415331e-16,1.6976773909929928e-16,0.0,-0.1781587243645135,-0.081164479847153
2,1.4719191106153693e-15,5.190673743873556e-16,1.8307515649778793e-15,-4.729755376968378e-16,-5.773658965462008e-16,1.5289288284889972e-16,2.220446049250313e-16,0.0,4.440892098500626e-16,-1.3090674658223228e-16,-3.8598617281081996e-16,1.0001781176209793e-18,-0.17815872436451355,-0.08116447984715301
3,8.068987243033468e-15,1.149455739504624e-15,5.130099115604596e-16,5.427380585482773e-17,-1.0009161360924974e-15,7.934869315968396e-16,2.4424906541753444e-15,-8.881784197001252e-16,-1.4432899320127035e-15,3.1088340277244905e-16,-6.395456225618882e-16,2.597542988589871e-16,-0.1781587243645135,-0.081164479847153
4,2.704151320081165e-15,1.0266309606095334e-15,3.767458157355216e-15,-5.189229491693063e-16,-8.27042977553387e-16,-2.6732808106581397e-17,4.440892098500626e-16,-4.440892098500626e-16,6.661338147750939e-16,-1.642453868706551e-16,-5.088877550835384e-16,-1.6250919035267533e-16,-0.17815872436451355,-0.08116447984715301
5,3.012586401162127e-15,9.173993882995127e-16,3.0695571256625953e-15,-2.5668297503047145e-16,-7.210566742070993e-16,1.0812299932753394e-17,2.220446049250313e-16,-8.881784197001252e-16,2.220446049250313e-16,-1.801256201575636e-17,-3.8675226881164397e-16,-6.953757121441507e-17,-0.1781587243645135,-0.08116447984715298
6,1.656745671016827e-15,1.2987633634392206e-15,1.2557099123029895e-15,-1.556546486451805e-16,-1.6461054109511458e-16,2.9641077483075547e-17,2.220446049250313e-16,0.0,0.0,-3.410131978853553e-17,-8.753570046838548e-17,0.0,-0.17815872436451347,-0.08116447984715298
7,2.351470137277798e-15,-3.5826616210873325e-17,1.6465558582775514e-15,5.120188005391266e-16,-1.2148559582427846e-15,3.23346811805297e-16,6.661338147750939e-16,-5.551115123125783e-16,2.220446049250313e-16,3.3437606153900614e-16,-6.418230866357748e-16,5.575208950864912e-17,-0.1781587243645135,-0.081164479847153
8,1.6873622740197769e-15,-3.8667458854184627e-16,-1.578997203612883e-17,8.765049197180751e-16,-8.672408738533635e-16,1.5616225891344574e-16,8.881784197001252e-16,0.0,0.0,4.986782990025847e-16,-4.394834393994839e-16,0.0,-0.17815872436451347,-0.081164479847153
9,1.1146599042862894e-15,3.859993668136619e-17,7.702955940250723e-17,1.328672006140158e-17,-1.581926742794895e-16,2.848542556496416e-17,4.440892098500626e-16,0.0,0.0,6.53146560007328e-17,-8.118509099485565e-17,-1.719470254348924e-30,-0.17815872436451347,-0.081164479847153
10,2.2406397649850184e-15,2.077118367153978e-15,2.380923670994537e-15,8.562156318498038e-16,1.1068170250686213e-15,-1.9930223776307192e-16,-1.1102230246251565e-16,0.0,0.0,4.2672312943823947e-16,5.629346360774633e-16,0.0,-0.17815872436451355,-0.08116447984715301
11,3.5674306221523466e-15,2.1822902649911483e-15,-6.356959558332182e-16,-1.256215227729733e-15,-1.0635956054943253e-15,1.7760009218858664e-15,6.661338147750939e-16,-4.440892098500626e-16,-1.5543122344752192e-15,-5.931024820560789e-16,-4.326460177773287e-16,7.915523064864979e-16,-0.17815872436451355,-0.081164479847153
12,-1.5941649941084485e-15,-2.6770302195660046e-15,-2.3576422117622567e-15,8.181154020590258e-16,-8.781399988376516e-16,1.581248416618453e-16,2.220446049250313e-16,0.0,0.0,4.70584754950745e-16,-4.483933776268859e-16,-1.6271928422112082e-30,-0.1781587243645135,-0.081164479847153
13,1.2547395811139754e-15,4.920217612699756e-17,-2.2948001367268012e-16,-8.443771273986582e-17,-9.71979563244385e-16,1.0656210653394531e-15,6.661338147750939e-16,0.0,-1.1102230246251565e-16,5.249614699502689e-18,-4.953668596310707e-16,4.3297720049326703e-16,-0.1781587243645135,-0.081164479847153
14,1.0089657895295017e-15,-8.714499908772156e-16,-5.973759154489496e-16,6.164044175034329e-16,-1.0111745393798551e-15,1.8208009445369114e-16,8.881784197001252e-16,0.0,0.0,3.946865236641276e-16,-5.144920159248211e-16,0.0,-0.1781587243645135,-0.081164479847153
15,2.3021902437540396e-15,1.3886881881661225e-15,2.2202929907379785e-15,-5.102451131509085e-16,-1.5159901765623664e-15,1.0690356188801756e-15,4.440892098500626e-16,-2.220446049250313e-16,0.0,-2.2256256216067034e-16,-8.079764894181481e-16,4.189142331953763e-16,-0.17815872436451347,-0.08116447984715298
16,1.690964910041882e-17,-3.266950972556873e-16,1.1640729616138446e-17,9.389928756240103e-16,-1.146444473810396e-16,2.06437869969838e-17,0.0,0.0,0.0,4.660395138694295e-16,-5.414568543304969e-17,0.0,-0.17815872436451347,-0.08116447984715298
17,3.9929181876863204e-15,7.226433664760962e-16,2.471022421281132e-16,-4.8589634454842075e-16,-3.1849829845920226e-16,-4.19611600252119e-16,8.881784197001252e-16,-7.771561172376096e-16,-1.1102230246251565e-15,-1.1006469056875607e-16,-1.0635351195880183e-16,-2.4485042814730075e-16,-0.17815872436451352,-0.081164479847153
18,2.4086940911228794e-15,1.5792091705860698e-15,1.771907025929443e-15,4.777374647615919e-16,-5.133352179887313e-16,9.243520414894812e-17,2.220446049250313e-16,0.0,0.0,2.685440299310659e-16,-2.6025570362157034e-16,0.0,-0.1781587243645135,-0.081164479847153
19,5.610697749918648e-15,8.99327249023734e-16,2.5854086473197285e-15,-7.758096008458434e-16,-6.228820781468604e-16,4.341175075671689e-16,1.3322676295501878e-15,-8.881784197001252e-16,-1.1102230246251565e-16,-1.6779569107915893e-16,-4.525076284495334e-16,7.019063546658721e-17,-0.1781587243645135,-0.081164479847153
20,3.4814257174500358e-15,2.696278682682107e-16,1.1541228660875011e-15,-6.189264554718637e-16,-2.1234575173762977e-16,7.853234212068611e-17,6.661338147750939e-16,-8.881784197001252e-16,-4.440892098500626e-16,-1.6318880726291936e-16,-1.5202535582859193e-16,-2.6642358763390908e-17,-0.17815872436451352,-0.08116447984715298
21,2.2241634096198397e-15,-4.400287659922872e-16,5.277874822485206e-16,4.260166459069934e-16,-1.151005571696141e-15,3.68479246672977e-16,8.881784197001252e-16,-4.440892098500626e-16,-2.220446049250313e-16,3.2837539751454e-16,-6.413973869401807e-16,6.964347093643494e-17,-0.1781587243645135,-0.081164479847153
22,7.602606301265096e-15,1.5162747050575283e-15,3.514209035270647e-15,-9.03827824473141e-16,-1.2318191049606632e-15,2.6977148926173715e-16,2.220446049250313e-15,-7.771561172376096e-16,0.0,-2.0810633040418192e-16,-7.268014932729083e-16,-6.724814777766321e-17,-0.17815872436451347,-0.081164479847153
23,-6.044309238444817e-16,1.7509265264790667e-15,-1.181714521341926e-15,-1.1126707866183758e-15,-4.459625634758612e-16,-1.909086501600135e-15,2.220446049250313e-16,1.5543122344752192e-15,-5.551115123125783e-16,-4.407812829021822e-16,-4.197050114981331e-16,-1.0200835826492213e-15,-0.17815872436451347,-0.08116447984715297
24,1.5782486280058354e-15,-2.0828349251198046e-15,4.1768707402378845e-16,1.0951369627174101e-15,-6.920518639560833e-16,1.9129210268289931e-16,4.440892098500626e-16,-1.1102230246251565e-15,0.0,7.123638671777615e-16,-2.8664050403555746e-16,-1.957760001202096e-17,-0.17815872436451352,-0.08116447984715301
25,1.8211450734266967e-15,-2.8026083407970886e-15,3.1277765003328373e-15,1.374316605250641e-15,-1.6093910272933923e-15,9.312939975674984e-16,-1.1102230246251565e-16,-1.887379141862766e-15,6.661338147750939e-16,9.01048059683793e-16,-7.294136350198007e-16,2.0667971543380727e-16,-0.17815872436451347,-0.08116447984715301
26,-9.840031676816325e-16,-6.752268326742826e-16,-1.4085987691231305e-15,2.260307463231513e-15,8.345145632926858e-17,4.8786969588066295e-16,0.0,4.440892098500626e-16,-2.220446049250313e-16,1.087507889913076e-15,1.2522356477847804e-17,2.3464285903257824e-16,-0.17815872436451352,-0.081164479847153
27,-4.1890445855169436e-15,4.880066661522532e-16,-1.1062593533724301e-15,-5.1905563419787924e-15,8.649807120226117e-17,1.3006397678921507e-15,-2.220446049250313e-15,-7.771561172376096e-16,-3.3306690738754696e-16,-2.8211281578812033e-15,-3.8296935819449195e-17,5.350716326297021e-16,-0.17815872436451347,-0.081164479847153
28,1.9282456120573356e-15,4.315204159369093e-15,1.5856252464477252e-15,-1.3142713906997051e-15,-1.0233247445040329e-15,-4.1707954096353434e-15,2.220446049250313e-16,1.5543122344752192e-15,2.220446049250313e-16,-7.142062939393523e-16,-5.794659200118823e-16,-2.0424114479874822e-15,-0.17815872436451347,-0.08116447984715297
29,-8.261569769017977e-16,1.8590120899166103e-16,-7.051814860472524e-16,-3.9621580310528035e-15,-7.401910070332318e-16,6.054478079346449e-16,-9.992007221626409e-16,-1.2212453270876722e-15,-7.771561172376096e-16,-2.0274417837303924e-15,-3.7709903908761006e-16,1.909266551722836e-16,-0.17815872436451358,-0.08116447984715304
30,4.958228560235247e-16,-1.1767072956741476e-15,-1.928558440485878e-15,-2.671051335221523e-16,-5.010249309347146e-16,2.0251077798748588e-16,8.881784197001252e-16,-1.1102230246251565e-16,-2.220446049250313e-16,-1.0133649645841969e-16,-2.7733282194764225e-16,7.530261483689582e-17,-0.17815872436451347,-0.081164479847153
31,-1.76869264516445e-15,-1.6324251895903483e-15,-1.7445356723502578e-15,2.2990753860322595e-15,-2.432887541770958e-16,-2.747992877888804e-16,-2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,1.095607266764442e-15,-9.580548679045182e-17,-1.3477565487047906e-16,-0.17815872436451352,-0.08116447984715301
32,3.6964475621648804e-15,1.2885544937991985e-15,-3.0934902088391688e-15,-2.7792544342703265e-15,-4.175156801159266e-15,2.8478220183750075e-15,1.3322676295501878e-15,-6.661338147750939e-16,-2.1094237467877974e-15,-1.193310873230071e-15,-1.9310834774707447e-15,1.3519677017722527e-15,-0.17815872436451352,-0.08116447984715301
33,2.710859280737864e-15,1.8487825951207884e-15,1.95391091416615e-15,7.268636771180153e-16,-6.61370406461488e-16,-1.0814828005124173e-15,0.0,-3.3306690738754696e-16,-5.551115123125783e-16,3.8469691584886377e-16,-3.140896188623125e-16,-5.877069487332723e-16,-0.17815872436451347,-0.081164479847153
34,2.4747306657070455e-15,1.9437919207778883e-15,3.203857583469321e-16,-2.401587622671136e-16,-7.831207582377829e-17,-4.3942148554442146e-17,4.440892098500626e-16,2.220446049250313e-16,-4.440892098500626e-16,-1.1879658196347586e-16,-7.117180993870622e-17,-5.175314367093373e-17,-0.17815872436451347,-0.081164479847153
35,2.1049477679480083e-15,2.262122995617267e-15,2.683135742863958e-15,1.2210952990589277e-15,1.0585038944709754e-16,-1.9060259290457492e-17,-2.220446049250313e-16,0.0,0.0,5.853807970582079e-16,5.220139001865263e-17,0.0,-0.17815872436451352,-0.081164479847153
36,1.0739225130249817e-15,2.1991690472123704e-16,3.138528014855645e-16,1.9240254187350054e-16,-1.0832218164170842e-15,1.9505349765677824e-16,2.220446049250313e-16,0.0,0.0,1.4260854112802581e-16,-5.48565105721478e-16,0.0,-0.17815872436451352,-0.08116447984715298
37,-2.2534060541779174e-15,-5.3100350019238976e-15,3.644026378965784e-14,9.889256023283555e-15,-1.9912724694215844e-14,-7.46897033475546e-15,-1.4432899320127035e-15,-1.0880185641326534e-14,1.1102230246251565e-15,-3.1817373896525486e-15,2.0046533534526297e-15,9.521314340918873e-15,-0.17815872436451352,-0.08116447984715301
38,4.460869925932557e-15,-1.5579437053582264e-15,1.1841594258110263e-14,1.0698927695391157e-15,-1.1374109268385225e-14,-1.6424592485426893e-15,-2.1094237467877974e-15,-4.3298697960381105e-15,8.881784197001252e-16,-4.091497796937275e-15,9.902433179743457e-16,3.591880644768514e-15,-0.17815872436451352,-0.08116447984715298
39,2.4147267070606716e-16,-4.8858299064175814e-15,-2.322178617855808e-15,6.8877518939252216e-15,7.751124141754685e-16,-1.3957287895306102e-16,1.3322676295501878e-15,0.0,0.0,3.6139450422189486e-15,3.938827515045017e-16,0.0,-0.1781587243645135,-0.08116447984715301
40,-2.103846713446415e-15,-3.379376310539039e-15,-2.0199665459863887e-15,3.782266006426314e-15,2.705275442294863e-16,-4.8713331761534313e-17,0.0,0.0,0.0,1.9042079528360356e-15,1.374339514543668e-16,0.0,-0.17815872436451352,-0.08116447984715303
41,4.978566255123456e-15,3.4009749690434194e-15,3.573513385209303e-15,1.1167684785961263e-15,-2.0025760876340553e-15,8.385300539490069e-16,4.440892098500626e-16,-1.1102230246251565e-16,-3.3306690738754696e-16,6.750240217148347e-16,-1.0141061156621881e-15,3.03311710812363e-16,-0.17815872436451344,-0.081164479847153
42,2.790712140442682e-15,2.8752357471452206e-15,2.721951641331433e-15,-4.3181936269955415e-16,-3.2099289096542936e-16,5.780052170003354e-17,2.220446049250313e-16,0.0,0.0,-2.3223684510041374e-16,-1.6349096894642907e-16,7.686449873621928e-31,-0.17815872436451347,-0.081164479847153
43,3.557624989803632e-15,1.1196353635812432e-15,1.4504517569923134e-15,7.288706715809093e-16,-8.0985892522608695e-16,1.4582961086991401e-16,8.881784197001252e-16,0.0,0.0,4.864382777609869e-16,-4.1159475167832927e-16,0.0,-0.1781587243645135,-0.08116447984715298
44,5.321001690722451e-15,1.3670422559175586e-15,3.0035329127102756e-15,-3.0421755733201423e-16,-1.330150307931434e-15,8.028388845573934e-16,1.1102230246251565e-15,-8.881784197001252e-16,-2.220446049250313e-16,3.822997797562184e-17,-7.555612228673733e-16,2.4561004369637847e-16,-0.17815872436451352,-0.081164479847153
45,6.324014963552287e-16,5.23827077799469e-16,5.9412201144166506e-18,5.865233710105656e-16,8.4427201867377e-16,-1.0411739028405031e-15,-2.220446049250313e-16,-1.1102230246251565e-16,-5.551115123125783e-16,2.541364139378384e-16,3.5037400143419974e-16,-5.438246788586128e-16,-0.17815872436451352,-0.08116447984715301
46,-1.1597667511585893e-15,-2.1703011806152495e-15,-1.7760562683494328e-15,1.039224709512119e-15,-7.241417129433916e-16,1.303946908824003e-16,4.440892098500626e-16,0.0,0.0,5.745765302891991e-16,-3.7338480110154465e-16,0.0,-0.1781587243645135,-0.08116447984715301
47,6.708793338618076e-15,1.3909554848131248e-15,3.2642818266925077e-15,-1.0172828094302978e-15,-1.6771654210118538e-15,8.8787290183661525e-16,1.9984014443252818e-15,-7.771561172376096e-16,2.220446049250313e-16,-2.3187631207772375e-16,-8.761070228157147e-16,2.591417014003114e-16,-0.17815872436451352,-0.081164479847153
48,2.798739177696863e-15,-2.2347739541805162e-15,-1.359119508459353e-16,-4.508978775243172e-15,-2.0570647977277723e-16,1.7011092307032875e-15,1.1102230246251565e-15,-1.9984014443252818e-15,0.0,-1.980388744881548e-15,-6.118073956559689e-17,7.080240421993362e-16,0.0,0.0
49,7.604633118645641e-16,5.703496253496539e-16,1.5380185954241697e-15,1.2250880344642624e-15,-5.195551303681473e-16,1.8088119291146164e-16,-2.220446049250313e-16,-3.3306690738754696e-16,0.0,6.095986902433172e-16,-2.1652560381956959e-16,2.802171123659962e-17,-0.1781587243645135,-0.08116447984715303
50,-6.973884455580131e-15,3.2707136804346087e-15,5.3396693033153634e-17,1.0373263035982998e-15,4.894464037134407e-16,-7.081393623265948e-16,-1.887379141862766e-15,1.7763568394002505e-15,-1.1102230246251565e-16,1.08242282413206e-15,-2.9058512337227333e-16,-4.4076175391406124e-16,-0.17815872436451352,-0.08116447984715298
51,1.0359008996389504e-15,2.142448668149915e-15,9.154042695564754e-16,1.1219246110722377e-16,-6.404353919697151e-16,-6.015549862786936e-16,-3.3306690738754696e-16,2.220446049250313e-16,-3.3306690738754696e-16,-1.3278114173450193e-17,-3.3217390631441145e-16,-3.3635185008584734e-16,-0.1781587243645135,-0.081164479847153
52,4.147706458334029e-15,-2.8214931408487207e-15,1.248360027612134e-14,3.2672933903581267e-15,-1.0406618393787354e-14,-2.089286438015352e-15,-6.661338147750939e-16,-5.440092820663267e-15,-1.1102230246251565e-16,-2.4841421359203074e-15,6.942659498425052e-16,4.315542093273093e-15,-0.1781587243645135,-0.081164479847153
