Node,Azi_[RAD],Ele_[RAD]
"[90.3574598807633, 106.97311427578482, 10.69797997325239]",0.1158866909688776,0.112844060986648
"[140.02209232883374, 101.22851074198398, 11.348989986626195]",0.1158866909688776,0.112844060986648
"[189.68672477690416, 95.48390720818315, 12.0]",0.1158866909688776,0.112844060986648
"[239.35135722497458, 89.73930367438233, 12.651010013373805]",0.1158866909688776,0.112844060986648
"[289.015989673045, 83.99470014058149, 13.30202002674761]",0.1158866909688776,0.112844060986648
"[79.04375138177845, 153.64216183409664, 35.697979973252394]",0.1158866909688776,0.112844060986648
"[128.70838382984888, 147.89755830029583, 36.348989986626194]",0.1158866909688776,0.112844060986648
"[178.3730162779193, 142.152954766495, 37.0]",0.1158866909688776,0.112844060986648
"[228.03764872598973, 136.40835123269414, 37.651010013373806]",0.1158866909688776,0.112844060986648
"[277.70228117406015, 130.66374769889333, 38.302020026747606]",0.1158866909688776,0.112844060986648
"[100.25695481737482, 80.10305659069603, 23.69797997325239]",0.1158866909688776,0.112844060986648
"[149.92158726544525, 74.35845305689519, 24.348989986626197]",0.1158866909688776,0.112844060986648
"[199.58621971351567, 68.61384952309436, 25.0]",0.1158866909688776,0.112844060986648
"[249.2508521615861, 62.869245989293525, 25.651010013373803]",0.1158866909688776,0.112844060986648
"[298.9154846096565, 57.12464245549269, 26.30202002674761]",0.1158866909688776,0.112844060986648
"[85.40771241245709, 85.05280405900179, -5.302020026747609]",0.1158866909688776,0.112844060986648
"[135.07234486052752, 79.30820052520095, -4.651010013373805]",0.1158866909688776,0.112844060986648
"[184.73697730859794, 73.56359699140012, -4.0]",0.1158866909688776,0.112844060986648
"[234.40160975666836, 67.81899345759929, -3.3489899866261954]",0.1158866909688776,0.112844060986648
"[284.0662422047388, 62.07438992379845, -2.6979799732523913]",0.1158866909688776,0.112844060986648
"[91.06456666194951, 106.26600749459816, 4.697979973252391]",0.1158866909688776,0.112844060986648
"[140.72919911001995, 100.52140396079731, 5.348989986626195]",0.1158866909688776,0.112844060986648
"[190.39383155809037, 94.77680042699649, 6.0]",0.1158866909688776,0.112844060986648
"[240.0584640061608, 89.03219689319566, 6.651010013373805]",0.1158866909688776,0.112844060986648
"[289.7230964542312, 83.28759335939482, 7.302020026747609]",0.1158866909688776,0.112844060986648
"[107.32802262924012, 71.61777521645739, 19.69797997325239]",0.1158866909688776,0.112844060986648
"[156.99265507731056, 65.87317168265655, 20.348989986626197]",0.1158866909688776,0.112844060986648
"[206.65728752538098, 60.12856814885572, 21.0]",0.1158866909688776,0.112844060986648
"[256.32191997345143, 54.383964615054886, 21.651010013373803]",0.1158866909688776,0.112844060986648
"[305.9865524215218, 48.63936108125405, 22.30202002674761]",0.1158866909688776,0.112844060986648
"[84.70060563127088, 156.4705889588433, 26.69797997325239]",0.1158866909688776,0.112844060986648
"[134.3652380793413, 150.7259854250425, 27.348989986626197]",0.1158866909688776,0.112844060986648
"[184.02987052741173, 144.98138189124165, 28.0]",0.1158866909688776,0.112844060986648
"[233.69450297548215, 139.2367783574408, 28.651010013373803]",0.1158866909688776,0.112844060986648
"[283.3591354235526, 133.49217482364, 29.30202002674761]",0.1158866909688776,0.112844060986648
"[110.15644975398634, 80.10305659069603, 23.69797997325239]",0.1158866909688776,0.112844060986648
"[159.82108220205677, 74.35845305689519, 24.348989986626197]",0.1158866909688776,0.112844060986648
"[209.4857146501272, 68.61384952309436, 25.0]",0.1158866909688776,0.112844060986648
"[259.15034709819764, 62.869245989293525, 25.651010013373803]",0.1158866909688776,0.112844060986648
"[308.81497954626803, 57.12464245549269, 26.30202002674761]",0.1158866909688776,0.112844060986648
"[67.02293610160693, 242.030509482415, 32.697979973252394]",0.1158866909688776,0.112844060986648
"[116.68756854967737, 236.2859059486142, 33.348989986626194]",0.1158866909688776,0.112844060986648
"[166.3522009977478, 230.54130241481334, 34.0]",0.1158866909688776,0.112844060986648
"[216.0168334458182, 224.7966988810125, 34.651010013373806]",0.1158866909688776,0.112844060986648
"[265.6814658938886, 219.0520953472117, 35.302020026747606]",0.1158866909688776,0.112844060986648
"[79.04375138177845, 227.18126707749727, 30.69797997325239]",0.1158866909688776,0.112844060986648
"[128.70838382984888, 221.43666354369645, 31.348989986626197]",0.1158866909688776,0.112844060986648
"[178.3730162779193, 215.6920600098956, 32.0]",0.1158866909688776,0.112844060986648
"[228.03764872598973, 209.94745647609477, 32.651010013373806]",0.1158866909688776,0.112844060986648
"[277.70228117406015, 204.20285294229396, 33.302020026747606]",0.1158866909688776,0.112844060986648
"[93.18588700550906, 166.37008389545483, 31.69797997325239]",0.1158866909688776,0.112844060986648
"[142.8505194535795, 160.625480361654, 32.348989986626194]",0.1158866909688776,0.112844060986648
"[192.51515190164992, 154.88087682785317, 33.0]",0.1158866909688776,0.112844060986648
"[242.17978434972034, 149.13627329405233, 33.651010013373806]",0.1158866909688776,0.112844060986648
"[291.84441679779076, 143.39166976025152, 34.302020026747606]",0.1158866909688776,0.112844060986648
"[92.47878022432239, 92.12387187086755, 7.697979973252391]",0.1158866909688776,0.112844060986648
"[142.14341267239283, 86.3792683370667, 8.348989986626195]",0.1158866909688776,0.112844060986648
"[191.80804512046325, 80.63466480326588, 9.0]",0.1158866909688776,0.112844060986648
"[241.47267756853367, 74.89006126946505, 9.651010013373805]",0.1158866909688776,0.112844060986648
"[291.1373100166041, 69.14545773566421, 10.30202002674761]",0.1158866909688776,0.112844060986648
"[97.42852769262815, 92.8309786520533, 9.69797997325239]",0.1158866909688776,0.112844060986648
"[147.0931601406986, 87.08637511825246, 10.348989986626195]",0.1158866909688776,0.112844060986648
"[196.757792588769, 81.34177158445164, 11.0]",0.1158866909688776,0.112844060986648
"[246.42242503683943, 75.59716805065081, 11.651010013373805]",0.1158866909688776,0.112844060986648
"[296.08705748490985, 69.85256451684997, 12.30202002674761]",0.1158866909688776,0.112844060986648
"[96.72142091144194, 102.02336680747861, 24.69797997325239]",0.1158866909688776,0.112844060986648
"[146.38605335951237, 96.27876327367777, 25.348989986626197]",0.1158866909688776,0.112844060986648
"[196.0506858075828, 90.53415973987694, 26.0]",0.1158866909688776,0.112844060986648
"[245.71531825565322, 84.78955620607611, 26.651010013373803]",0.1158866909688776,0.112844060986648
"[295.37995070372364, 79.04495267227527, 27.30202002674761]",0.1158866909688776,0.112844060986648
"[91.77167344313618, 90.00255152730755, 11.69797997325239]",0.1158866909688776,0.112844060986648
"[141.43630589120662, 84.2579479935067, 12.348989986626195]",0.1158866909688776,0.112844060986648
"[191.10093833927704, 78.51334445970588, 13.0]",0.1158866909688776,0.112844060986648
"[240.76557078734746, 72.76874092590505, 13.651010013373805]",0.1158866909688776,0.112844060986648
"[290.4302032354179, 67.02413739210421, 14.30202002674761]",0.1158866909688776,0.112844060986648
"[106.62091584805391, 69.49645487289784, 22.69797997325239]",0.1158866909688776,0.112844060986648
"[156.28554829612435, 63.75185133909701, 23.348989986626197]",0.1158866909688776,0.112844060986648
"[205.95018074419477, 58.007247805296174, 24.0]",0.1158866909688776,0.112844060986648
"[255.6148131922652, 52.26264427149534, 24.651010013373803]",0.1158866909688776,0.112844060986648
"[305.2794456403356, 46.518040737694506, 25.30202002674761]",0.1158866909688776,0.112844060986648
"[75.50821747584557, 210.9178111102071, 38.697979973252394]",0.1158866909688776,0.112844060986648
"[125.172849923916, 205.1732075764063, 39.348989986626194]",0.1158866909688776,0.112844060986648
"[174.83748237198643, 199.42860404260546, 40.0]",0.1158866909688776,0.112844060986648
"[224.50211482005685, 193.68400050880462, 40.651010013373806]",0.1158866909688776,0.112844060986648
"[274.16674726812727, 187.9393969750038, 41.302020026747606]",0.1158866909688776,0.112844060986648
"[77.62953781940512, 104.14468715103861, 2.6979799732523913]",0.1158866909688776,0.112844060986648
"[127.29417026747555, 98.40008361723777, 3.3489899866261954]",0.1158866909688776,0.112844060986648
"[176.95880271554597, 92.65548008343694, 4.0]",0.1158866909688776,0.112844060986648
"[226.6234351636164, 86.91087654963611, 4.651010013373805]",0.1158866909688776,0.112844060986648
"[276.2880676116868, 81.16627301583527, 5.302020026747609]",0.1158866909688776,0.112844060986648
"[72.67979035109936, 219.40309248444575, 33.697979973252394]",0.1158866909688776,0.112844060986648
"[122.34442279916979, 213.65848895064494, 34.348989986626194]",0.1158866909688776,0.112844060986648
"[172.0090552472402, 207.9138854168441, 35.0]",0.1158866909688776,0.112844060986648
"[221.67368769531063, 202.16928188304325, 35.651010013373806]",0.1158866909688776,0.112844060986648
"[271.33832014338105, 196.42467834924244, 36.302020026747606]",0.1158866909688776,0.112844060986648
"[69.14425644516693, 187.5832873310512, 27.69797997325239]",0.1158866909688776,0.112844060986648
"[118.80888889323737, 181.83868379725038, 28.348989986626197]",0.1158866909688776,0.112844060986648
"[168.4735213413078, 176.09408026344954, 29.0]",0.1158866909688776,0.112844060986648
"[218.1381537893782, 170.3494767296487, 29.651010013373803]",0.1158866909688776,0.112844060986648
"[267.80278623744863, 164.6048731958479, 30.30202002674761]",0.1158866909688776,0.112844060986648
"[95.3072073490686, 92.12387187086709, 10.69797997325239]",0.1158866909688776,0.112844060986648
"[144.97183979713904, 86.37926833706625, 11.348989986626195]",0.1158866909688776,0.112844060986648
"[194.63647224520946, 80.63466480326542, 12.0]",0.1158866909688776,0.112844060986648
"[244.30110469327988, 74.8900612694646, 12.651010013373805]",0.1158866909688776,0.112844060986648
"[293.9657371413503, 69.14545773566375, 13.30202002674761]",0.1158866909688776,0.112844060986648
"[111.0129122235355, 135.5879790520132, 46.183231442795744]",0.0475405706932571,-0.0385662025810126
"[160.95642021801802, 133.21361265976165, 46.09161572139787]",0.0475405706932571,-0.0385662025810126
"[210.89992821250053, 130.83924626751013, 46.0]",0.0475405706932571,-0.0385662025810126
"[260.84343620698303, 128.46487987525862, 45.90838427860213]",0.0475405706932571,-0.0385662025810126
"[310.78694420146553, 126.09051348300707, 45.816768557204256]",0.0475405706932571,-0.0385662025810126
"[136.46875634625096, 63.46308737098544, 48.183231442795744]",0.0475405706932571,-0.0385662025810126
"[186.4122643407335, 61.08872097873392, 48.09161572139787]",0.0475405706932571,-0.0385662025810126
"[236.355772335216, 58.714354586482386, 48.0]",0.0475405706932571,-0.0385662025810126
"[286.2992803296985, 56.339988194230855, 47.90838427860213]",0.0475405706932571,-0.0385662025810126
"[336.242788324181, 53.96562180197933, 47.816768557204256]",0.0475405706932571,-0.0385662025810126
"[109.59869866116216, 187.9138808598179, 48.183231442795744]",0.0475405706932571,-0.0385662025810126
"[159.5422066556447, 185.53951446756636, 48.09161572139787]",0.0475405706932571,-0.0385662025810126
"[209.4857146501272, 183.16514807531485, 48.0]",0.0475405706932571,-0.0385662025810126
"[259.4292226446097, 180.79078168306333, 47.90838427860213]",0.0475405706932571,-0.0385662025810126
"[309.3727306390922, 178.41641529081178, 47.816768557204256]",0.0475405706932571,-0.0385662025810126
"[112.42712578590837, 173.77174523608684, 54.183231442795744]",0.0475405706932571,-0.0385662025810126
"[162.3706337803909, 171.3973788438353, 54.09161572139787]",0.0475405706932571,-0.0385662025810126
"[212.3141417748734, 169.02301245158378, 54.0]",0.0475405706932571,-0.0385662025810126
"[262.2576497693559, 166.64864605933226, 53.90838427860213]",0.0475405706932571,-0.0385662025810126
