,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,68,71988,27,"[24.132494304606322, 2685.9833444462965, 245.4741623603934]",0.3230321647710382,-0.2204552253354386
1,79,4139,2,"[9.753080454215993, 2405.856003865668, 276.5025368446485]",0.4649699948375458,1e-10
2,98,7422,3,"[16.481541363513877, 2767.3431689571544, 213.68728105631905]",0.22959855648943633,0.053894793714721896
3,106,12703,5,"[27.772888294103755, 2774.11320160592, 270.7474612296308]",0.233642854336463,-0.05449793982197714
4,129,47045,18,"[169.82737804229993, 2196.351790838559, 272.35946434265065]",0.3370806505795957,0.05268049960831131
5,185,16919,7,"[137.39458596843784, 2368.9700336899346, 235.9049589219221]",0.4251588913016287,-0.03374523795105447
6,186,115883,43,"[169.66560237480908, 2495.7612937186645, 249.21130795716368]",0.3167543926595907,-0.12535798103098153
7,191,2937,2,"[134.49914879128363, 2373.4896152536603, 218.74225400068096]",0.6252403205247756,0.047602841935232044
8,225,3709,2,"[181.0466433000809, 2598.9021299541655, 212.13076300889728]",0.39967988590095543,0.075641916700994
9,234,30451,12,"[212.8808906111458, 2661.17644740731, 264.0262060359266]",0.31444152114315177,-0.20637987303425148
10,247,8645,4,"[211.24441873915558, 2658.512666281087, 214.10815500289183]",0.29374331333255194,0.02017135169247538
11,256,58810,22,"[246.4303519809556, 2767.4024655670805, 253.50391089950688]",0.20310236840933207,0.3936454812452391
12,323,116499,43,"[368.49746349754076, 2421.3924153855396, 240.1337007184611]",0.25974168527767943,-0.033783156212874824
13,329,21688,8,"[320.89786978974547, 2320.145472150498, 218.1139339727038]",0.29652875765819275,-0.19493865460158924
14,335,9588,4,"[397.95567375886526, 2113.0589278264497, 273.18293700458906]",-0.3474440926604375,0.28250166512718067
15,351,32828,12,"[408.0615937614232, 2532.5615632996223, 263.70592177409526]",0.26426253928972754,-0.16390135227260247
16,396,35910,14,"[459.7093010303537, 2658.635282651072, 268.8343636869953]",0.20634064295920232,-0.060898171164426876
17,398,13552,5,"[429.9728453364817, 2572.1365112160565, 215.52449822904367]",0.34075174068798153,-1e-10
18,411,42851,16,"[451.2721756785139, 2655.7624326153414, 240.25369302933422]",0.29791686036057263,0.16928029361283567
19,419,190850,70,"[518.6762902803249, 2259.717809798271, 244.12811632171864]",0.20689664605778163,0.10694873671573428
20,433,27447,11,"[478.71501439137245, 2784.5656720224433, 238.40212045032243]",-0.10977008586655942,0.665522992995846
21,491,33370,13,"[627.5923584057537, 2501.643212466287, 270.2024572969733]",0.15449119149260576,-0.05474536248562916
22,493,12760,5,"[688.3955329153605, 2114.653056426332, 235.49851097178683]",0.053503774356188104,1e-10
23,495,16517,7,"[595.4232003390446, 2412.7439002240117, 216.17018829085185]",0.11744423670608953,-0.07715938757561905
24,515,41814,16,"[629.9227770603147, 2499.4884249294496, 241.77722772277227]",0.19335310363150143,0.07576910911555897
25,543,40639,15,"[672.8686237358203, 2669.829105046876, 225.6853515096336]",0.1756499278654296,-0.21483068943930878
26,544,10467,4,"[681.9359892997038, 2120.799656061909, 272.54695710327695]",0.12581050739066427,-0.16430361006410943
27,552,33315,13,"[681.8332883085698, 2660.257211466306, 257.75866726699684]",0.24081140723986735,-0.15150516542919346
